Week,NJ,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,flu contagious period,flu cough,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2009-12-13,3.556549131,0.00397099447514,0.00604281767956,0.032976519337,40.4780244871,0.0,0.0,0.0,0.0,40.7291986121,734.895671658,82.3185328583,177.314475443,82.2376392881,0.0,40.5632926699,164.206252621,82.2376392881,68.3348150906,450.416536744,0.0,0.0,41.1376869378,41.0942935554,149.760404739,68.2486814378,135.931094689,0.0,41.2685674398,61.5108668582,0.0,81.7497568055,81.3469049741,41.0942935554,0.0,0.0,68.2315666337,41.118636223,1034.86139463,81.2733322533,81.1998924952,41.1067012527,177.314475443,0.0,0.0,41.2311915654,40.5632926699,218.058767811,7525.73085289,0.0,41.2187086131,40.9204144153,0.0,41.0447375788,437.583858729,81.722548979,122.612256808,0.0,0.0,0.0,40.870952703,204.120913526,0.0,40.6860786549,40.9701637558,40.9701637558,164.188481706,0.0,41.1061911152,68.2564606989,0.0,0.0,40.9574352969,0.0,61.3091293343,102.420771502,41.1001969987,41.0192858485,40.994523225,41.1191164449,101.927003946,41.2937199117,764.117822483,41.2123055598,0.0,0.0,40.8398161397,81.7497568055,0.0,0.0,41.1564070583,40.8152062673,82.1885871108,435.567332742,54.4670405929,793.395224419,82.29994049,0.0,0.0,81.9268337791,0.0,424.172160372,68.2315666337,81.1998924952,1050.38930233,0.0,491.091680809,272.88056909,81.8036186114,95.4943350424,0.0,40.8097037784,0.0,40.4537279538,0.0,0.0,680.738159037,41.1310888687,40.9449429647,61.1977715179,40.9449429647,41.0069007985,41.1310888687,40.9701637558,41.0011079376,40.624418789,178.037487102,0.0,61.6101246484,41.3062347777,41.406750167,41.1191164449,0.0,0.0,0.0,82.1885871108
2009-12-20,3.303185214,0.00327242977911,0.00818107444778,0.0376329424598,95.8154718143,0.0,0.0,0.0,47.8933535187,48.4440365528,626.227236549,48.2987204398,48.3311408917,96.5161779718,0.0,48.272681695,145.545566559,96.5161779718,48.5466101329,514.983808546,0.0,48.1041205196,0.0,48.1852575808,112.371770342,48.4019764985,80.2557334579,0.0,0.0,96.1673243164,0.0,48.1707176721,0.0,48.1852575808,0.0,0.0,96.4287274934,48.4385869926,1075.80317997,48.5319301782,48.0520363165,48.3058403267,48.3311408917,48.1535649172,0.0,96.6915556422,48.5319301782,241.338651681,7832.12627379,0.0,48.3311408917,47.8646146327,0.0,0.0,161.151969224,72.7278098328,64.3186697668,0.0,0.0,0.0,95.8442538725,321.35116144,0.0,48.2634457861,48.3273390844,48.0375671698,120.965027538,0.0,0.0,48.276691911,0.0,0.0,96.3024786429,48.4337859118,48.2435050968,48.2424295018,144.88438638,96.72352672,0.0,0.0,96.5172793799,0.0,160.908319183,48.3457778211,0.0,0.0,48.0086550017,48.1707176721,0.0,0.0,0.0,145.551777297,0.0,224.959776627,96.4870101936,854.763917391,48.3604236187,0.0,0.0,96.7794837013,0.0,532.280146556,96.4287274934,48.0520363165,1287.01231692,0.0,402.658972872,266.650591274,48.3720029107,128.604011633,48.2791869543,48.3073279204,0.0,0.0,0.0,0.0,112.424377439,48.5046474331,48.4440365528,48.2619728345,48.4440365528,48.0547135356,48.5046474331,0.0,160.626652173,48.4631931892,169.447157386,0.0,48.3802011659,80.6741141793,0.0,0.0,0.0,0.0,0.0,48.182017451
2009-12-27,3.235381419,0.00120540019286,0.00409836065574,0.0330279652845,47.5287754642,0.0,0.0,0.0,47.0879810083,47.4570447436,347.312636116,47.2155522994,126.701848509,126.367206569,0.0,0.0,206.280500774,126.367206569,126.691754049,379.739794901,0.0,47.3719207883,71.1951395943,47.0738489612,94.8686953847,47.413143187,110.075386391,0.0,0.0,0.0,0.0,141.518855403,0.0,47.0738489612,47.5287754642,47.6525452444,47.447611784,0.0,1026.10979975,94.8587484028,63.1930504613,47.2582298098,126.701848509,0.0,0.0,47.2013435867,0.0,347.886065768,6989.432267,0.0,0.0,47.2153032358,47.3712531592,47.1162705734,206.235658658,47.5132079964,221.145516343,47.4657851937,0.0,0.0,70.9004960277,189.561328982,94.874365464,94.6638151514,0.0,47.4657851937,190.311070398,0.0,95.2676583102,110.677467204,0.0,47.4125835465,47.4118206301,47.4153762814,47.4713735615,110.81100965,79.0355737474,47.5546661968,47.4570447436,0.0,47.4570447436,0.0,236.997027349,71.5085058126,47.6814080822,0.0,0.0,141.518855403,0.0,0.0,47.5949242707,47.5287754642,47.1729518011,284.157195491,47.3569847095,713.554115515,0.0,0.0,47.4633405188,47.7205281085,47.5863163546,412.417240277,47.447611784,63.1930504613,1454.72587244,0.0,379.760398318,142.592785731,47.7537183766,0.0,0.0,0.0,0.0,47.5949242707,0.0,0.0,268.140884891,47.4151070599,47.7247679562,47.5908132628,47.7247679562,0.0,47.4151070599,0.0,71.1922084861,47.4580128973,381.113376022,47.5517999056,94.5533260837,190.80726849,0.0,47.4570447436,0.0,0.0,47.1587687128,47.229769569
2010-01-03,2.317662566,0.00736497545008,0.00818330605565,0.0320785597381,59.6125170701,39.7716040091,39.9099022529,0.0,0.0,53.3114864113,573.214210751,0.0,66.8246992348,40.4287081195,40.4287081195,40.3647260784,160.660834436,40.4287081195,66.8646942754,427.608653611,0.0,0.0,40.0604508565,0.0,80.0757629877,59.8169478388,119.93525668,0.0,40.4544244416,0.0,39.8584634277,40.0196891753,40.1528837003,0.0,40.4989497746,0.0,40.0840239747,39.4489260019,866.655712196,39.3062535752,59.805741671,0.0,66.8246992348,0.0,0.0,39.8918667798,0.0,173.243323552,9459.0364677,0.0,0.0,80.7294521569,78.7549211125,39.8704435941,321.110846831,0.0,160.103008455,60.4361072583,39.4847560891,59.8885458747,80.4499323627,200.235554664,78.5888215501,39.389353477,0.0,40.3218646244,174.096944907,39.6046612093,0.0,120.228270292,40.4070345256,0.0,39.8704327097,40.4803241892,40.4500379995,100.050412032,106.71119728,40.3859732891,40.4378285102,0.0,39.8558500294,0.0,414.230186843,106.97452507,0.0,0.0,40.4104971866,40.0196891753,0.0,39.3655748151,39.4250753816,60.5274375855,40.2733571181,333.320424998,39.4131608832,924.427728213,0.0,0.0,0.0,40.3948453749,0.0,508.817044386,40.0840239747,59.805741671,1456.08349415,0.0,440.845397759,200.442899207,100.232417737,100.719632627,40.3826635759,0.0,0.0,0.0,0.0,0.0,333.302210307,40.4411029886,40.3583220066,40.1044410228,40.3583220066,0.0,40.4411029886,0.0,39.9835461304,40.0881352248,227.874663202,39.389353477,80.9377777564,60.2479645832,0.0,40.3218646244,0.0,0.0,40.261248472,39.3655748151
2010-01-10,2.911051213,0.00673854447439,0.00774932614555,0.0363881401617,39.9278756952,39.7649929176,39.7649929176,0.0,40.095081389,40.0811586488,679.946499284,60.124113372,93.4796356053,80.0766059693,0.0,40.3030364814,241.127014693,80.0766059693,53.5319921036,334.182375545,0.0,60.3360375132,60.2939069641,0.0,80.4141125194,80.6548512217,139.826160428,0.0,0.0,39.9971058895,39.9878821279,40.21790635,161.26090943,0.0,40.3396312481,0.0,40.2543466155,0.0,680.35567138,0.0,39.9817555249,40.2260739557,93.4796356053,0.0,0.0,0.0,40.3640647013,160.105948174,7929.36452317,0.0,0.0,66.5331027074,0.0,39.9036232418,214.485368542,60.0484426618,133.370584889,59.7951292718,0.0,0.0,53.4071434535,200.120831022,0.0,39.597410166,0.0,100.46709455,93.709361361,80.9487650433,0.0,53.4633548281,0.0,40.2746122048,39.6690580735,40.3598365958,40.1534855516,93.5840092209,280.643419472,40.3152273575,0.0,40.2543466155,80.2586951963,39.8493173498,400.876914476,100.134197981,40.1414129462,0.0,39.7890491747,40.21790635,0.0,0.0,0.0,40.2300457724,79.5299858353,240.103670209,139.661946768,857.639960008,40.3762925307,39.7409657316,0.0,119.765641795,0.0,535.684767524,40.2543466155,39.9817555249,1295.54947606,40.2951283429,334.276255425,173.98448318,99.9338500487,40.0571075485,0.0,40.18637996,0.0,0.0,0.0,0.0,279.960638409,40.123243787,40.3195535149,40.3195535149,40.3195535149,39.7169675639,40.123243787,0.0,53.2943865385,39.8613929005,281.470322514,0.0,93.2910223803,60.4890818215,0.0,0.0,0.0,0.0,0.0,40.2300457724
2010-01-17,3.02246266,0.00565358917252,0.00753811889669,0.032379647079,39.8143495844,0.0,0.0,0.0,0.0,79.0052904619,846.33879917,0.0,79.7871307327,79.5964362844,0.0,0.0,212.586066515,79.5964362844,119.394654427,371.28493268,0.0,39.6215932744,0.0,39.7621363488,105.655541746,39.502645231,39.7261199209,0.0,39.9710989922,39.7543882145,39.7402319911,118.721784599,0.0,39.7621363488,39.7741563416,39.6574174998,0.0,53.104920999,687.953121623,39.7237792383,66.2609973127,39.7982181422,79.7871307327,0.0,0.0,39.9710989922,0.0,106.010619092,6504.09181899,0.0,0.0,79.2585028155,0.0,0.0,159.620993379,119.502855173,159.104856906,39.6065349723,39.9589975393,0.0,0.0,158.835156391,0.0,39.6649188562,39.790343344,39.7058398561,186.0244016,0.0,0.0,66.2570949239,0.0,39.7521657689,119.034598171,39.7817424104,59.7002906587,59.7992050266,317.969356471,39.738118145,0.0,0.0,59.4064246813,0.0,172.182980949,39.9068575002,0.0,0.0,39.7982181422,118.721784599,0.0,39.5783235981,0.0,0.0,39.5739281998,290.921575884,59.3645557218,704.699030582,0.0,0.0,0.0,39.8121980698,39.6215932744,385.541823869,0.0,66.2609973127,1152.69159599,39.9068575002,317.861699405,159.184111653,66.4982348212,52.9812480817,0.0,79.2130699446,0.0,0.0,0.0,0.0,185.263695076,0.0,39.6857743407,79.7211181651,39.6857743407,0.0,0.0,39.7424176068,92.6018171504,0.0,159.29215418,0.0,66.3057752969,59.939076965,0.0,39.7141289399,0.0,0.0,39.6901686812,39.620027105
2010-01-24,2.458328337,0.0084077771939,0.0103345594675,0.0366088631985,49.9290028655,0.0,0.0,0.0,0.0,37.5754394769,886.305229982,37.2383510782,50.1175278609,37.9763797049,0.0,56.2764514122,200.885206695,37.9763797049,50.0984049158,575.83179993,0.0,37.304940411,0.0,0.0,37.6548083832,74.9242043102,113.722745747,0.0,38.1494716816,93.9497852143,74.4528373079,37.2047525659,37.3282445026,0.0,0.0,0.0,62.5794022283,37.7288699517,437.208686701,0.0,37.5988469319,0.0,50.1175278609,0.0,0.0,0.0,37.9648960702,124.930328593,6828.52133046,0.0,74.3647744405,74.3805448653,37.4401222586,56.4027138154,125.454999407,50.087264689,75.1069741575,37.1600487479,0.0,0.0,75.0045907967,324.901565801,0.0,0.0,37.5251535704,0.0,100.360014097,0.0,37.3282445026,37.5988880016,0.0,0.0,74.6829624657,37.9648960702,37.9075819155,37.7232095885,200.046562624,37.4507706057,0.0,0.0,75.3666348561,38.033902243,74.6213706895,0.0,0.0,0.0,0.0,37.2047525659,0.0,0.0,0.0,37.9534193786,0.0,474.761298462,55.8987404956,928.319760798,0.0,0.0,0.0,0.0,37.6776396877,451.723808166,62.5794022283,37.5988469319,1263.44717998,0.0,337.853245277,112.724497654,37.6731181831,94.1654783716,37.5757959401,37.4621021551,0.0,0.0,0.0,0.0,74.9478264383,38.022383799,37.4066865503,37.5874244798,37.4066865503,0.0,38.022383799,74.2309044595,99.9967305719,37.2832436051,150.546053722,0.0,56.4361013761,37.8721777446,0.0,37.6434288744,0.0,0.0,37.1935665309,0.0
2010-01-31,1.853322743,0.00923578413618,0.0103223469757,0.034588917059,36.373675136,36.6536753032,36.8091286368,0.0,36.3187797615,60.3764651158,689.348018172,36.4177110623,48.5341308518,72.7844422544,0.0,36.7423446115,72.872969778,72.7844422544,60.6573327253,618.179194933,0.0,36.5129704894,36.5794147142,36.1052817694,48.4244693833,72.4751185191,60.3806163804,0.0,0.0,36.598473985,36.2372084422,91.2465613966,36.7534584483,36.1052817694,0.0,0.0,90.9512485421,36.0553454878,508.18619942,0.0,72.711180084,73.3737521921,48.5341308518,36.0553454878,0.0,0.0,0.0,72.6603139043,6806.79322172,0.0,0.0,72.6332239841,0.0,35.8820545512,72.8801581127,97.1308731893,96.8558741828,54.0569345341,36.2578597913,0.0,35.8820545512,217.805927722,0.0,0.0,36.27521568,36.4304539824,133.577596403,54.2527967757,0.0,133.240678996,0.0,36.1592980933,48.4386828507,109.154022392,0.0,108.592616363,254.632204821,0.0,36.3187797615,0.0,72.7444263961,0.0,145.276405397,36.6457652001,36.3524316013,0.0,54.302046226,91.2465613966,0.0,0.0,0.0,54.1766243676,36.6758024842,338.615550688,72.9600034995,899.538251593,0.0,0.0,36.4839652365,91.6949854213,36.4177110623,413.268160118,90.9512485421,72.711180084,1296.69818008,0.0,254.731134865,72.8582198944,121.594733127,96.7653612615,36.5504609204,54.0678727372,0.0,0.0,0.0,35.9576639377,120.720516078,72.8795380678,36.3187797615,72.2913703019,36.3187797615,35.9144196034,72.8795380678,36.5874536676,60.4236491883,36.8873508288,170.228124671,0.0,73.0923981033,48.6631151903,36.5061035649,36.1429980231,0.0,0.0,36.6315748056,36.6758024842
2010-02-07,2.535110688,0.00314183123878,0.00628366247756,0.0316427289048,35.7468736341,0.0,0.0,0.0,0.0,35.9768762324,752.592992023,35.9223883931,71.8447767862,53.6792364092,0.0,35.6418638001,168.377271689,53.6792364092,35.8437291961,586.709390987,0.0,35.6633283371,35.8249923558,0.0,53.9902840172,35.8630981007,83.5884010761,36.0093854579,0.0,36.0093854579,36.0093854579,53.5929921122,36.0363662374,0.0,0.0,0.0,35.9275192283,35.7494456407,430.02720923,0.0,0.0,0.0,71.8447767862,35.7494456407,0.0,0.0,0.0,119.531335518,6661.86233634,0.0,36.1239926598,36.0963646499,0.0,35.8087032119,35.9930494723,35.8765210893,71.649911096,71.1552498694,0.0,0.0,36.0528225936,215.19831602,0.0,35.7760192206,35.7249534406,35.6633283371,161.410411467,0.0,0.0,131.746436729,0.0,0.0,95.6849769054,35.8707703969,35.8840386023,71.8984938989,299.207841737,35.6525928379,35.7734667605,0.0,83.8014119916,36.0036158288,83.829914177,71.2194307923,0.0,0.0,35.9491638992,53.5929921122,0.0,35.6097153961,0.0,53.7453832433,36.0854692787,215.045787821,35.6981200406,540.110493387,0.0,0.0,0.0,71.7964638764,0.0,383.851655571,35.9275192283,0.0,1160.61424494,35.944031807,251.518326319,95.8054081619,71.731639447,95.409006626,0.0,47.8196966203,0.0,0.0,0.0,0.0,53.6418422238,35.6525928379,35.8732073199,36.0553675152,35.8732073199,0.0,35.6525928379,35.534927515,95.5303203609,36.1536576584,240.117996392,0.0,131.638545383,36.0368556767,0.0,36.1072666023,0.0,0.0,35.6097153961,0.0
2010-02-14,2.491825459,0.00787099251296,0.00863889422154,0.0305240929161,36.8854692745,0.0,36.8854692745,0.0,0.0,54.808424938,756.263944477,0.0,55.2270246936,73.815567066,0.0,36.7632215607,147.529233007,73.815567066,55.2489894897,550.124790668,36.8743222605,36.7623632862,36.551623897,0.0,36.5996628422,36.485657909,109.956719991,36.8409216063,36.5188065988,36.818688099,36.5626036579,36.8409216063,36.8625374098,0.0,0.0,0.0,73.704096865,0.0,573.274044308,61.0468170974,72.6854125312,55.1490984292,55.2270246936,0.0,0.0,110.68986909,0.0,85.3848670803,6448.43034491,0.0,0.0,36.4633769955,0.0,36.3536627643,36.7546617148,111.025598144,97.7017568241,54.9500298354,54.9620654896,0.0,48.8140895078,146.604051542,0.0,36.7300217821,0.0,60.958477001,146.854911355,36.618615059,0.0,73.3241349202,0.0,0.0,36.5510221348,36.794712085,36.4415531548,61.2019416971,268.812067135,36.8520484325,36.7456568039,0.0,61.0213950676,0.0,36.6788429804,55.1572636129,0.0,36.6904415994,36.5235925553,36.8409216063,0.0,0.0,0.0,73.770938549,0.0,329.280858296,36.6682624399,771.738092844,0.0,0.0,0.0,54.9955065464,0.0,526.814798731,73.704096865,72.6854125312,1294.75724518,36.6727651633,232.323632105,97.909064493,36.795659688,36.6071052099,0.0,36.7300217821,0.0,36.4525693438,36.89662303,0.0,97.4814412139,36.7566466438,0.0,36.6900886795,0.0,36.5955825548,36.7566466438,36.5187241455,97.5103442162,36.6074982967,244.972800388,0.0,61.0362130295,37.0197610316,0.0,0.0,0.0,0.0,36.7014514131,0.0
2010-02-21,2.283105023,0.00893470790378,0.0112256586483,0.0341351660939,70.4237819465,0.0,0.0,0.0,35.2255380068,70.2542392876,678.699967607,0.0,35.3398179159,104.954275046,0.0,0.0,117.815245757,104.954275046,105.612640964,539.563091047,0.0,0.0,69.7593980288,35.2331477743,35.2681194972,35.0682001344,87.6074937619,0.0,0.0,34.9770326963,35.158861017,0.0,35.0480982854,35.2331477743,70.0116924159,35.0058462079,35.1525232403,35.0586772466,327.65062657,35.289448871,35.0821637143,69.990598203,35.3398179159,0.0,35.4041305964,0.0,0.0,46.7945876337,6490.64846751,0.0,0.0,35.0455541637,0.0,0.0,35.3895859786,35.3964838994,123.005371201,35.0098557578,35.2111284686,0.0,35.289448871,164.088548463,34.9321496896,35.2544302556,0.0,35.1656685797,88.0773577571,70.5149289525,0.0,117.280217909,0.0,0.0,70.0750514135,0.0,0.0,58.6560220101,175.943114125,70.4936317828,0.0,0.0,70.4510760135,0.0,35.2932731551,35.3735046644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.4662955486,257.552646935,139.644602005,929.088989154,0.0,0.0,0.0,0.0,0.0,340.993260184,35.1525232403,35.0821637143,1160.65740186,0.0,164.208838578,70.4162434984,35.4056770272,81.8333058035,35.2380999271,70.260209161,0.0,0.0,0.0,34.9636958814,35.2134641039,52.703251881,70.0116924159,35.1937889744,70.0116924159,0.0,52.703251881,35.1830592151,128.633517616,35.4363747955,164.657084177,0.0,35.0296463322,0.0,0.0,0.0,0.0,35.4041305964,35.1906598059,0.0
2010-02-28,1.887768296,0.00557053009883,0.00772686433064,0.0271338724169,36.2962763121,0.0,0.0,0.0,72.5707596032,0.0,808.990168729,0.0,84.7120067736,36.2590057928,0.0,0.0,218.153687424,36.2590057928,90.6291672794,532.512275212,35.9479341094,35.9479341094,0.0,0.0,72.1277272393,54.3179522385,72.4769502167,36.4419663574,0.0,36.2092870339,36.3071793689,36.1933390031,0.0,0.0,0.0,36.0567353628,72.6149757182,0.0,326.013805093,36.438528827,48.3711397434,0.0,84.7120067736,0.0,36.5634027797,0.0,0.0,84.5338178635,6057.93865385,0.0,0.0,36.2636063964,35.9696417991,107.746264973,84.8035073885,48.4516702811,60.3838709788,35.9154216577,0.0,0.0,48.3275490462,278.04428393,0.0,36.3071793689,0.0,54.5533586083,145.354986413,0.0,0.0,84.6605653598,0.0,36.3980074113,36.2023705529,36.3195074875,36.2206753693,48.4808994801,157.162724686,36.0349224557,72.8112048911,0.0,96.7353529036,0.0,108.137476828,72.6798557542,0.0,0.0,36.2857380691,36.1933390031,0.0,36.3399278771,0.0,0.0,35.9587846781,205.347827199,72.0045050702,752.294851693,36.2744898317,0.0,0.0,36.4605128565,36.3946402045,497.440765864,72.6149757182,48.3711397434,1318.26190326,0.0,157.181024123,145.1186617,48.5436068493,72.5027633551,0.0,54.2357525033,0.0,0.0,0.0,0.0,48.2295523602,36.3836845633,72.6407848466,36.4275467508,72.6407848466,0.0,36.3836845633,0.0,72.3928731966,0.0,193.888505294,0.0,96.6597933614,36.3291641555,0.0,36.1860757784,0.0,36.5634027797,36.3399278771,0.0
2010-03-07,2.218658113,0.00621448863636,0.00763494318182,0.0271661931818,36.2320691125,36.2320691125,0.0,0.0,0.0,36.5458211034,836.595439868,0.0,36.569148918,36.6669066553,0.0,36.3197185086,146.385355715,36.6669066553,110.199876369,583.654967653,0.0,36.5469360998,0.0,0.0,36.3463121667,54.5744086061,72.8749162647,36.1775027434,0.0,36.3223626369,36.4060356951,48.5299959745,36.5605792062,0.0,0.0,0.0,0.0,0.0,363.942161332,0.0,36.434043605,73.3559084637,36.569148918,0.0,0.0,0.0,0.0,72.8872964793,6013.15573008,0.0,0.0,36.2648880157,36.4261073137,36.3950468524,36.4409311614,85.1547530635,48.5300864995,0.0,0.0,0.0,48.5593676326,267.007541904,36.4721083551,0.0,36.431547256,48.5152309538,91.4650981497,0.0,0.0,97.2871196624,0.0,36.7222111902,48.5847320648,0.0,36.2977664273,97.3679233835,109.350055247,0.0,0.0,0.0,48.6327958397,0.0,97.323960042,36.5861449998,0.0,0.0,72.9731793386,48.5299959745,36.3747150539,36.2539417772,0.0,36.2539417772,36.3518091841,181.884837632,146.359038287,877.76032044,0.0,0.0,0.0,0.0,0.0,377.763031405,0.0,36.434043605,1324.90402047,36.3747150539,145.839084431,85.2838419509,60.9898772722,48.5925653052,36.6272145268,0.0,0.0,0.0,36.2211426743,0.0,109.284099899,36.6448314556,72.8155860006,36.4077930003,72.8155860006,36.6007607022,36.6448314556,0.0,157.605409936,0.0,122.068058588,0.0,54.8654233925,36.5561279911,0.0,36.3950468524,0.0,0.0,72.7461781129,0.0
2010-03-14,2.20287561,0.00540930400288,0.00685178507032,0.0288496213487,0.0,0.0,0.0,0.0,0.0,0.0,879.247059217,38.2856500141,0.0,38.4984511147,0.0,0.0,115.336452863,38.4984511147,38.3675349795,523.822475433,0.0,76.0914205076,0.0,0.0,38.3415713681,76.7426344646,89.0251477769,0.0,0.0,0.0,38.3943699912,76.881117414,38.5681525953,0.0,0.0,0.0,57.6671240045,0.0,203.799464627,38.1817330121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.4702478471,5465.37657946,0.0,0.0,0.0,38.0686847165,38.0113005068,57.5126389155,76.9622442566,57.3042314318,38.2015291426,0.0,0.0,50.9682858578,216.800533268,0.0,0.0,0.0,38.4868586874,76.7815366778,0.0,0.0,114.852094029,0.0,0.0,102.093362122,0.0,0.0,63.8880206896,178.813345829,38.4752732393,0.0,0.0,76.5812287719,0.0,57.6556830121,0.0,0.0,0.0,0.0,76.881117414,0.0,38.1800360087,0.0,0.0,0.0,127.425710462,38.2145360412,601.847604475,38.1955418907,0.0,0.0,0.0,0.0,307.463352485,57.6671240045,0.0,1225.63312169,0.0,204.426518414,57.5394772426,51.1534061503,38.3482921395,0.0,38.2638907186,0.0,38.3598012307,0.0,0.0,63.7496262388,38.4752732393,0.0,38.5216569321,0.0,0.0,38.4752732393,0.0,76.2195504703,38.44613929,140.883175122,0.0,38.1901919702,38.492797226,0.0,0.0,0.0,0.0,0.0,38.4868586874
2010-03-21,2.281270253,0.00459812396542,0.00514989884127,0.0205995953651,0.0,0.0,0.0,0.0,36.594106478,36.594106478,681.8082028,0.0,54.9042905931,73.430704023,36.5367115524,72.7872060212,97.9629577528,73.430704023,110.023407409,512.61522724,36.5035867006,36.5035867006,0.0,36.5400605829,54.7900069181,73.1506093698,54.7844736373,0.0,0.0,0.0,0.0,73.0580692283,0.0,36.5400605829,0.0,0.0,36.5217901935,0.0,267.772619594,0.0,0.0,36.7264141844,54.9042905931,0.0,0.0,36.5256632574,0.0,73.0989094968,5938.94346467,0.0,0.0,73.1442956365,36.5510932099,0.0,36.7285257012,85.5150326931,72.8530569314,0.0,0.0,36.6506874693,36.5163432372,158.418778725,36.6601409558,0.0,0.0,36.5234669154,183.35440803,0.0,36.5588282059,85.4741295305,0.0,0.0,73.1497459374,36.8485395037,36.5273137461,73.4432855352,268.308706155,36.5494080021,0.0,0.0,91.5335865179,0.0,55.0436773488,73.2728955973,0.0,0.0,36.6219619529,73.0580692283,0.0,36.5400605829,0.0,0.0,0.0,182.55519968,73.0436730346,709.349072861,0.0,0.0,0.0,36.6951260113,0.0,477.109636764,36.5217901935,0.0,1158.89664754,36.6364477987,134.159929354,85.5118391033,36.6933495288,73.0767284081,36.7396724465,54.812513575,0.0,0.0,0.0,0.0,60.8997230071,0.0,36.6951260113,54.9105965518,36.6951260113,0.0,0.0,36.4155466965,146.112725848,0.0,159.057301676,0.0,60.988273601,36.7342406629,0.0,36.4595135503,0.0,0.0,0.0,0.0
2010-03-28,2.146644252,0.00250901677905,0.00423396581465,0.0216402697193,0.0,0.0,0.0,0.0,0.0,0.0,619.241650784,0.0,37.901492881,38.250430279,38.250430279,37.7013405467,127.044809373,38.250430279,76.0800924491,544.743355455,0.0,37.7240453588,0.0,0.0,75.9436649116,37.9639384063,76.0764668431,0.0,38.1026357664,38.1580936942,0.0,0.0,0.0,0.0,0.0,0.0,75.6302774746,0.0,215.084880737,0.0,37.9188979206,0.0,37.901492881,0.0,0.0,0.0,0.0,75.9695913013,5935.54230559,0.0,0.0,0.0,38.100609371,37.9002498388,0.0,76.2367428922,50.5952776521,0.0,0.0,0.0,38.0899385203,151.881498038,0.0,37.6333897978,0.0,37.8269684001,114.181697641,38.2042061941,0.0,113.982543659,38.4598304448,0.0,94.9101179913,0.0,37.9287275042,57.2703493333,76.0150736127,0.0,0.0,0.0,63.3263768532,0.0,0.0,37.8845228396,0.0,0.0,37.9990647239,0.0,0.0,0.0,0.0,0.0,37.6786630486,151.858193773,38.0554973009,812.760016875,0.0,0.0,0.0,0.0,38.2735842925,368.076271351,75.6302774746,37.9188979206,1088.59270326,0.0,139.513452697,94.6542353739,38.0864649915,50.6223305487,0.0,0.0,0.0,0.0,0.0,0.0,38.2042061941,37.7126895354,0.0,0.0,0.0,37.9064333881,37.7126895354,0.0,75.7557843076,0.0,95.6609473546,0.0,76.593532709,38.0608986815,0.0,0.0,0.0,0.0,0.0,38.0776641079
