Week,WA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,intestinal flu,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,flu cold,flu remedies,dangerous fever,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type a,what is rsv
2009-12-13,1.622874807,0.001638001638,0.002457002457,0.00573300573301,60.027644841,0.0,0.0,59.8648702693,59.8648702693,678.115131587,59.4595202706,99.42918272,89.4796208373,0.0,89.4796208373,90.111875471,357.141030215,0.0,0.0,60.1366538813,120.273307763,0.0,118.96270806,0.0,59.5852780422,59.6756392536,59.2900874476,60.1366538813,0.0,0.0,59.4507884096,59.5996310011,0.0,1095.18009823,59.5448503029,0.0,118.673679275,0.0,99.42918272,0.0,0.0,89.2565768626,0.0,159.2579162,7367.7005523,60.0228801516,556.703492269,0.0,59.4960811116,99.1426445537,88.8991922658,59.7108340164,178.917069094,258.392595899,59.1756468947,59.7793363849,0.0,119.596991727,120.638436201,79.3592297699,0.0,60.1730782628,0.0,59.8188753325,59.7288137918,59.7069752078,119.338092633,0.0,0.0,59.5852780422,0.0,597.425596841,89.9126295335,59.2471798616,0.0,59.6756392536,60.0639372502,59.1756468947,60.1730782628,0.0,79.5988167748,59.9273083391,776.563394572,0.0,0.0,0.0,397.220574679,59.4507884096,118.673679275,1391.47894685,0.0,416.627679527,218.785310591,118.458560823,59.7928090351,58.9443530253,0.0,0.0,0.0,555.635908622,59.6928650624,0.0,0.0,0.0,59.7288137918,59.6928650624,0.0,59.6749069201,238.479579637,59.649148423,59.7609146148,59.1756468947,60.2643325519,0.0,0.0
2009-12-20,1.444622793,0.00208550573514,0.00208550573514,0.00208550573514,0.0,0.0,0.0,0.0,0.0,944.238164127,0.0,74.1154115938,123.573374701,0.0,123.573374701,99.3113796236,765.449208086,0.0,73.7507553231,0.0,223.991447539,73.7062735648,221.567744259,0.0,0.0,111.882477385,0.0,0.0,0.0,0.0,74.2420241656,74.7769771312,0.0,818.369205498,73.7062735648,0.0,74.6928475265,0.0,74.1154115938,0.0,0.0,74.5867281772,0.0,272.819339795,6966.58960284,74.1985437586,198.442905682,0.0,74.4300385637,198.15118132,0.0,0.0,0.0,321.059334434,147.546032684,74.5642555264,0.0,149.308454958,0.0,185.210391996,0.0,0.0,74.3221691674,0.0,123.78169489,111.362624297,198.180588985,73.6174708255,0.0,111.50970993,0.0,322.539176425,74.5642555264,0.0,0.0,111.882477385,0.0,74.5642555264,0.0,0.0,148.500578142,74.2948339356,670.510544209,0.0,0.0,73.839880103,296.968064142,74.2420241656,74.6928475265,1337.00648426,0.0,321.529225456,149.227719743,148.957664828,74.4297034863,0.0,0.0,0.0,0.0,296.945549279,74.5579956126,0.0,74.5193508257,0.0,0.0,74.5579956126,74.2460968981,74.7316714802,173.061001741,74.0187774503,74.1152493785,0.0,74.8223377482,0.0,0.0
2009-12-27,2.1667761,0.00415368639668,0.00623052959502,0.00830737279335,69.6768812098,0.0,0.0,69.4879411885,0.0,607.684155084,0.0,141.548812492,138.766833216,0.0,138.766833216,207.719080495,418.212925062,0.0,0.0,141.805551571,93.156858704,103.6962491,70.157762996,0.0,69.7190074983,70.6155705137,0.0,141.805551571,0.0,0.0,0.0,138.229273715,0.0,1120.09379625,69.809740618,0.0,69.5628838148,0.0,141.548812492,0.0,0.0,69.5927811721,69.1979576976,186.627949079,7650.42057116,0.0,209.850779814,0.0,69.9940749027,209.408287575,0.0,71.0101066602,103.883708786,242.506119654,69.1354482507,69.8034130764,0.0,71.0962056074,0.0,162.682211718,0.0,69.1146368575,141.548812492,0.0,69.4670110857,105.522681434,209.814474491,0.0,0.0,0.0,0.0,210.132133896,138.354217319,70.8813485339,70.7530565004,70.6155705137,0.0,0.0,0.0,0.0,232.952482794,0.0,677.414603859,0.0,0.0,0.0,325.672840199,0.0,69.5628838148,1164.86609044,0.0,278.877958169,244.742939347,69.550807239,141.293001385,0.0,69.1979576976,0.0,0.0,162.620135417,69.09383799,69.7400897504,69.4042963601,69.7400897504,0.0,69.09383799,139.269611597,0.0,395.244287831,69.8714728517,69.5298392537,0.0,0.0,0.0,69.1979576976
2010-01-03,1.065509077,0.0,0.0,0.00214592274678,0.0,0.0,0.0,57.9241600874,0.0,659.31376124,115.848320175,115.848320175,57.7328190181,0.0,57.7328190181,58.1266758116,521.04460309,58.5179327561,115.535028444,0.0,57.5771667973,86.6986639271,144.829110302,0.0,57.7501614089,58.0641157748,58.4826278193,0.0,0.0,0.0,57.9512879047,58.7662659051,0.0,851.886383195,58.1063298084,0.0,116.306430852,87.04760877,115.848320175,57.8022511516,0.0,0.0,57.9416176402,232.132067943,7664.64952481,58.695098765,212.37334578,0.0,58.0921678915,172.797531733,57.3865670979,0.0,115.879711302,173.574369909,115.778553044,0.0,58.8019142314,115.988106987,57.723710986,77.1985298885,0.0,0.0,58.07105755,0.0,57.8892765222,135.337264261,232.038437101,57.3519968768,57.8544349474,58.7306607758,57.5427379019,193.661914259,57.9241600874,0.0,115.43097408,58.0641157748,0.0,0.0,0.0,57.7848774662,367.427906577,57.5774507502,775.107477055,57.8544349474,0.0,0.0,540.431040128,57.9512879047,116.306430852,1159.60879577,0.0,385.7030941,232.932194465,173.615551472,96.4049579681,0.0,0.0,0.0,0.0,250.896008121,115.708869895,57.9416176402,57.8892765222,57.9416176402,0.0,115.708869895,87.2764514885,58.0508226335,154.381070625,77.3804264543,58.447365457,0.0,117.603828463,0.0,58.6063818685
2010-01-10,1.31667792,0.00160256410256,0.00240384615385,0.00240384615385,0.0,0.0,0.0,56.5490448363,56.4761574073,797.565613505,0.0,0.0,56.6738770607,56.9141778663,56.6738770607,114.690953154,736.276324395,0.0,0.0,0.0,113.1913312,0.0,75.5517606553,0.0,56.4521211928,56.7672716207,56.3505581561,0.0,0.0,0.0,0.0,112.646487247,0.0,587.409849059,56.4591259967,0.0,56.6944115257,56.527313347,0.0,0.0,0.0,0.0,57.0859164839,113.568525813,6441.47669185,0.0,94.5858970233,0.0,75.717177431,142.147646019,56.4250939738,0.0,56.8913451918,302.293735063,56.5881094401,57.2586946815,57.1415459998,132.695174244,0.0,85.1559582571,56.7590188616,0.0,141.838426835,56.6127794996,56.732905265,56.5498928931,246.097359971,57.2586946815,57.2586946815,113.32836671,0.0,208.645969005,113.569684688,0.0,112.836452387,56.7672716207,0.0,0.0,0.0,0.0,313.136661818,0.0,531.155712388,56.5540509933,0.0,56.5540509933,321.476530319,0.0,56.6944115257,983.590970913,0.0,132.357628186,255.623371296,114.10297179,56.6131635408,0.0,56.639274096,0.0,0.0,207.965221018,56.8965679911,56.639274096,56.7043879667,56.639274096,56.8189565418,56.8965679911,151.708098721,0.0,169.94643375,113.397008967,56.3741227959,0.0,0.0,0.0,0.0
2010-01-17,1.16315624,0.000861326442722,0.00172265288544,0.00258397932817,57.0832460279,0.0,0.0,0.0,57.3330235036,729.28969981,57.919549204,57.919549204,56.9803933324,0.0,56.9803933324,144.103698894,534.435765921,0.0,56.9837872493,0.0,0.0,0.0,85.1770584237,0.0,58.0597054029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.388141909,0.0,0.0,115.099803102,0.0,57.919549204,0.0,0.0,0.0,57.0218064347,191.530442163,5843.41780588,0.0,115.085782247,0.0,76.6973117445,143.531226,56.9461914156,0.0,57.018104651,210.327067497,0.0,0.0,116.684125266,144.339396102,0.0,57.4498834892,0.0,0.0,56.9803933324,57.1770851814,56.9187549773,116.189701006,229.580720186,57.1004242542,0.0,95.6969170157,0.0,86.4965636391,57.169240674,0.0,57.0218064347,0.0,0.0,0.0,0.0,57.0613044008,383.037460652,0.0,594.53010542,0.0,0.0,0.0,248.442077658,0.0,115.099803102,1052.24324988,0.0,286.620596739,153.034259858,57.1176128226,57.4383180908,115.421158185,0.0,57.0907149621,0.0,114.551795778,57.6411093342,85.7941221878,58.0246027999,85.7941221878,0.0,57.6411093342,133.996015354,57.1649746737,190.862512387,85.6748077727,0.0,0.0,57.2209619411,0.0,0.0
2010-01-24,2.030615433,0.0,0.00164609053498,0.00493827160494,55.7592925459,0.0,0.0,55.8432926854,55.3591300212,781.376183785,0.0,55.513361833,55.6279203476,0.0,55.6279203476,55.6947416006,480.981728282,55.463153788,0.0,55.5254309235,55.5254309235,55.4414680601,110.932327143,0.0,0.0,55.9209008203,55.4879113944,55.5254309235,55.647695437,0.0,55.593657978,55.7928622585,0.0,520.063017479,0.0,0.0,55.7851704555,55.54321419,55.513361833,0.0,0.0,0.0,0.0,167.201255379,6219.49597404,55.8504192819,55.5768156505,0.0,55.7441376662,138.796929413,110.918776058,0.0,55.7373610808,203.709187185,0.0,0.0,55.7285267032,74.3435995151,55.5636608622,148.149281081,0.0,0.0,55.3591300212,55.593631631,55.647695437,74.2317764893,166.825837588,111.552144702,0.0,55.6682394175,0.0,167.145319002,111.686585371,0.0,55.5690954792,55.9209008203,0.0,0.0,0.0,0.0,277.985652485,55.6290800271,985.399708312,0.0,0.0,0.0,351.853314963,55.593657978,55.7851704555,1093.91282426,0.0,259.258778469,111.243048974,55.4092136732,92.4717958386,0.0,55.7685969828,0.0,0.0,0.0,55.684454828,0.0,129.63484813,0.0,0.0,55.684454828,74.2093776198,0.0,185.056410281,55.6372035583,110.792701665,0.0,55.5972442172,0.0,0.0
2010-01-31,1.733899505,0.0,0.00226244343891,0.00301659125189,0.0,0.0,0.0,0.0,55.4466782983,462.95542904,0.0,83.262033175,110.922514671,0.0,110.922514671,83.3751956342,442.45191,0.0,0.0,0.0,111.593958464,82.7735683485,55.4661349244,0.0,0.0,55.6343160491,0.0,0.0,0.0,0.0,110.119800555,55.0930489232,55.6958366715,480.686165028,0.0,0.0,92.584196641,0.0,83.262033175,0.0,55.6454027717,0.0,0.0,111.036268663,6656.56079693,0.0,54.9937225129,55.6958366715,55.0267914981,184.550119972,55.6454027717,0.0,55.5950601275,221.55867706,55.8307751008,55.7969792321,0.0,111.008410212,0.0,138.316270856,0.0,0.0,55.5448084913,0.0,55.3044176824,73.7925637288,166.130269562,55.7969792321,0.0,55.8476883922,55.2656549187,166.532492841,74.116026569,0.0,0.0,55.6343160491,0.0,0.0,0.0,55.6958366715,351.103126563,0.0,1241.53943846,0.0,0.0,0.0,461.258750742,110.119800555,92.584196641,1292.15005884,55.1428467981,239.744459052,83.1818968955,55.0930489232,55.4779474519,0.0,0.0,54.9606932501,0.0,92.1110889961,55.7800966362,0.0,83.2707824968,0.0,55.8138720505,55.7800966362,110.653498846,55.8476883922,221.044061,54.8618430824,0.0,0.0,0.0,55.6454027717,55.1594661009
2010-02-07,1.316542645,0.00143266475645,0.00214899713467,0.00429799426934,0.0,0.0,0.0,0.0,166.948755022,825.116613674,0.0,55.9719305172,55.9947918379,0.0,55.9947918379,56.1583341611,634.191828303,56.6574776506,0.0,0.0,55.7023484307,0.0,140.659167037,0.0,56.7431147087,56.2434741462,0.0,0.0,56.1073737853,0.0,83.6444459112,0.0,0.0,449.666728936,0.0,0.0,0.0,168.017189977,55.9719305172,0.0,0.0,0.0,55.6663570341,243.608180687,7098.30221692,56.0389059902,113.554884124,0.0,112.430662132,170.280819585,0.0,0.0,112.949663667,168.011641545,0.0,0.0,85.0121453336,131.122252089,0.0,74.7382499559,0.0,0.0,110.931515099,56.7946213181,56.3214183245,56.4489681823,205.955976925,56.8118109735,0.0,56.1586628138,0.0,74.890802685,55.9458958846,0.0,0.0,56.2434741462,0.0,0.0,0.0,0.0,280.886360126,55.8008980783,824.892887477,0.0,0.0,0.0,541.821318515,83.6444459112,0.0,1327.84045811,56.1919375761,205.426380077,56.3382182958,111.198659024,56.0142867075,0.0,0.0,0.0,0.0,167.990115365,170.383863954,0.0,0.0,0.0,56.2946821651,170.383863954,139.566762374,0.0,168.069385796,84.7375386461,55.6845015057,0.0,0.0,0.0,0.0
2010-02-14,1.314523886,0.000700770847933,0.0021023125438,0.00280308339173,0.0,0.0,0.0,59.2073581666,0.0,669.233144193,58.1045920963,0.0,88.651436484,0.0,88.651436484,0.0,508.921913931,0.0,59.1881108584,0.0,58.2452811812,118.334743923,116.708876626,118.383875472,0.0,58.9957486954,59.063877942,0.0,0.0,0.0,59.2593360219,59.295012925,0.0,471.438735407,0.0,0.0,0.0,58.1748515788,0.0,0.0,0.0,0.0,58.0695259574,88.8558691696,5970.79388969,59.4587325934,0.0,0.0,59.2527077535,58.6669114152,0.0,0.0,0.0,156.837736938,58.7907020294,0.0,59.3664957615,117.829718059,59.3664957615,137.253825425,0.0,59.295012925,59.084770679,59.2098367191,0.0,146.821772992,313.924487264,0.0,59.2771691052,59.2171040346,0.0,118.647956717,118.742832038,59.1740495709,0.0,58.9957486954,59.1383056569,0.0,0.0,0.0,549.815224662,0.0,866.204079167,0.0,0.0,0.0,470.342682905,59.2593360219,0.0,1000.60251987,0.0,215.407364939,207.279302596,59.1561722145,58.4405030413,0.0,58.776745647,0.0,0.0,58.5639148231,0.0,58.1924430066,0.0,58.1924430066,0.0,0.0,59.2890674039,59.2593360219,176.452759769,88.6082735384,0.0,0.0,0.0,0.0,59.3328951245
2010-02-21,0.6762239654,0.000683526999316,0.00205058099795,0.00478468899522,0.0,0.0,0.0,0.0,56.1801294552,950.628229593,55.519315338,0.0,83.9723227026,55.0575634737,83.9723227026,55.2900139829,555.827797782,54.9915076087,55.6395322521,0.0,55.6069307283,55.5325595848,83.887896519,0.0,0.0,83.9309735805,0.0,0.0,0.0,0.0,55.7268025437,0.0,0.0,241.932349525,55.7839898274,0.0,55.8840231592,55.8683066197,0.0,0.0,0.0,0.0,0.0,74.3866215912,6961.3206358,55.3567893621,55.9021047484,0.0,0.0,148.515449108,0.0,0.0,0.0,167.068250044,0.0,0.0,55.6541012877,74.4483624692,112.211510806,166.969101112,0.0,0.0,111.366290026,55.9190191522,0.0,111.387540202,130.034825863,0.0,0.0,167.960337744,0.0,139.61197043,56.0377071856,55.1735438963,55.9728503534,83.9309735805,0.0,0.0,0.0,0.0,576.175270056,112.632070846,987.490001203,0.0,0.0,56.2649936991,426.847430882,55.7268025437,55.8840231592,1301.07755673,0.0,259.846041413,110.480076148,55.1901524285,55.1403568022,54.9420696336,112.700229437,0.0,0.0,74.1184074186,0.0,0.0,55.4106265961,0.0,0.0,0.0,196.180269791,55.9867792481,259.422803282,54.958539079,55.589114375,0.0,0.0,0.0,112.802622135
2010-02-28,1.081812035,0.0,0.00134138162307,0.00268276324614,0.0,0.0,0.0,56.1567263488,56.2561703161,753.411330898,0.0,84.5168819485,111.942447298,0.0,111.942447298,131.611652252,636.061559901,0.0,0.0,0.0,56.6118204663,55.9880368734,0.0,0.0,0.0,56.2924115831,55.8873087711,0.0,0.0,0.0,56.0722547388,84.130514789,0.0,432.052105126,112.916060864,0.0,56.443366338,56.543366028,84.5168819485,56.2542721265,0.0,0.0,0.0,112.679458592,6538.17433853,0.0,75.0087770707,0.0,56.2258761587,75.0255155116,56.4580304318,0.0,56.4644480441,243.786040483,56.646109879,0.0,56.6360725062,112.804237147,0.0,168.650285559,0.0,0.0,56.0985863512,0.0,0.0,56.2653221588,187.908132945,112.178257449,56.0891287245,56.5294246341,0.0,112.784850086,0.0,0.0,0.0,56.2924115831,0.0,0.0,0.0,0.0,526.082585412,0.0,865.526770173,0.0,0.0,56.0891287245,506.588972306,56.0722547388,56.443366338,1125.63198036,0.0,262.407443603,112.682350213,84.4097490403,112.360007193,55.8538132309,56.5294453665,55.9712236491,0.0,93.606867895,56.5946913224,112.587721176,56.2462689883,112.587721176,0.0,56.5946913224,206.553051427,0.0,168.71703112,84.7556388714,0.0,0.0,56.2075315898,0.0,113.086732056
2010-03-07,0.9841827768,0.0,0.00210822206606,0.00281096275474,0.0,0.0,0.0,55.3887356336,0.0,802.428996764,112.012847419,139.107438805,83.3395881592,0.0,83.3395881592,55.9326348315,667.881130318,110.710677495,0.0,111.011885505,55.6153858904,0.0,83.565340789,55.5654469028,55.6520103007,111.34848916,0.0,111.011885505,55.5395216653,0.0,55.9111501021,0.0,56.040264449,373.098317968,0.0,0.0,0.0,0.0,139.107438805,0.0,0.0,0.0,0.0,112.228302726,6966.3166037,0.0,0.0,56.040264449,55.8160427247,185.522223606,55.3386554025,55.8832504823,55.788923974,185.722530017,55.422172842,0.0,0.0,83.6750213662,0.0,130.081990956,56.0689091218,0.0,55.6799605634,55.9843661346,55.8714684718,55.7489964271,241.980111853,55.3053188631,0.0,83.8349704713,0.0,55.8815095793,83.6163852228,0.0,0.0,111.34848916,0.0,0.0,0.0,56.040264449,502.683477104,0.0,914.206865652,0.0,0.0,56.2612300049,538.79340986,55.9111501021,0.0,1115.8105053,0.0,241.302608065,111.285940917,55.7044468701,111.642055568,0.0,0.0,0.0,0.0,110.777471267,0.0,0.0,55.5059427525,0.0,0.0,0.0,167.652848836,55.5395216653,167.051895078,222.427206088,55.5425619816,0.0,0.0,0.0,0.0
2010-03-14,1.033591731,0.0,0.00132625994695,0.00464190981432,57.6370746432,57.9405948918,0.0,57.250237068,0.0,750.428459615,57.9056066098,0.0,57.5244060668,0.0,57.5244060668,116.267577503,611.984181885,0.0,57.5328065348,0.0,170.9058412,57.3738502424,57.3389619882,0.0,57.4060907079,58.3105409218,0.0,0.0,0.0,0.0,114.417107486,0.0,0.0,460.408508324,0.0,0.0,0.0,0.0,0.0,0.0,57.1640168315,0.0,0.0,153.458140109,6871.92190666,57.4158311118,114.279586924,0.0,116.408721755,115.265776108,0.0,57.4582306632,57.6722590255,268.034922301,57.2602326535,57.2947371624,58.1690534097,57.6335884588,57.3157065487,95.6461916846,0.0,0.0,57.7834796902,57.3465719669,57.7660750276,57.5117531817,249.17884654,57.1640168315,0.0,57.608525592,0.0,114.917889952,57.7212572716,0.0,0.0,58.3105409218,57.9756254812,58.1867017875,0.0,57.9405948918,268.364904263,114.77746349,903.213996327,57.493043284,0.0,0.0,593.795391647,114.417107486,0.0,1360.82354502,0.0,344.16800598,86.3773873552,57.5849301246,57.7139238916,0.0,57.4234601756,0.0,58.2397112335,85.7972043319,57.4582306632,57.3120050157,115.427847783,57.3120050157,57.6392283169,57.4582306632,191.882274343,0.0,133.961412694,114.005535157,76.4661469005,0.0,0.0,57.1640168315,0.0
2010-03-21,0.9130225853,0.0,0.0,0.000722543352601,0.0,57.6473851639,0.0,58.8752601745,58.4372270867,704.52359758,57.734229673,57.734229673,57.5435160014,0.0,57.5435160014,59.0891575775,428.088798947,58.8397610728,0.0,0.0,58.4560471342,58.8575052709,172.062174455,58.6617743815,0.0,0.0,0.0,0.0,0.0,0.0,58.8837285543,59.0707531056,0.0,331.924365718,0.0,0.0,59.0352178973,58.9285892145,57.734229673,0.0,0.0,0.0,0.0,58.999845066,6912.57831255,0.0,58.9456789157,0.0,117.082493593,116.257922493,58.8215800754,0.0,57.6127204705,116.839463314,0.0,0.0,0.0,136.876682811,0.0,155.840988477,0.0,0.0,58.8930257931,0.0,88.3614833799,116.881958132,262.515474777,0.0,0.0,59.0349634945,0.0,87.6126022952,118.177328378,0.0,58.8392947033,0.0,0.0,57.734229673,0.0,0.0,175.441817954,0.0,918.475445781,57.6647331582,0.0,0.0,467.358732551,58.8837285543,59.0352178973,955.116311329,0.0,408.933127632,87.4185508039,57.6820915969,57.6300476045,0.0,58.3967629049,0.0,57.7516299834,58.8752601745,59.0891575775,58.9641956128,234.576484496,58.9641956128,0.0,59.0891575775,116.787917708,0.0,136.129912348,87.2496048964,58.7502003302,0.0,57.7864620883,0.0,0.0
2010-03-28,0.2600780234,0.0,0.00163132137031,0.00163132137031,0.0,0.0,0.0,58.1894999941,59.0744716534,709.459694659,0.0,58.9163240259,117.260411531,0.0,117.260411531,58.2421442945,490.190971791,0.0,58.6962300174,0.0,78.5920425668,59.1254835388,146.272693984,0.0,0.0,58.3300967926,57.9103299791,0.0,0.0,0.0,58.898695843,0.0,0.0,334.162330843,0.0,0.0,59.5525070779,0.0,58.9163240259,0.0,57.8063305838,0.0,0.0,116.378999988,6295.43235459,0.0,59.534488165,0.0,174.201097848,59.2771907101,0.0,0.0,118.255833183,157.08669078,0.0,0.0,88.6235514337,78.6680725947,59.5228207097,117.204522213,0.0,0.0,57.9972824266,0.0,0.0,59.4204374615,264.424454784,58.6871454475,59.4266032574,0.0,0.0,58.7706474172,118.190141462,59.462521422,0.0,58.3300967926,0.0,0.0,0.0,0.0,176.797059615,0.0,906.357487482,0.0,0.0,0.0,412.166797626,58.898695843,59.5525070779,805.263136373,0.0,274.600940179,88.120149034,98.1999006247,59.003361847,0.0,59.4145973993,0.0,0.0,59.3548969488,0.0,0.0,0.0,0.0,0.0,0.0,118.398654238,58.101970662,156.987338024,87.7683782527,59.2476613627,0.0,0.0,57.8063305838,0.0
2010-04-04,0.3762541806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.135843695,874.139530992,57.9890637415,58.1108095941,116.482339867,0.0,116.482339867,58.1633827029,540.150221445,0.0,0.0,0.0,0.0,58.096339428,145.300579343,0.0,0.0,58.4127994613,0.0,0.0,58.4329004442,0.0,57.8382230795,58.1164767956,0.0,271.284512346,58.07023678,0.0,0.0,0.0,58.1108095941,0.0,0.0,0.0,0.0,58.1173889016,6238.65444516,57.8467855317,58.2019206571,0.0,116.97194603,58.1864966472,115.768173495,0.0,117.078284163,154.605740936,58.0758136232,0.0,58.3324632265,96.9384927699,0.0,116.420500337,0.0,0.0,57.5679218473,174.490148109,58.0758136232,58.053555365,174.375160115,0.0,0.0,58.0945834838,0.0,58.1108095941,87.421230581,0.0,57.6547774928,58.4127994613,0.0,0.0,0.0,0.0,174.43382126,58.0568098688,600.858524484,0.0,58.4152309854,0.0,444.620443629,57.8382230795,0.0,986.808352698,58.1108095941,173.705158378,77.4194945226,57.6200038031,144.640859896,0.0,0.0,0.0,58.1283234005,57.962816426,0.0,0.0,57.7858651824,0.0,0.0,0.0,135.514806235,0.0,96.7460233197,57.8132238318,0.0,0.0,0.0,0.0,0.0
2010-04-11,0.5333333333,0.0,0.00161812297735,0.00404530744337,0.0,0.0,0.0,56.8017194663,0.0,779.136332242,56.9288348963,0.0,56.6182977419,0.0,56.6182977419,57.0473542571,623.846340412,0.0,56.7206816438,113.209588389,56.7002931518,0.0,0.0,0.0,0.0,0.0,56.6557130497,113.209588389,0.0,0.0,56.7609348845,0.0,0.0,246.518211569,56.6582311423,0.0,56.8640116428,56.7592097531,0.0,0.0,0.0,0.0,0.0,113.857669793,6694.74417854,0.0,0.0,0.0,113.82536191,113.41553319,56.6240791042,0.0,56.8090207519,170.119107441,85.2369210153,0.0,57.0819598709,56.9103093622,0.0,56.7477274627,0.0,0.0,56.6924244019,0.0,0.0,56.8381910549,246.431793936,0.0,0.0,0.0,0.0,0.0,85.4048730585,0.0,56.6753226147,0.0,0.0,0.0,0.0,56.8577709046,113.64700101,57.0836262903,531.625905719,0.0,0.0,57.0819598709,359.707230571,56.7609348845,56.8640116428,1288.1515839,0.0,113.561125091,56.9018408813,56.7548919464,85.0872645834,0.0,0.0,56.8577709046,0.0,113.348036395,0.0,0.0,85.138485981,0.0,0.0,0.0,113.545036984,0.0,113.482178193,56.9437887123,56.7919456029,0.0,0.0,0.0,0.0
2010-04-18,0.0747104968,0.0,0.000790513833992,0.000790513833992,57.0442557512,0.0,0.0,0.0,56.5451679929,760.513299801,56.9539029868,56.9818505867,56.5805131793,0.0,56.5805131793,142.066662118,396.632858844,0.0,0.0,57.0572051083,0.0,56.7357231179,169.352376471,0.0,0.0,85.3768147067,0.0,57.0572051083,0.0,0.0,85.0327417345,0.0,0.0,284.787025055,0.0,0.0,57.1262816278,57.0787444185,56.9818505867,0.0,0.0,56.9882954403,56.9754033,132.891755771,5749.93109132,0.0,0.0,0.0,57.1435768993,113.701948493,0.0,0.0,57.1955256056,151.402161275,0.0,56.5451679929,0.0,75.8899418934,0.0,227.626867434,0.0,0.0,56.7332188415,0.0,56.8724357037,57.0960043956,265.514108009,56.4771027892,56.4771027892,57.1262816278,0.0,85.3500110991,114.503630404,0.0,84.9137322094,85.3768147067,0.0,57.2865553812,0.0,0.0,227.360951038,57.1651488151,684.382547919,0.0,0.0,56.4771027892,397.691113921,85.0327417345,57.1262816278,1098.46158603,0.0,113.603179221,113.519394342,113.963784238,85.26688709,0.0,0.0,0.0,0.0,56.9560591613,57.1435768993,56.5622099363,57.0572051083,56.5622099363,57.1651488151,57.1435768993,113.536811851,56.8288251029,198.233425637,84.9162663137,56.8338556153,0.0,56.5963246588,0.0,0.0
2010-04-25,0.0869565217,0.000759878419453,0.00227963525836,0.00455927051672,57.156927225,56.9771218563,0.0,57.0707176817,56.557398699,721.278218316,0.0,57.0879387793,56.9553289397,0.0,56.9553289397,56.345572487,509.948183398,56.0413672366,0.0,0.0,0.0,56.8609267375,169.197623207,0.0,0.0,56.8836642473,0.0,0.0,0.0,57.0805912059,57.156927225,0.0,0.0,284.474128416,0.0,57.0978726444,171.293617933,57.0669037438,57.0879387793,0.0,0.0,0.0,0.0,75.7608215233,5837.60544026,0.0,0.0,0.0,56.8942605511,57.0288095991,0.0,0.0,57.3301300348,151.09921779,56.260740249,0.0,56.311608911,85.7733746284,85.8688984945,56.1424033554,0.0,0.0,56.1086841942,56.345572487,57.2260826118,113.584360105,132.61419177,0.0,57.1396644865,56.6266528939,0.0,75.7952814656,0.0,0.0,85.4798107527,56.8836642473,0.0,57.2191363302,0.0,0.0,226.935564683,57.0978726444,702.390422777,0.0,0.0,0.0,435.125836334,57.156927225,171.293617933,757.036264168,0.0,75.5499170632,94.7021823237,0.0,56.5864417146,0.0,0.0,0.0,85.2911718399,75.4876524289,0.0,57.156927225,56.9725076191,57.156927225,0.0,0.0,56.5406916334,57.2260826118,0.0,94.766448886,0.0,57.1051702731,56.345572487,0.0,0.0
