Week,VA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,flu in children,how to treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,what is influenza,rsv,tussionex,pneumonia,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,normal body,flu medicine,cold symptoms,tamiflu wiki,stomach flu symptoms,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2009-12-13,2.739809866,0.00360776390793,0.00512302474926,0.0083700122664,24.8831776843,0.0,0.0,0.0,16.6221225639,0.0,391.432497493,38.6091237924,38.6074573092,44.0023384952,0.0,24.7934473196,82.8196596052,44.0023384952,38.5161574954,275.653287338,0.0,33.0276271341,16.4690741564,0.0,49.5996374519,32.9931861858,71.6573737285,0.0,16.610343355,16.5429482785,33.0176610426,16.4839603337,24.8591320392,0.0,0.0,0.0,16.4740332272,33.0565123021,441.405722061,0.0,22.0459417681,16.6623090192,38.6074573092,0.0,16.4993098011,33.1780457594,16.585266591,71.7022607856,4626.58054838,0.0,16.6673459929,27.5470418189,16.4938994114,16.469464803,132.380536549,49.4667851244,0.0,66.2330686408,33.0385332637,16.4794011317,16.4794011317,33.0755534592,66.2080760766,16.469464803,16.6171128826,16.5865662867,16.6824752026,16.5752558632,0.0,16.5515337857,0.0,74.4727670498,0.0,16.6723860129,16.5971043181,44.0853608146,33.1658927236,16.5190332999,0.0,49.7563687918,82.7577190523,33.028545799,16.5287807697,0.0,49.7096802184,0.0,275.677094856,32.9732867973,0.0,0.0,16.6171128826,16.4839603337,16.6371697479,0.0,0.0,16.5038504819,0.0,99.2226636306,82.7172391893,407.993840264,16.6071025737,0.0,0.0,38.6424575141,0.0,231.365888492,16.4740332272,22.0459417681,733.648872389,0.0,199.169694858,159.855603069,22.0742609463,374.051179488,0.0,0.0,0.0,24.825664786,0.0,0.0,0.0,274.813091604,32.9487761554,66.1879822959,16.5142728995,66.1879822959,16.5631921383,32.9487761554,0.0,49.6895734297,24.8481450464,126.82118898,0.0,33.1305083977,0.0,33.0481928407,0.0,16.4943281254,0.0,16.4993098011,0.0,16.5952863879
2009-12-20,2.780684417,0.00260818020154,0.00379371665679,0.00604623592175,19.5949995184,0.0,19.6528844173,0.0,0.0,0.0,404.357558005,77.8494088856,71.7923939097,65.0564274815,0.0,19.5879064406,97.9179410482,65.0564274815,38.8543161888,208.735047646,0.0,19.606828676,0.0,29.422535702,32.5978253643,39.3413611396,29.4344339852,0.0,0.0,19.5949995184,19.4917782151,26.0975613442,19.6588128892,29.422535702,0.0,0.0,48.7691949609,38.9686395647,430.678378854,29.2796879942,19.4388753188,0.0,71.7923939097,0.0,19.5537096338,19.606828676,0.0,110.971382762,4129.56519079,0.0,19.7004125537,26.07196557,19.5394016069,19.4330149404,91.3384735957,48.9104603233,0.0,45.7206987342,39.211170113,19.5831846257,0.0,0.0,97.9433945496,0.0,29.2793916124,19.7182949252,32.704333953,39.1788675404,0.0,19.7063697393,19.4096087194,65.3220211533,0.0,0.0,19.5301934466,19.5363664191,19.4917782151,19.6446770539,0.0,39.1808069348,84.8580321915,19.4858859,0.0,0.0,45.7442409585,0.0,176.172915853,19.6061651482,19.6232956121,0.0,19.4858859,26.0975613442,19.565488977,0.0,0.0,0.0,0.0,97.8053515577,26.0680426222,469.584543322,19.4388753188,0.0,0.0,26.115312529,19.5831846257,247.778803398,48.7691949609,19.4388753188,580.784823403,39.3294898779,124.442359489,104.347536681,19.5866481738,266.784596872,0.0,0.0,19.6364641486,19.4623522214,19.5949995184,19.6706805698,0.0,117.030041858,19.4858859,39.1319636173,19.5973118204,39.1319636173,0.0,19.4858859,0.0,52.2463453304,39.3889179376,110.896381412,0.0,26.0837616536,0.0,0.0,0.0,0.0,0.0,19.5537096338,0.0,19.6944589688
2009-12-27,2.703298723,0.00244005941014,0.00339486526628,0.005941014216,19.0927004858,0.0,0.0,0.0,0.0,0.0,368.441476239,38.1189649788,19.0594824894,69.6957373713,0.0,19.089840316,114.438827992,69.6957373713,50.7421297737,292.198994131,0.0,19.0570630445,19.0108623655,19.0937749058,57.1587434824,38.1275505686,44.4384064401,18.9737538396,19.0743300905,25.3911229139,0.0,31.7600015615,28.544517338,19.0937749058,0.0,0.0,25.3586514074,19.0383080056,489.391424692,19.028354001,38.0679602428,0.0,19.0594824894,0.0,0.0,19.0482731145,19.0670502981,152.624936598,4599.8770917,0.0,0.0,47.6525527815,0.0,19.065224153,69.8773174737,76.3651145635,0.0,89.0764792873,19.0510810892,0.0,0.0,38.2315814541,158.980641334,0.0,19.0325553911,19.1147418067,38.2211172291,47.7418148864,0.0,0.0,0.0,44.5574681834,0.0,0.0,28.5216332237,25.3567947092,0.0,28.6252346305,0.0,38.139893254,146.227297208,19.0023459943,19.0913334987,0.0,38.2316094125,0.0,190.581269033,44.4096194059,18.9851803701,0.0,28.5847978418,31.7600015615,19.0650192207,19.0652137341,0.0,0.0,0.0,139.720271073,44.4249037444,463.709766126,28.5215848287,0.0,0.0,44.4843705023,0.0,260.309515368,25.3586514074,38.0679602428,781.536703193,38.0505636747,223.330767613,95.3037994434,63.5737039597,278.845804625,28.5188407834,0.0,28.55599483,38.0046919886,19.1027982957,0.0,0.0,88.6476326641,47.6202910622,28.5830445819,19.0279023648,28.5830445819,0.0,47.6202910622,19.0713200269,69.9771429565,38.0880883364,165.218661674,0.0,44.4497745007,0.0,28.5457033707,18.9883063528,0.0,0.0,0.0,19.0570630445,57.1620888568
2010-01-03,2.314560074,0.00233773377338,0.00309405940594,0.00577557755776,15.9949896794,16.0128490951,0.0,0.0,15.9541134648,0.0,399.477993677,31.9388292078,47.9465036063,31.8719153941,0.0,16.0384773347,64.0668573227,31.8719153941,42.4772835844,239.708243343,15.9134244219,15.9134244219,31.8907719866,23.9671263141,79.885607505,26.6462134924,39.9965344765,0.0,0.0,21.2986536967,0.0,16.0288126903,16.0231991895,23.9671263141,0.0,0.0,15.9495590726,31.9167446733,357.194878039,15.9453859933,47.7114793734,15.9422879486,47.9465036063,0.0,0.0,15.9374700919,0.0,69.2532628925,5690.54374526,0.0,15.9086239922,21.2938346351,0.0,0.0,101.259863732,21.3260161052,0.0,74.7220047136,15.9471087191,15.9262151054,16.0384773347,16.0111520944,122.568633297,16.0821128534,15.9694146039,0.0,48.0647539469,79.9821840615,0.0,0.0,15.9790463377,101.3135378,0.0,16.0225333099,0.0,26.5868875961,15.9471087191,47.7691019331,0.0,53.368163698,79.9661514502,15.9961252244,0.0,0.0,26.6687860818,15.994243033,207.7357163,26.617302962,15.9038264578,15.9935157428,15.9422879486,16.0288126903,15.9422879486,15.988689697,0.0,16.0481536408,16.0433140287,223.54234776,47.8048249787,484.791401003,15.9597944746,0.0,0.0,23.9385399213,16.0135335549,330.158081928,15.9495590726,47.7114793734,868.547609274,23.8976773636,224.620776428,101.210636539,47.8413261573,356.056641462,31.8811778916,0.0,16.0821128534,31.9388292078,0.0,0.0,0.0,122.252377077,23.9409705092,31.9408827087,15.9582208052,31.9408827087,0.0,23.9409705092,0.0,42.6616382842,15.9086239922,159.856497463,0.0,16.0135306413,15.9838665628,31.8251568346,0.0,15.9230339777,0.0,0.0,16.0239847347,16.0128490951
2010-01-10,2.000358809,0.002884277172,0.00415054519873,0.00752725993669,0.0,0.0,0.0,0.0,15.4684378996,23.1706629419,372.127576064,31.0672248647,31.0118141116,38.7020853078,0.0,0.0,56.9118393104,38.7020853078,20.6351249796,232.605556401,15.5205355576,15.5242548345,31.0204791155,15.5111717353,36.1674292013,15.4874254774,67.1435554982,0.0,23.3528044954,23.2847356129,15.5149085041,15.5664530506,15.4404660408,15.5111717353,15.53929716,15.4218742695,30.9662958762,15.522418413,248.228950541,0.0,30.899557493,0.0,31.0118141116,0.0,0.0,0.0,23.2568775605,67.2682062153,4513.1088302,0.0,15.5805701483,15.5200359016,0.0,0.0,103.412199895,41.35741782,0.0,67.2577514115,31.0111468414,0.0,0.0,15.5299106923,144.813812778,15.4451209899,0.0,15.5058917444,15.5272541526,72.4519834728,15.4497787465,15.5852815393,15.4971471677,56.9291921639,0.0,0.0,0.0,30.9368757991,25.8921123887,25.8796252457,0.0,23.3005905484,129.265428848,0.0,15.5570558559,0.0,25.8686891764,0.0,139.536123545,23.232694495,0.0,15.5346025083,0.0,15.5664530506,0.0,15.5523615119,0.0,0.0,0.0,185.996204087,23.2683642606,553.023852302,0.0,15.5476700001,0.0,31.0336911054,15.4591026926,248.026396049,30.9662958762,30.899557493,630.783401567,0.0,197.22156151,46.4977176259,51.7467567326,288.759454189,15.5055734207,0.0,15.5476700001,15.5130210199,15.6230754927,0.0,0.0,97.9424133993,15.4459400127,46.4064751254,30.9609957296,46.4064751254,0.0,15.4459400127,0.0,62.1110553566,0.0,67.2151302385,0.0,36.1689821023,0.0,23.2800580855,0.0,0.0,0.0,0.0,15.4887710852,31.1517232097
2010-01-17,2.0409224,0.00189684103013,0.0030641278179,0.00539870139345,30.2980418324,15.2141775202,15.1125502068,0.0,15.0898450532,0.0,521.712581865,20.2659227769,15.2127024969,15.1729321296,15.2337065475,15.1398867462,70.9822519907,15.1729321296,20.2201699038,263.329981845,15.1551873793,30.4099554697,0.0,0.0,22.7384241474,45.7562809216,40.5135591385,0.0,15.2193654263,15.1589480538,0.0,30.5041872811,15.2337065475,0.0,0.0,0.0,25.2702627279,25.3114205632,253.288552247,45.4245158887,30.3751798234,15.2425777928,15.2127024969,0.0,15.1170994392,15.2009734439,15.1581661145,81.097471671,4016.78338849,0.0,15.2101638753,22.7315648967,15.2382991633,15.1912237969,35.4573350222,20.2644030998,0.0,60.8945877392,30.2739001801,0.0,15.2474927073,30.3346447219,106.425906292,0.0,0.0,15.2417797465,30.4670671221,40.5563380318,0.0,15.1535921355,0.0,45.6265370014,0.0,0.0,0.0,30.522607684,0.0,15.2149935634,0.0,35.5017145898,131.80438089,22.7453165545,15.1719046336,0.0,25.3465805827,15.2659131153,106.372065917,30.2836590535,15.1506239384,0.0,15.1643225134,30.5041872811,0.0,15.2474927073,0.0,15.3540213623,15.1734686669,207.521561713,25.2900285019,501.367002603,30.3103747587,0.0,0.0,15.203668555,15.1826258598,242.802097742,25.2702627279,30.3751798234,613.043612719,0.0,172.927596184,70.951784722,50.674782419,298.127310773,15.1369500901,0.0,30.5041872811,0.0,15.2095762338,0.0,0.0,80.7849066879,15.182219971,40.4998873374,30.3377884229,40.4998873374,0.0,15.182219971,0.0,81.1126261168,20.2613378633,91.1607204948,0.0,90.8941254971,0.0,20.229305795,15.1490209162,15.210412811,0.0,15.1170994392,30.3916293086,30.5133947025
2010-01-24,2.111256956,0.00152972027972,0.0029865967366,0.00590034965035,0.0,0.0,0.0,0.0,14.9674775823,0.0,413.697525198,29.9349551647,44.6139846005,22.4429683075,0.0,14.9104191404,79.7719397503,22.4429683075,39.8115355411,289.064661521,15.0213116406,22.3721863997,37.2084041329,14.8713282002,24.9033843128,19.941040882,52.2424327045,0.0,0.0,14.9080367436,0.0,22.4133830856,29.7695728314,14.8713282002,0.0,0.0,14.9447226133,14.9404116193,289.230757498,14.9438046793,14.9459920438,14.9117760556,44.6139846005,15.0576718503,29.9439962263,37.4135096453,14.9440736976,74.8080285671,3928.06377558,0.0,14.9350644788,14.9739998495,14.9449158133,0.0,52.2512824515,79.7371389377,0.0,59.8731361629,14.8444846474,0.0,15.0031973064,15.0303852205,134.735501995,0.0,14.9629597805,0.0,14.9938657854,44.8730171487,14.949422724,0.0,14.9986755471,39.9004209792,0.0,0.0,14.9650432169,34.8012489389,14.8982690121,14.9618201784,0.0,59.9120586248,119.709699322,14.8713282002,30.0165218,0.0,34.9304009894,14.8758115671,94.7249632148,29.8988454479,0.0,0.0,14.9855761042,22.4133830856,0.0,0.0,0.0,0.0,0.0,318.755071458,14.910284977,458.555296959,0.0,0.0,0.0,52.2446111287,0.0,244.121824709,14.9447226133,14.9459920438,628.252952178,15.0349261224,160.144860793,84.7211131943,29.9334141138,318.21801134,0.0,0.0,14.8847864157,14.9941565126,0.0,0.0,0.0,84.4613362716,0.0,14.9456841582,14.8758115671,14.9456841582,14.9810473716,0.0,0.0,74.8636760279,14.9117760556,114.659941105,14.9629597805,24.910890304,0.0,24.8914086674,0.0,14.9674775823,0.0,29.9439962263,14.9740120982,0.0
2010-01-31,1.832064112,0.000913909705721,0.00237616523487,0.00466093949918,0.0,0.0,14.7931728016,0.0,14.7887129967,29.5774259934,378.541006329,14.7526708641,29.5685117601,0.0,14.8067491001,14.7442624016,68.8627139331,0.0,29.4210311909,245.830681309,0.0,22.2278238849,14.8112062793,22.0356706458,24.5734294299,29.2133678801,51.8434161001,14.7620105357,14.7480987664,19.6548907838,0.0,14.7482219244,14.5890749178,22.0356706458,0.0,0.0,44.4065075374,14.5890749178,250.818001643,0.0,14.6970910178,0.0,29.5685117601,14.8110389523,0.0,29.6399764411,14.6287550853,78.729537205,4071.39159787,0.0,14.8290618625,22.2166332528,0.0,0.0,29.4383604886,29.4208206275,14.8244669115,54.1517882897,14.6376022308,14.6022777005,0.0,22.2122138339,118.030686036,0.0,0.0,0.0,22.2883088495,73.8361749373,0.0,14.7148706457,0.0,59.0005708772,0.0,0.0,0.0,36.954205335,14.7237443623,14.7887129967,14.8110389523,54.1500599448,108.194777467,14.7503225343,0.0,0.0,34.4580954661,14.7887129967,49.1424519615,29.5976519786,0.0,14.60668394,14.7977106912,14.7482219244,0.0,14.7015251984,0.0,0.0,14.7931728016,231.001222276,24.5497381269,634.177528268,14.5978741186,0.0,0.0,14.7586263719,0.0,260.400107438,44.4065075374,14.6970910178,634.397934316,0.0,153.020529948,54.0821865983,39.342449509,299.177005455,0.0,0.0,29.6870898568,0.0,0.0,0.0,0.0,58.8287886983,36.934254585,44.3931522114,14.8067491001,44.3931522114,14.8334324191,36.934254585,14.7087665078,59.0939031156,14.8380058081,93.4761575061,0.0,24.5719443685,0.0,14.8133248051,0.0,14.7280672977,0.0,0.0,44.4603860781,14.7170709576
2010-02-07,1.67530411,0.00123639960435,0.00469831849654,0.00708869106495,0.0,0.0,0.0,0.0,22.1844569958,14.847852759,429.679859463,14.8433778185,19.7702066651,19.70923266,0.0,29.5232536315,88.9960504844,19.70923266,59.289892268,256.89025298,0.0,0.0,0.0,0.0,34.5680290839,14.804180291,44.3817989463,0.0,0.0,14.7930238264,14.8786558948,14.8562415292,22.2062866024,0.0,14.6949728717,0.0,34.4967344548,22.2758815989,187.791867295,14.7644001287,14.7888873954,29.5143288269,19.7702066651,14.7955862712,0.0,0.0,0.0,44.4860115992,4165.24868796,0.0,0.0,14.8097627389,0.0,0.0,14.7974829136,44.4725131945,14.7884580066,34.6158887078,14.8157832055,14.8651991666,14.8032244069,22.2420874907,49.4420921177,0.0,14.7888954676,0.0,29.5500604599,59.3509505553,0.0,0.0,0.0,59.3183687952,0.0,14.8831468867,14.7393417511,29.650479942,22.325168597,14.7933573509,0.0,29.6575980034,123.616152308,14.8433778185,0.0,0.0,59.3868881963,0.0,54.2995470134,44.3265778565,0.0,14.8657795357,14.8428252967,14.8562415292,0.0,0.0,0.0,14.8288881773,14.8523303986,256.708977379,51.9642576843,414.953451268,14.8344360246,0.0,0.0,14.8924387499,0.0,266.561628076,34.4967344548,14.7888873954,696.837692654,0.0,138.849690447,39.5870143018,44.4627847554,290.761048625,0.0,0.0,14.7304465539,14.7911297741,0.0,0.0,0.0,19.7003575629,14.8116147899,59.3858462554,14.8023080857,59.3858462554,0.0,14.8116147899,14.8831468867,34.6172539522,0.0,74.112910422,14.8657795357,37.1592273174,0.0,29.502171096,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-14,1.543949718,0.00121151653364,0.00370581527936,0.00577251995439,15.0088617179,0.0,0.0,0.0,14.9878832908,0.0,541.584065281,14.9907350733,30.141511553,44.9496469378,0.0,0.0,85.3193146915,44.9496469378,50.0609885253,310.90331024,0.0,0.0,22.5624587418,0.0,37.5900564207,15.0482720339,30.0471849027,14.9907350733,15.0830588423,15.0972022,15.0511996354,15.0285253364,15.060288524,0.0,15.0739424574,0.0,29.9468973364,22.4793315042,175.575418195,15.0163976375,20.0530559601,15.0119005689,30.141511553,15.0921862607,15.0972022,0.0,0.0,45.1750656147,3756.95149822,15.0104350261,15.138276813,15.0972022,0.0,15.0832595435,30.0970014534,52.5845906314,15.019474734,70.3049568144,0.0,0.0,14.9771687972,15.0719136541,90.3200502915,15.0881047596,14.9862102514,15.1174702419,15.0892568893,30.1182076835,0.0,0.0,15.1017550354,55.2449789928,0.0,15.055742708,0.0,52.6248255906,15.1199938699,14.9907350733,0.0,20.0879010783,165.614748894,15.0926521089,30.2308600648,0.0,45.1993724208,0.0,60.0881645384,22.5109598118,0.0,0.0,30.0299070389,15.0285253364,0.0,0.0,0.0,0.0,15.0718793869,200.461370836,20.0394608936,506.525441315,14.9726521601,0.0,0.0,30.2674038666,0.0,255.555016775,29.9468973364,20.0530559601,752.389296161,0.0,201.39955236,55.2299342424,40.1546215431,315.220435756,15.0347363932,0.0,25.0947254885,14.9907350733,15.0466593037,14.9726521601,14.9878832908,37.5583914898,22.5398827914,40.1228518593,30.1944043999,40.1228518593,15.0511996354,22.5398827914,30.1727830828,90.3955754852,15.1337019333,55.2008164845,0.0,45.139977911,15.019474734,29.8552703324,0.0,15.0466593037,15.0104350261,15.0972022,0.0,15.0693883963
2010-02-21,1.576366587,0.000557918962271,0.0039054327359,0.00683450728782,14.339036267,0.0,0.0,14.4097992585,14.4213244445,14.371311367,431.590047714,14.3217185904,14.4169780538,21.5008212531,14.382301017,0.0,76.8692458177,21.5008212531,66.9456610327,364.417703915,0.0,21.5472191171,14.3288407238,0.0,28.7225171804,28.8572206798,19.1802964373,0.0,14.3260440868,0.0,14.3807960853,0.0,0.0,0.0,0.0,0.0,43.0700907288,28.7675462619,158.400762376,14.2915130977,14.3812159587,14.339036267,14.4169780538,0.0,14.383773131,0.0,0.0,57.5524667108,3846.62834013,0.0,0.0,0.0,0.0,14.3547635485,0.0,19.1817328628,28.7388863807,38.3867440217,21.5321780255,28.810910064,14.405455032,14.3563958751,134.356562388,14.4126342822,0.0,14.3563958751,28.8317683253,62.3659253918,14.3044426934,14.4184955767,0.0,48.0515512343,0.0,14.4228476731,0.0,35.8146573768,14.4430957677,14.3851335225,0.0,21.5993285501,129.573031873,14.4402823636,14.3607423467,0.0,19.2034665024,0.0,14.4112212276,23.951850209,14.3539886878,0.0,28.678072534,0.0,0.0,0.0,0.0,0.0,14.4256734567,138.939674625,28.7252752441,527.492621596,14.4082931272,0.0,0.0,28.7312496061,14.405455032,345.006988221,43.0700907288,14.3812159587,709.98612673,0.0,91.5121454805,38.3245694426,48.0136865407,373.157133953,14.4228476731,0.0,14.3130754289,14.3967744324,0.0,0.0,0.0,28.6146195651,14.4082931272,50.3947992545,14.3794445805,50.3947992545,0.0,14.4082931272,14.4693082827,72.0205233121,14.3913558187,86.3597207016,0.0,19.174472635,14.3881042882,14.3639152389,0.0,0.0,0.0,14.383773131,0.0,0.0
2010-02-28,1.682820139,0.00122513692707,0.00454021331796,0.00691842029403,14.4846337012,14.2962922759,14.374284897,0.0,28.8993988046,14.4263656394,463.709279019,0.0,14.3455581724,23.8449734116,0.0,0.0,91.0198393179,23.8449734116,28.4936660668,277.265990123,0.0,14.436642445,14.2489450891,14.281182198,28.6752296728,14.4423637362,62.1478021622,0.0,0.0,0.0,0.0,42.8241934757,28.3285461717,14.281182198,0.0,0.0,23.8536092014,14.1216352981,162.680836323,14.3959394389,28.9168343393,14.3011871496,14.3455581724,0.0,0.0,0.0,0.0,42.880222898,3834.66039278,0.0,0.0,14.3311295109,14.1429220562,0.0,14.3119355966,38.2711936853,0.0,47.8226194484,14.2817688493,14.1429220562,0.0,14.16855103,90.8781201538,14.404619535,0.0,14.4612963068,28.3713773573,71.7725769295,14.4089635096,14.2811834976,0.0,47.8168357433,14.480257679,0.0,14.4263656394,19.0823414807,14.471513562,28.8869186262,0.0,47.8787252914,133.994046092,14.4445759582,14.172831559,0.0,14.3629134878,0.0,19.1211694435,14.4206112128,0.0,0.0,28.2432705962,42.8241934757,14.1301423073,14.4133101049,0.0,14.5140106311,14.2725725925,210.230574211,14.2682749209,544.954879011,14.2774489766,0.0,0.0,14.2855240655,0.0,219.650880861,23.8536092014,28.9168343393,717.23356011,0.0,91.2650034953,52.5521047514,33.499951288,443.577841697,0.0,0.0,28.8353186468,0.0,14.1514547392,0.0,0.0,42.871365773,0.0,38.2597071147,21.4290922714,38.2597071147,21.7017522593,0.0,0.0,38.3087705536,0.0,71.7422326884,0.0,23.8967432917,0.0,14.1514547392,0.0,0.0,0.0,0.0,0.0,43.2660335023
2010-03-07,1.588756493,0.00142704245451,0.00506600071352,0.008062789868,0.0,0.0,0.0,0.0,14.2521407276,14.1962565242,456.976719624,14.1962565242,23.8024317488,14.2735854172,0.0,14.2994043839,90.5642674087,14.2735854172,49.8711798003,252.280592576,14.1876890791,21.3881105565,14.3090207546,28.3668184665,57.2321259022,21.4973017362,19.038808199,0.0,14.2005441281,28.5067145959,0.0,28.581575379,14.2565832544,28.3668184665,14.1535224588,14.1535224588,21.3430751587,14.2651987973,242.962140819,0.0,14.2608806414,14.2134224934,23.8024317488,14.3513235526,0.0,0.0,0.0,61.9131054377,3694.38935403,14.2875228268,0.0,42.5245718494,14.2368584475,28.3497145663,14.3652193256,61.9102201718,0.0,47.7086232182,28.4354409484,21.3595823496,0.0,21.4291483976,100.04281614,14.1748572831,14.1919715087,0.0,14.3647705711,38.1048666989,0.0,14.1791319687,0.0,57.1353399885,0.0,0.0,0.0,14.2283427329,0.0,28.6852883831,0.0,64.3324601955,100.036732922,14.3305834743,0.0,0.0,33.3787000902,0.0,57.2878023706,14.1791319687,0.0,0.0,14.2778821016,28.581575379,14.3478804972,0.0,0.0,0.0,0.0,185.56834737,28.5729664707,504.568432477,14.3219505926,0.0,0.0,35.679182022,14.3478804972,218.812281036,21.3430751587,14.2608806414,671.331410021,14.3478804972,71.719010201,61.894737734,14.2923932778,797.807708747,0.0,0.0,14.2651832153,0.0,0.0,0.0,0.0,28.477320746,14.2305656924,76.1467097878,49.7712534123,76.1467097878,0.0,14.2305656924,14.3166689832,57.2156040405,14.2432998174,80.947509074,0.0,23.7923606443,0.0,14.3305834743,14.3305834743,14.2518995467,14.2875228268,0.0,14.2368700932,0.0
2010-03-14,1.47106632,0.000702493853179,0.00337197049526,0.00554970144011,0.0,0.0,14.0369848892,0.0,14.0878435301,14.2405477425,458.62667752,14.1227819302,23.6507622476,28.5239499771,28.5239499771,14.2877729536,80.5390041171,28.5239499771,56.7877131069,269.449009734,0.0,28.1586830245,0.0,0.0,0.0,14.1793251028,33.0700604941,0.0,14.2093478723,14.1622261277,0.0,18.9140491978,14.1707704572,0.0,0.0,0.0,33.0173957744,0.0,174.964759707,14.097260083,42.5123113717,0.0,23.6507622476,0.0,0.0,0.0,0.0,33.1242495763,3432.70674994,0.0,14.0750943504,14.2247225282,0.0,28.4795119876,14.1921764549,33.1028086497,14.1347887827,33.1529092999,14.2920816909,14.0750943504,14.119658571,14.1219545314,123.027995085,0.0,0.0,14.2136472211,21.3352485765,47.3315620847,0.0,14.1916094432,0.0,33.1301116659,0.0,0.0,14.0878435301,35.4046802009,14.1836063,21.1926902164,0.0,47.3515508218,108.847610525,14.3223157712,14.1262300247,0.0,37.8709761447,0.0,28.5927860555,14.1806029118,0.0,14.1793251028,14.1759425523,18.9140491978,0.0,14.0750943504,0.0,0.0,28.5841633818,108.646435582,18.8869625515,482.151722034,14.1100062587,0.0,14.2268673899,21.2944937918,0.0,217.337359232,33.0173957744,42.5123113717,714.076045576,0.0,113.89683376,63.8476379724,28.3955232032,792.311737278,14.3050235095,0.0,0.0,28.4365862271,0.0,0.0,0.0,28.3789198396,0.0,42.5278405024,18.8912921224,42.5278405024,0.0,0.0,14.2093478723,52.0582401664,0.0,104.062246749,0.0,33.0799457781,0.0,14.2963930277,0.0,14.1206562898,0.0,0.0,14.1451683426,14.083591238
2010-03-21,1.307919159,0.000979157924185,0.00398657154847,0.00615470695202,28.0533228046,0.0,0.0,0.0,0.0,13.9606956461,535.914604463,0.0,21.0299145156,18.5973104795,0.0,14.0211379413,69.9823729707,18.5973104795,23.2487674203,302.920765193,0.0,13.9767302677,0.0,13.9873011077,20.9252522495,27.9703084237,27.9226260033,13.9999707645,0.0,0.0,0.0,20.9568423135,13.9819756287,13.9873011077,0.0,0.0,13.9962792898,13.9746543617,153.943974455,13.9711439673,23.2935938419,0.0,21.0299145156,0.0,0.0,0.0,14.0213592933,32.6555514476,3579.79351972,0.0,13.9594576072,0.0,13.9672194005,0.0,13.9873011077,37.2844242928,0.0,41.9642309774,0.0,13.9873011077,0.0,34.8970579731,79.302097473,0.0,18.6281425324,14.0555317573,0.0,69.9694914018,0.0,13.9636787918,0.0,37.2916977289,0.0,0.0,13.9999707645,27.9752396426,0.0,23.3133099584,0.0,23.3386573527,79.2681365445,28.0940728445,21.0532474689,0.0,14.0343126574,0.0,13.9809604919,13.9609139808,0.0,0.0,14.0044979444,20.9568423135,13.9341839965,0.0,0.0,0.0,0.0,79.2131986703,13.9501668977,438.082992861,0.0,0.0,0.0,18.65910414,13.9341839965,302.7276605,13.9962792898,23.2935938419,643.435003048,13.9883102795,131.046258459,56.070611362,20.9716199909,1222.73561426,0.0,0.0,0.0,13.9173857036,13.9975403954,0.0,0.0,27.897416448,13.9898051716,69.8599898823,18.6450650547,69.8599898823,13.9636787918,13.9898051716,0.0,20.9568384936,27.9576408197,74.5913030536,0.0,0.0,0.0,13.9693279749,0.0,0.0,0.0,0.0,0.0,13.9552389739
