Week,PA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,flu virus,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,flu contagious period,incubation period for the flu,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,tamiflu wiki,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2009-12-13,1.748151545,0.00605856613935,0.00650734881634,0.0151464153484,40.4882539752,0.0,0.0,0.0,0.0,0.0,0.0,784.771822994,40.5860222975,0.0,122.001042395,40.592582148,0.0,0.0,121.761186569,40.592582148,80.6534800737,419.00057163,0.0,81.4814170186,40.7899866569,40.671342619,81.1809762799,0.0,81.1401576237,0.0,40.6510812463,40.3510698951,40.5799849453,0.0,0.0,40.8232273858,81.3916794302,40.4854106242,40.671342619,0.0,0.0,0.0,121.46454133,0.0,40.5757198267,0.0,839.479610261,40.3876197773,40.6774428734,40.7001175325,122.001042395,0.0,0.0,40.6266073864,40.6266073864,229.962291589,8802.96050717,0.0,40.6088786971,121.545507331,0.0,40.5860222975,256.619781981,0.0,61.1205599572,0.0,121.953393963,0.0,0.0,0.0,40.8393841581,325.567027449,0.0,40.3389012974,40.7862163003,40.5328546829,121.569624924,0.0,0.0,40.6755846105,67.6405693615,0.0,0.0,0.0,0.0,40.2539261818,40.3510698951,0.0,81.1363362687,148.512169346,81.2776812632,40.3998177899,0.0,94.7990151716,0.0,515.558984442,40.6703478981,0.0,0.0,40.7738941805,81.3916794302,0.0,40.2781682331,0.0,122.174040197,0.0,40.7246800657,162.378416878,40.7492722638,743.856298659,0.0,0.0,0.0,53.9984584697,0.0,378.721938562,121.46454133,40.6774428734,1165.13433266,40.2903002115,568.300091922,230.121335559,40.8603057032,40.3998177899,40.6388406316,80.5320871176,0.0,40.6915492833,0.0,0.0,648.926488597,0.0,40.7284075707,61.1021075382,40.7284075707,40.7081178434,0.0,40.3632458365,0.0,60.7627390207,54.0717106174,216.262357184,0.0,0.0,120.870900635,0.0,0.0,0.0,81.488633464,40.9719458827,0.0,0.0,0.0,0.0,40.7776559475
2009-12-20,2.172077673,0.0057361376673,0.0073005388493,0.015991656527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.777199174,52.1212027223,52.1431573859,121.780629745,78.2231752206,0.0,52.5243053718,278.505736223,78.2231752206,69.6002755391,434.916027965,0.0,0.0,0.0,0.0,87.0410831409,156.410862204,104.333571945,0.0,0.0,52.3705193794,52.1842652785,0.0,0.0,52.2867821338,104.349242109,78.365397537,0.0,0.0,52.1923732584,0.0,52.2600663407,0.0,0.0,0.0,888.253318094,52.227358425,103.959735469,52.2758168128,121.780629745,0.0,0.0,0.0,0.0,243.719490208,7281.82005821,51.9798677345,0.0,52.1094529259,52.1344034219,52.1212027223,121.639713662,0.0,52.227358425,0.0,104.623770258,52.2915767816,0.0,0.0,78.5422466479,157.100339608,52.429037587,52.3025501622,52.261310117,52.2697860788,104.31377115,0.0,0.0,0.0,52.3073462559,0.0,0.0,0.0,104.699822721,51.8548785725,0.0,0.0,104.736693858,208.484692941,0.0,52.2316624313,0.0,104.557332983,0.0,541.590216819,78.5759594034,0.0,0.0,52.227744256,104.349242109,0.0,0.0,0.0,52.4179994514,0.0,0.0,243.782466879,52.1487501191,765.556191293,0.0,0.0,0.0,52.0780379865,52.0425885402,522.287682491,52.2600663407,103.959735469,1080.92930489,0.0,417.979829813,191.685994061,0.0,52.4179994514,51.94856399,52.2080843882,0.0,52.2000547687,0.0,52.2915767816,191.245000395,0.0,52.0740057382,0.0,52.0740057382,0.0,0.0,52.3073462559,0.0,104.502828025,103.928422296,156.583449499,0.0,0.0,104.479070083,0.0,0.0,0.0,52.3724508133,0.0,52.1452965537,51.9798677345,0.0,0.0,52.2219592278
2009-12-27,1.511529267,0.00534402137609,0.00567802271209,0.0128590514362,52.4952711808,0.0,0.0,0.0,0.0,79.3551625169,0.0,866.1852704,53.2762360116,53.1370482828,52.9828497098,53.3590992408,0.0,52.670096486,247.448743564,53.3590992408,80.0064805811,388.564116282,0.0,52.9339167593,0.0,53.3243626928,123.644670011,52.5745931379,70.6669250931,0.0,53.1962176337,53.4692658522,53.1530727244,0.0,53.4208773764,53.4208773764,0.0,0.0,53.3243626928,0.0,0.0,0.0,53.3564954814,0.0,0.0,0.0,989.925572092,52.5269712238,104.832376435,52.9140525822,52.9828497098,53.1370482828,0.0,0.0,0.0,176.70254762,7853.02080891,53.2012040912,0.0,79.1615201785,0.0,53.2762360116,176.452524681,0.0,79.5069005524,0.0,70.8271136903,104.832376435,0.0,0.0,53.4236986994,194.834867812,0.0,0.0,0.0,79.9903600132,105.869960092,0.0,53.4208773764,0.0,141.397768502,0.0,0.0,0.0,53.3564954814,79.861817648,52.4952711808,0.0,141.334370808,264.675324379,53.2065646255,0.0,0.0,79.5150336998,0.0,159.483143577,70.8059018973,0.0,0.0,106.242067001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212.145103517,0.0,1042.34448785,0.0,79.942056682,0.0,79.7416257937,0.0,565.473900132,53.3564954814,104.832376435,1787.69791799,0.0,424.385899629,132.222988615,79.4513260969,80.0547450969,53.3269892938,0.0,52.4794355032,0.0,0.0,53.3886670192,211.83057332,53.5663062621,0.0,0.0,0.0,0.0,53.5663062621,0.0,52.4794355032,70.7043041177,52.4004002088,158.854094057,0.0,53.0730470202,105.917946747,0.0,0.0,0.0,53.1104463371,52.8140038534,0.0,53.2012040912,0.0,0.0,0.0
2010-01-03,1.339941263,0.00426509186352,0.00492125984252,0.0142169728784,41.744894107,42.0300050896,41.7986962314,0.0,0.0,41.7298482054,62.6458538497,640.822087053,0.0,41.8526098314,83.5855024049,139.364514109,0.0,0.0,306.668839085,139.364514109,104.337026842,473.50694587,0.0,83.8569053523,41.8332564471,0.0,104.63894424,55.8299310646,125.377143861,41.9031412046,41.7788493562,55.7415379919,41.8273898195,0.0,0.0,41.8778602748,69.6779604935,41.6067906979,0.0,0.0,0.0,0.0,41.8273898195,0.0,41.8904969254,0.0,822.321959291,0.0,104.644991519,41.839996025,83.5855024049,41.7927512024,0.0,0.0,0.0,208.96709566,9483.95562734,0.0,41.8904969254,62.6320390224,0.0,0.0,278.39380401,0.0,104.720818176,0.0,195.46815805,62.7971267205,83.5402047528,0.0,0.0,209.636892037,41.8079719162,83.5654358627,41.8079719162,83.652314708,166.981118208,0.0,0.0,0.0,111.4998973,0.0,41.9664772705,0.0,83.5343191723,41.6494652416,55.7457230161,0.0,69.6193671327,208.597916775,62.5871598929,0.0,0.0,104.62079138,41.8652312457,377.520621196,97.6688983402,41.9537947449,0.0,41.8163567089,69.6779604935,0.0,0.0,62.619310911,0.0,0.0,0.0,306.762301481,41.8807908215,1058.50515559,0.0,41.8526098314,0.0,62.6144669218,0.0,557.491192359,41.8273898195,104.644991519,1758.60555568,0.0,460.130133802,167.515468058,62.8341198322,55.8215000878,41.656904267,41.7393586322,0.0,62.7706761988,0.0,0.0,306.379491916,41.991865339,0.0,62.7004626428,0.0,41.7574944373,41.991865339,0.0,41.8147912081,181.237090321,0.0,264.620164718,0.0,0.0,83.5263799286,0.0,0.0,41.8542052761,0.0,0.0,41.7574944373,0.0,0.0,41.8415890893,55.7711199754
2010-01-10,1.306019274,0.00396170353252,0.00451194013426,0.00935402222956,0.0,0.0,0.0,0.0,0.0,0.0,41.1991370897,832.909884581,0.0,41.2488194981,40.9349212069,41.298621876,0.0,0.0,273.149336576,41.298621876,54.5978122907,600.423091257,0.0,41.3235681894,0.0,0.0,122.909972397,41.0318043671,81.962505674,40.9411198516,0.0,40.9781685436,0.0,0.0,81.2515285741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.6230821412,40.7486120774,40.7486120774,41.0877880706,628.369807819,40.9411679853,40.8074122032,40.9472807711,40.9349212069,40.9534589474,0.0,40.6625407785,0.0,273.022674236,8543.75687833,0.0,0.0,40.9905209012,40.7644274095,0.0,286.48578998,41.0877880706,123.537733256,0.0,122.5885211,61.2419098543,41.0276499962,40.6380157238,61.5633144585,273.884893874,0.0,40.6380157238,40.9720111386,41.1937619928,122.724641266,0.0,40.9411198516,0.0,109.282006903,0.0,0.0,40.9658054831,81.8987055666,0.0,41.1316296105,0.0,95.5639974998,286.284207086,41.1372021272,0.0,0.0,41.0070765264,0.0,328.710427308,41.2623975207,81.3005491041,0.0,54.6472283308,0.0,0.0,0.0,0.0,0.0,0.0,40.6135202351,450.921785649,82.0552999924,1091.89869633,40.5768323216,41.2488194981,0.0,41.2115464684,40.9905209012,477.945463155,61.6230821412,40.8074122032,1367.77694371,0.0,601.140503373,163.954272162,68.3663196046,61.3035041271,40.7362938755,40.9164639528,0.0,0.0,0.0,0.0,245.581229884,40.6748144099,61.4827041427,40.6748144099,61.4827041427,0.0,40.6748144099,41.1269905531,0.0,122.54544398,40.7704972564,218.473507989,40.7398076701,0.0,163.499476307,0.0,0.0,40.6625407785,41.1314237293,0.0,41.0152661598,0.0,0.0,0.0,0.0
2010-01-17,1.047588966,0.0051778478163,0.00619090499775,0.0105808194507,0.0,0.0,39.9632856152,0.0,40.5130748667,40.0015466235,40.3057532915,655.112033763,60.387040817,80.733019255,40.1096401573,107.002308342,0.0,0.0,160.583831816,107.002308342,80.2597302854,334.280705268,40.2367071556,0.0,40.4396594486,0.0,100.606605087,80.1723352091,120.361259426,40.4030514286,0.0,40.1892336639,40.1700042788,0.0,0.0,0.0,107.018204056,0.0,0.0,0.0,0.0,0.0,39.965389757,0.0,40.4885734607,0.0,521.715121596,39.9392185958,40.1298237303,60.2943919857,40.1096401573,0.0,0.0,39.9753300051,39.9292981949,106.982212264,6735.82674688,0.0,0.0,66.7274869853,39.8671911502,60.387040817,160.250237936,0.0,66.9610914188,80.9037537368,160.794113151,40.4274494065,40.2002938393,0.0,40.1568710133,214.497550982,0.0,80.1339010506,40.0730056782,80.733019255,120.224227905,39.965389757,40.3543437114,0.0,160.583861115,0.0,0.0,0.0,39.9763859966,0.0,40.3908634794,0.0,93.5504670216,307.152139023,39.9413214705,0.0,0.0,140.652581669,0.0,187.885434085,40.2229461472,0.0,0.0,0.0,107.018204056,40.3786828813,0.0,0.0,40.0548731047,0.0,0.0,374.669222776,40.1204310214,963.046938524,0.0,0.0,0.0,59.94049139,0.0,481.598269187,39.965389757,40.1298237303,1219.57381231,39.951248481,415.021177644,120.43402952,80.5492876726,80.3889161556,0.0,60.1492499255,0.0,0.0,0.0,0.0,213.879525702,40.2671433745,40.4152467354,40.0377689718,40.4152467354,0.0,40.2671433745,0.0,0.0,120.506711294,40.0005517776,200.717850938,0.0,0.0,40.1095673142,0.0,0.0,0.0,80.5374187028,0.0,0.0,0.0,0.0,40.0235802525,40.0961744126
2010-01-24,1.10761862,0.0031066620642,0.00356690829594,0.0101254170981,0.0,0.0,0.0,0.0,0.0,51.9610215578,58.4456378239,910.719782971,0.0,39.1867251244,58.3656415914,38.9809531456,38.8327683574,0.0,208.141850225,38.9809531456,104.102470668,675.896563675,0.0,0.0,39.3170710501,0.0,58.4985369044,39.2933073323,97.7924505188,0.0,0.0,58.4361208647,58.5280933062,0.0,0.0,39.3289636911,39.2340235252,39.1893084718,0.0,0.0,38.8093398396,0.0,39.0239527399,0.0,39.1537572395,38.6345229935,454.805436584,38.7392235978,39.0828479297,78.4207201222,58.3656415914,0.0,0.0,0.0,77.5485000411,136.386930855,7513.65007102,0.0,39.0357175734,58.4516477337,0.0,0.0,78.4917319425,38.6345229935,39.0688117845,39.2458659712,104.247853384,0.0,39.2577155684,38.8210505637,58.5658217992,169.51360089,0.0,0.0,39.2933073323,58.4008971888,90.9317446762,38.8093398396,39.0239527399,0.0,78.0058126046,0.0,0.0,0.0,58.4749738605,38.8811665179,39.0295284827,0.0,130.134093049,181.828634113,58.6401236167,39.3646848207,0.0,58.4361527863,0.0,195.762227243,38.9692012883,0.0,38.9397843434,39.2814362425,39.2340235252,0.0,0.0,0.0,0.0,0.0,0.0,585.739135411,58.6460893786,922.953037429,0.0,0.0,0.0,38.967655631,39.222188224,624.464862425,39.0239527399,39.0828479297,1498.45159433,0.0,247.411174877,117.108430012,38.9183874935,91.1867868811,0.0,38.9149121347,0.0,0.0,0.0,0.0,142.916575344,78.1656958593,58.447872722,78.3283746271,58.447872722,38.9456655944,78.1656958593,39.0710546744,0.0,116.955880101,0.0,156.000552835,0.0,0.0,58.2544425046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0992855446,39.19853903
2010-01-31,1.14419018,0.00431746031746,0.00520634920635,0.0113015873016,38.1970924743,0.0,0.0,0.0,0.0,0.0,37.8761899401,697.487569849,38.3589598036,0.0,38.0339183417,75.9353014132,38.231905134,76.8805067817,164.952673161,75.9353014132,76.1176504705,443.640124148,76.8805067817,95.5128096506,38.036536677,0.0,95.1732296317,38.1796805878,37.9587863079,0.0,0.0,37.9791143692,37.9130252542,0.0,0.0,0.0,37.9218651766,38.0276875013,0.0,0.0,0.0,0.0,57.1142201917,0.0,38.0302528154,0.0,507.007651996,0.0,76.5098866827,76.106084794,38.0339183417,0.0,0.0,0.0,37.9301813394,126.811895362,7199.90094681,0.0,0.0,37.8218196233,0.0,38.3589598036,38.0111671247,0.0,76.1979980603,0.0,63.5495444355,37.9218651766,0.0,0.0,38.1996210882,279.879511827,0.0,0.0,0.0,63.5111713072,101.34231991,0.0,37.904173014,0.0,139.552078298,0.0,0.0,0.0,113.756280141,38.0042972483,38.1246780832,0.0,76.0832743431,215.20791866,38.231905134,0.0,0.0,63.4537055465,0.0,140.00153161,76.4111216239,0.0,0.0,0.0,37.9218651766,0.0,0.0,0.0,0.0,0.0,0.0,596.488927058,37.8585328298,1064.79009951,37.8699325687,0.0,0.0,113.662795293,0.0,329.867160583,57.1142201917,76.5098866827,1537.32262949,0.0,304.581827297,50.7629996711,63.419855897,76.0270938597,0.0,37.8585328298,0.0,0.0,0.0,0.0,152.147420731,38.0480419815,38.3242248566,37.9613782253,38.3242248566,0.0,38.0480419815,38.4286189316,0.0,126.919027603,0.0,253.569867295,38.2203964329,0.0,170.28071651,0.0,0.0,0.0,57.0330126145,0.0,0.0,0.0,0.0,0.0,0.0
2010-02-07,0.932099165,0.00163853842373,0.00213009995084,0.00770113059151,0.0,0.0,0.0,0.0,0.0,39.6996332386,39.5758702139,727.849953622,79.2172353708,39.6782409272,66.1204350532,98.9128856114,0.0,39.6925596545,198.560871863,98.9128856114,79.3741752475,489.278685005,0.0,0.0,118.933647903,0.0,59.60421793,79.5422998954,66.1523811087,0.0,0.0,39.6236311615,39.8567155238,0.0,0.0,0.0,0.0,39.7145519109,0.0,0.0,0.0,0.0,39.5012125757,39.965185569,59.6403521303,0.0,556.099851884,39.7595572378,39.6866277168,39.5937481776,66.1204350532,0.0,0.0,0.0,39.8807690636,145.538745577,7219.94374896,0.0,0.0,39.6518886308,0.0,79.2172353708,39.6746594937,0.0,79.3249999329,0.0,106.065315297,39.7834979127,39.6986031627,39.584699438,79.6616233007,238.790409668,0.0,39.7465773055,0.0,52.9906426176,92.4841794434,39.6866277168,0.0,0.0,92.647645817,0.0,0.0,0.0,59.6662555429,119.318268441,39.8687386657,0.0,132.273076053,224.701526583,39.7116972114,39.6925596545,0.0,99.408363485,0.0,159.168418694,66.3126053734,39.7585889638,0.0,79.3253969739,0.0,0.0,0.0,0.0,39.5608100599,0.0,39.8326909816,463.559150225,39.6895009725,913.06667031,0.0,0.0,0.0,52.8231463729,39.6030014694,436.643161659,39.5012125757,39.6866277168,1524.18657354,0.0,238.250249938,178.872747468,79.4113050963,39.677481195,39.4774238298,39.7847286806,0.0,0.0,0.0,0.0,92.6118169902,0.0,0.0,39.8928067241,0.0,0.0,0.0,39.6746594937,0.0,79.507176961,0.0,238.022549614,39.7345729028,39.7967084242,79.2904894578,0.0,0.0,0.0,59.9056393334,39.7225757491,39.5727511436,0.0,0.0,59.648229556,0.0
2010-02-14,0.884342869,0.00187265917603,0.0023720349563,0.00898876404494,0.0,0.0,0.0,0.0,0.0,39.2066808639,0.0,759.221677813,0.0,39.3187768653,78.4566752698,39.2994392668,0.0,0.0,196.454092601,39.2994392668,91.6320876844,549.602509077,0.0,0.0,39.3652424732,0.0,78.4272821464,52.4565857487,39.2725460639,39.2382839354,39.1872454755,39.2501312434,39.2776217823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.8555240243,0.0,39.3187768653,0.0,445.452889535,39.3250585235,39.3131885995,39.2401819268,78.4566752698,0.0,78.4055697696,0.0,0.0,130.930384833,7405.64008017,39.3131885995,0.0,78.3661816065,0.0,0.0,39.2027848848,0.0,39.3250585235,39.3213656014,91.8456737606,39.1909661375,0.0,0.0,39.3470173283,105.040225856,0.0,0.0,0.0,39.4257182349,130.744522211,0.0,0.0,0.0,104.751013279,0.0,0.0,39.1673500085,78.6200811683,39.1988373523,39.3662346527,0.0,78.4807920921,143.824334103,0.0,0.0,0.0,78.8752730587,39.2027848848,52.5400326203,117.933947353,0.0,0.0,58.974039842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,484.659881241,0.0,1178.09023672,0.0,0.0,0.0,58.7598671742,0.0,471.354040358,58.8555240243,39.3131885995,1337.75241837,0.0,157.2947043,91.7111449629,39.3320496608,39.34144964,39.2832585484,78.1698344426,0.0,0.0,0.0,0.0,78.4386693847,39.3131885995,39.3140103019,0.0,39.3140103019,39.3250585235,39.3131885995,0.0,0.0,131.052656459,39.2520369537,327.293408804,39.2714333652,0.0,78.1933441673,0.0,0.0,39.2146107626,78.9361174727,39.4680587364,0.0,39.3131885995,78.4055697696,39.2264437773,0.0
2010-02-21,0.854120708,0.00102926040288,0.00147037200412,0.00808704602264,38.0878713554,38.0878713554,37.6628505508,0.0,0.0,0.0,56.4205485438,819.278144081,37.657305032,37.9798506541,37.7678972906,37.8021680963,0.0,37.9042600442,176.389506846,37.8021680963,37.6774266573,503.565856697,0.0,38.1523295399,0.0,0.0,50.4117418547,37.7798814534,75.5814079436,37.9729064554,37.956971226,0.0,38.1177085512,0.0,0.0,0.0,50.3736535005,37.7710566144,0.0,0.0,37.9499967079,0.0,50.3394927132,0.0,37.9614481252,0.0,352.858195867,0.0,37.4473747647,0.0,37.7678972906,0.0,0.0,0.0,37.4360750137,88.1379233361,6129.5304744,0.0,0.0,0.0,0.0,37.657305032,37.26739339,0.0,63.0554741033,0.0,57.0477518413,0.0,37.4134959576,0.0,37.7970428203,227.361530402,0.0,37.4134959576,37.4022166402,56.5872519087,238.98183467,37.9684074933,0.0,0.0,88.2175830991,0.0,0.0,0.0,37.9477435846,0.0,37.7228896248,0.0,75.3488280995,213.842732813,56.8131949236,0.0,0.0,100.941417835,38.0256923567,75.8255521123,37.4247820801,37.8029199465,0.0,38.071644855,50.3736535005,0.0,0.0,37.9156838719,0.0,0.0,38.0303020214,390.684355332,37.3459219131,1120.580173,0.0,38.0486547313,37.7172127684,56.4453121993,0.0,466.021938934,50.3394927132,37.4473747647,1274.29104871,0.0,252.085303814,113.395072744,37.2897963918,76.037618064,0.0,0.0,0.0,37.7254324065,37.3796783957,0.0,56.4907582441,0.0,37.984371705,74.8947495294,37.984371705,0.0,0.0,0.0,37.5039759962,100.827310672,0.0,151.102111076,37.9341193468,0.0,37.8358613795,0.0,0.0,0.0,37.7882762694,0.0,0.0,0.0,0.0,75.9139424519,38.0303020214
2010-02-28,0.997833276,0.000996236440115,0.00143900819128,0.00841266327208,39.7126073906,39.7126073906,0.0,39.0542271541,0.0,0.0,39.0777396329,1054.17018552,0.0,39.6944028083,39.4281888365,79.2578024043,0.0,0.0,250.47280025,79.2578024043,117.409934634,539.884228092,39.8204931919,39.8448625166,39.7966679445,39.2194111965,39.2194111965,59.2554241443,59.1013164403,0.0,0.0,39.6766900489,59.2442784459,0.0,0.0,0.0,39.4226528275,0.0,39.2194111965,0.0,0.0,0.0,79.4003432917,0.0,39.6647320351,0.0,408.842257887,0.0,39.4638848156,39.7121367368,39.4281888365,0.0,0.0,0.0,39.7121367368,105.461405174,6647.8737288,0.0,0.0,39.4513008,0.0,0.0,0.0,0.0,39.4936751781,39.7903990355,52.7843773642,79.4482180842,0.0,78.2968944875,39.6381845034,171.754833311,0.0,0.0,0.0,65.9307002387,92.1043142703,0.0,0.0,0.0,118.627457203,0.0,0.0,0.0,59.1423262836,39.0659798557,79.0730083026,0.0,79.1369445596,210.470191543,59.1072687713,0.0,0.0,78.9882493106,39.1130614825,118.898786006,39.1602567301,0.0,0.0,39.7241090421,39.4226528275,0.0,0.0,39.3144309692,0.0,0.0,0.0,342.776621052,39.8562824237,947.997289417,39.652781227,0.0,0.0,39.0424815219,39.6643195944,645.694965433,79.4003432917,39.4638848156,1596.95610713,39.6882137628,158.245715087,79.0691495519,59.0592693099,39.4762243118,0.0,59.4192420047,0.0,39.8207506482,0.0,0.0,52.6929313528,39.3930305935,39.1838970904,79.5681580269,39.1838970904,0.0,39.3930305935,79.4721771367,0.0,118.607812194,39.7840790135,144.884566269,39.6169719724,0.0,92.0925209027,0.0,0.0,0.0,39.3382578971,0.0,0.0,0.0,0.0,39.6408376182,0.0
2010-03-07,1.184802754,0.00162300023186,0.00185485740784,0.00753535821934,0.0,41.8428556907,0.0,0.0,0.0,0.0,41.5723228189,907.685100803,0.0,0.0,41.8769274495,69.8020540877,0.0,0.0,195.630704263,69.8020540877,97.7438506587,614.084466243,42.2713858945,84.5427717891,41.7483169282,0.0,55.896383111,42.0016079819,69.8061472379,0.0,42.2841489941,42.0243574672,41.7703620127,0.0,42.2204104518,41.6475668421,0.0,41.7011474495,0.0,0.0,0.0,0.0,41.7798203552,41.6601340017,42.3480802748,0.0,377.553907417,41.5723228189,84.5427717891,42.2586304975,41.8769274495,0.0,0.0,0.0,0.0,125.723776177,6626.00185992,0.0,0.0,41.6634275922,0.0,0.0,0.0,0.0,62.9802167,41.8554855898,111.944657783,0.0,0.0,0.0,62.8101595873,322.119280381,0.0,41.7104785745,41.6978810274,63.0683111387,69.7304203242,0.0,0.0,0.0,209.511001016,0.0,0.0,0.0,42.2713858945,0.0,0.0,0.0,83.7708524049,223.072198314,0.0,41.6852910875,0.0,69.9157677473,83.6857113814,83.5218899466,83.799823659,0.0,0.0,42.0497766157,0.0,0.0,0.0,41.7295286666,42.3737069497,0.0,0.0,321.388782284,42.1568637774,1214.68878034,41.7798203552,0.0,0.0,42.1188275094,0.0,558.802905227,41.7798203552,84.5427717891,1580.66510616,41.6793579077,209.692534732,97.8197635004,83.5787370376,105.219538423,0.0,41.7546593674,0.0,41.6475668421,0.0,0.0,125.15092397,41.7609449733,42.2713858945,0.0,42.2713858945,0.0,41.7609449733,0.0,0.0,97.7690904274,41.767236072,195.504459913,0.0,0.0,83.7161118331,0.0,41.8807682751,0.0,63.4190803606,0.0,0.0,0.0,0.0,41.767236072,0.0
2010-03-14,1.015648066,0.00109170305677,0.00169820475497,0.00873362445415,82.0312793854,0.0,0.0,40.8537621446,0.0,0.0,0.0,750.421492524,0.0,0.0,61.4200240932,68.2406289869,0.0,40.8179144034,109.22097792,68.2406289869,81.8535140888,777.242932646,0.0,41.135240427,0.0,82.0531150264,81.8047669593,41.0011716082,68.2157928976,0.0,0.0,40.9631499144,0.0,0.0,0.0,0.0,0.0,0.0,82.0531150264,0.0,0.0,0.0,81.6358288068,0.0,0.0,0.0,355.28857846,0.0,0.0,40.9770384335,61.4200240932,0.0,0.0,40.8999696358,40.9035399238,109.151379675,6665.16458126,0.0,0.0,40.7197649248,40.7197649248,0.0,41.0110773107,0.0,102.427895998,0.0,102.537758559,0.0,0.0,0.0,41.0622444015,260.058813554,41.0606525024,0.0,40.9165381773,61.4765440364,68.1253522176,0.0,40.8973667398,0.0,109.17981966,0.0,0.0,0.0,68.1993191655,0.0,40.964677336,0.0,122.92852327,218.043451341,0.0,0.0,0.0,163.370102991,40.9987022119,102.444213453,122.823805898,0.0,0.0,40.8850315381,0.0,40.9288996692,40.9616216853,0.0,0.0,0.0,40.9276387489,272.954338375,40.8783580279,941.106367904,0.0,0.0,0.0,40.8414752989,0.0,395.718238639,81.6358288068,0.0,1366.68555981,0.0,191.120576714,122.685919602,54.6192591878,40.9884904342,41.0513619615,40.8953171281,0.0,0.0,0.0,0.0,61.3676562808,0.0,0.0,61.5003589328,0.0,0.0,0.0,40.8548425528,0.0,109.138760659,40.90418415,177.358693624,40.8953171281,0.0,81.8646232314,0.0,0.0,0.0,82.0393931566,0.0,40.8291958415,0.0,0.0,0.0,0.0
