Week,KY,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,treatment for flu,flu shots,high fever,symptoms of rsv,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,tamiflu dose,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,type b flu symptoms,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,type a flu symptoms,flu contagious period,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,what is type a flu,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2015-04-26,0.1864263838,0.000507442489851,0.00422868741543,0.00558186738836,39.9452078019,39.7940711359,0.0,0.0,0.0,1367.7534643,39.8364417331,99.7748490117,119.366856421,119.366856421,105.886780632,849.374324427,39.7700626465,79.9377398796,39.7221324716,106.242751898,0.0,79.6406260294,0.0,0.0,0.0,79.5463747314,0.0,318.258428513,0.0,39.8544863206,66.3759378222,99.7748490117,0.0,39.7765609656,0.0,92.9454835358,8197.0702562,39.9347529788,39.8246002905,39.7460831092,119.454989493,39.9147077099,0.0,39.8005661322,159.201254625,0.0,39.9750629694,39.692770437,0.0,59.8963213898,0.0,139.17919467,0.0,0.0,79.6890913228,39.806086254,79.6791538124,0.0,66.3519555778,252.111767453,0.0,0.0,39.7525847384,66.3842473002,39.8964849249,0.0,79.5047222876,0.0,59.6958346147,79.6406260294,39.7341041812,0.0,0.0,132.795827311,79.4268446058,810.725425289,39.7286373982,0.0,39.7460831092,39.8964849249,543.205970762,79.5463747314,39.8544863206,1437.20025099,0.0,265.375366622,172.767342655,0.0,53.0710802674,39.7820632689,0.0,79.3725211759,39.7940711359,0.0,59.6450039156,0.0,79.6008712163,119.903419845,59.8160684634,0.0,186.031362172,79.7212389267,238.334861093,0.0,99.5864680158,59.8660394523,39.8486634931,39.8064579675,39.9347529788,39.7765609656,0.0
2015-05-03,0.1116220922,0.000505816894284,0.00337211262856,0.00472095767999,0.0,0.0,0.0,0.0,40.5375744304,1556.55476421,0.0,81.7600159342,67.5685164498,67.5685164498,134.97043218,1068.73278693,60.7788737139,60.8137623346,67.5807797095,67.6832023882,0.0,40.8445369494,0.0,40.1149933907,40.1875997135,94.569941367,0.0,310.804694186,81.4989230615,40.7843657326,61.2260021256,81.7600159342,0.0,0.0,81.1063936308,121.66785419,7740.0194732,61.3431302116,0.0,40.1633684204,148.776448747,0.0,0.0,40.4339270831,229.849673858,40.7002174685,0.0,81.0629443055,40.1875997135,61.2259430054,0.0,121.490303304,40.1875997135,0.0,81.1347048762,40.7966761448,40.4731813319,0.0,81.1548938208,148.871166128,40.6265741317,40.5192565059,0.0,40.7661671454,0.0,40.5044256827,40.9431952512,0.0,0.0,40.8445369494,0.0,0.0,0.0,175.842914889,60.5144939119,1029.23288707,0.0,0.0,0.0,40.9061425858,688.443445559,94.569941367,40.7843657326,1762.69621507,60.6667393192,216.536838908,135.288331276,60.5753259902,40.5549977312,40.6633624572,0.0,0.0,0.0,0.0,40.5865476503,0.0,81.0387487076,61.0241625133,40.4792267875,0.0,175.990112218,0.0,175.391284715,0.0,40.7002174685,0.0,40.9308369067,40.5654079557,61.3431302116,0.0,40.9184860205
2015-05-10,0.0589863424,0.00067283431455,0.00319596299411,0.00353238015139,0.0,0.0,0.0,41.2420778071,41.1549904633,1529.2005943,41.1425794288,123.539505028,68.172758468,68.172758468,163.600915443,832.827891919,0.0,41.1286407451,82.0224810139,81.8516132262,0.0,0.0,40.7366565457,0.0,0.0,109.075673326,0.0,136.312691327,40.8598769224,68.2303780416,40.9696571882,123.539505028,0.0,0.0,0.0,61.5199186565,8014.49323104,0.0,0.0,0.0,68.2427502866,0.0,0.0,0.0,163.693681311,40.8846105041,41.3045090481,81.8468778101,0.0,136.795332274,0.0,81.7320567009,0.0,0.0,82.1498249025,0.0,54.6099847596,0.0,68.2592946413,61.6938264743,143.297494496,40.8023797604,0.0,95.6612870926,0.0,40.7489451299,40.8639626997,0.0,40.9423697272,0.0,0.0,0.0,0.0,95.590934803,40.7962385289,1174.9422473,0.0,0.0,0.0,82.0581715804,749.541012394,109.075673326,68.2303780416,1627.38981759,0.0,136.522562759,122.760441109,82.3348179757,143.180393581,0.0,0.0,0.0,0.0,0.0,41.0236100703,0.0,40.6508435467,41.0415037943,41.0415037943,0.0,68.3004893466,0.0,122.52400825,0.0,40.9423697272,40.8683328923,0.0,0.0,0.0,0.0,81.7613075288
2015-05-17,0.0520020801,0.000182581705313,0.0027387255797,0.0041993792222,42.1279303731,0.0,0.0,0.0,42.0771126043,1419.91692882,84.1796110985,42.2791672923,56.1487049322,56.1487049322,98.1177896141,998.020802073,42.1557812708,63.4007698091,42.1440325252,84.4844542674,0.0,42.0264172879,0.0,0.0,0.0,63.2495835635,42.3838716269,252.700985482,0.0,63.2859749066,42.1006127396,42.2791672923,0.0,42.0898055492,0.0,140.556196144,7870.12681324,0.0,42.2876141651,63.1047404346,105.474505375,42.3003860208,0.0,0.0,252.8788877,0.0,42.4028392718,42.1152144267,0.0,63.3945310145,0.0,84.0944753683,42.1006127396,0.0,56.293177718,42.249344831,84.3058446065,0.0,56.161504367,126.576008915,42.2366037741,42.0698422511,0.0,84.3832509197,0.0,63.1682248153,210.693736763,0.0,84.0275250802,42.0264172879,0.0,0.0,0.0,168.667594153,42.0372082024,1125.38285761,0.0,63.2923333844,0.0,42.3771794599,575.313217646,63.2495835635,63.2859749066,1732.76589565,0.0,365.295050206,98.5119324806,42.2620935772,196.514295879,63.2940948357,0.0,0.0,0.0,0.0,63.2368688207,0.0,83.976951788,0.0,0.0,0.0,112.543447164,56.2166790925,70.0666521687,0.0,0.0,84.281308001,0.0,42.1558502583,0.0,42.0898055492,0.0
2015-05-24,0.019922303,0.000218340611354,0.00436681222707,0.00502183406114,43.1113665163,0.0,0.0,42.830407458,0.0,1171.22957027,0.0,107.014731535,85.5541568395,85.5541568395,99.6188624026,713.770778745,42.9560640652,86.2437871107,57.0304019525,99.8941232581,0.0,42.5128562079,0.0,0.0,0.0,42.7013495423,42.719166702,256.636773724,43.0462239257,42.7006473381,43.0866548671,107.014731535,43.2685160905,0.0,0.0,64.1067673637,6945.36943426,0.0,42.9438118281,42.9567584099,71.3353238027,0.0,0.0,42.8591482867,242.46525614,0.0,86.3795967071,85.3255899407,0.0,64.1713939433,0.0,156.83396138,0.0,0.0,42.9036008946,42.4872074258,64.4308463252,0.0,71.3353445685,71.4823552237,42.7335089958,0.0,0.0,42.8375694078,0.0,0.0,64.1025632027,0.0,0.0,42.5128562079,42.4743946371,0.0,0.0,57.0949342238,42.649216257,914.497471456,0.0,0.0,0.0,100.109365645,584.116791472,42.7013495423,42.7006473381,1730.5139897,64.6322760462,185.641540958,157.208759746,64.4632855108,85.6058069174,42.969020205,42.9050188635,0.0,0.0,0.0,85.5445194535,0.0,0.0,86.2776673603,0.0,0.0,71.4776187977,42.9431079324,213.632324994,0.0,42.7780269608,42.9820232874,0.0,0.0,0.0,0.0,42.6877779423
2015-05-31,0.0229053095,0.000499085010814,0.00216270171353,0.00299451006488,0.0,0.0,0.0,0.0,39.6168482261,1027.3014921,0.0,39.5122391761,78.3931308779,78.3931308779,118.414782228,895.609898658,0.0,78.8686730731,39.4559896976,197.366237744,0.0,0.0,0.0,0.0,0.0,78.6079245769,39.9559633167,170.998368146,0.0,79.086201174,39.6791599564,39.5122391761,0.0,0.0,0.0,59.1930524882,6685.53765293,0.0,0.0,0.0,92.1062885094,0.0,0.0,78.7533067614,302.687648374,39.1847521281,39.4223794909,39.5311648488,0.0,118.244695524,0.0,105.170033953,0.0,0.0,98.5633333635,0.0,39.5377174329,0.0,78.8428737746,105.336769306,39.3388827719,0.0,0.0,39.5117603964,0.0,59.0686239656,0.0,39.5192363139,157.743750851,0.0,0.0,0.0,0.0,59.0983868063,39.6552712388,1014.8898352,0.0,0.0,0.0,39.3388827719,525.402875764,78.6079245769,79.086201174,1741.27967177,39.6388465933,171.153295313,98.5569705264,78.6672030519,157.935030551,0.0,0.0,39.7390078598,0.0,0.0,78.9737136351,0.0,79.1979501912,39.6508474551,0.0,0.0,59.2824896037,0.0,91.9241584678,0.0,39.5256029415,39.1847521281,39.4839344183,0.0,0.0,0.0,0.0
2015-06-07,0.0241697685,0.0,0.00261822942235,0.00327278677794,0.0,0.0,0.0,0.0,40.3424063151,1190.58352934,40.8487020192,60.8420597508,40.3718561206,40.3718561206,134.810333458,743.532913906,0.0,61.1447961715,40.2937863617,67.725282498,0.0,40.3545796423,0.0,0.0,0.0,67.5616234914,0.0,229.671912927,40.9722613115,40.4023346387,101.201229177,60.8420597508,0.0,0.0,0.0,81.4013183751,7396.09270226,0.0,0.0,0.0,94.5935970942,40.4644710846,0.0,40.2929236236,270.295359226,0.0,40.6956228121,40.402316256,0.0,94.912604251,0.0,80.9700065256,0.0,0.0,67.6311577226,40.8610244029,40.4501727348,0.0,122.361604242,94.6308266184,61.0168113757,40.4623748986,0.0,40.588051795,40.3840364949,80.9247497971,40.5622579545,0.0,40.384102583,40.3545796423,0.0,0.0,0.0,94.6751711841,40.5267114096,947.556237313,0.0,40.8610244029,0.0,40.4634245477,755.708986436,67.5616234914,40.4023346387,1246.83422697,0.0,135.23743655,94.7489720256,141.383797539,81.2123695586,0.0,0.0,0.0,0.0,0.0,40.6730511891,0.0,0.0,0.0,40.4623748986,0.0,135.388692655,0.0,161.930356307,40.5479966109,40.4868013247,40.5112572603,0.0,0.0,0.0,0.0,40.8117794202
2015-06-14,0.0097756489,0.000336757029803,0.00269405623842,0.00420946287254,0.0,42.6259922736,0.0,42.4976016808,0.0,977.435514565,42.2246483103,42.4804777457,127.531110699,127.531110699,84.730896633,708.296029762,0.0,85.3293456946,63.5538173988,113.287467317,0.0,42.4847615763,0.0,0.0,0.0,56.6007592255,0.0,141.442127044,0.0,84.849260158,63.8337170005,42.4804777457,42.8591335257,0.0,0.0,42.4847248606,6891.76039631,0.0,0.0,0.0,113.23563077,0.0,0.0,42.5924663189,283.10616634,0.0,42.7343122558,42.5258357089,0.0,63.8039189668,0.0,105.755449775,0.0,0.0,56.7335192425,0.0,63.7113366667,0.0,70.8022288577,155.80219823,63.7818445395,42.5488411563,0.0,70.8879528937,42.5488411563,42.4387953641,99.1409995039,0.0,42.3393892025,42.4847615763,42.5231861421,0.0,0.0,63.6945815389,56.5623771328,808.073418995,0.0,0.0,0.0,0.0,367.386111684,56.6007592255,84.849260158,1120.80067792,42.3521766955,127.466991753,84.974096453,85.1849326379,84.9352523588,0.0,0.0,42.5745271456,0.0,0.0,42.493277375,0.0,42.4464063898,42.7213781419,0.0,0.0,42.4695132826,42.2628261117,98.8512752843,0.0,42.6092198144,0.0,0.0,0.0,0.0,0.0,0.0
2015-06-21,0.0048534265,0.0,0.00142424781912,0.00249243368346,0.0,0.0,0.0,0.0,0.0,1199.26333509,0.0,51.1584039347,51.1964422036,51.1964422036,85.3600841717,702.421163458,0.0,51.3822732098,51.6360814096,85.5664156067,0.0,0.0,0.0,0.0,0.0,102.293153031,0.0,102.637897165,0.0,0.0,0.0,51.1584039347,0.0,51.6360814096,0.0,51.3201798283,6732.26336914,0.0,0.0,0.0,102.877114471,0.0,0.0,0.0,308.561352565,0.0,0.0,0.0,0.0,85.8405308997,0.0,51.1005056263,0.0,0.0,76.9324531246,0.0,51.3132885969,0.0,51.0351677915,102.622896641,51.1121206983,0.0,0.0,0.0,0.0,51.2427738255,77.1326562908,0.0,51.2977579406,0.0,0.0,0.0,0.0,76.8549563039,102.90038748,754.102188401,0.0,0.0,0.0,0.0,273.37891883,102.293153031,0.0,1098.03063338,0.0,103.303287642,102.070335583,0.0,76.7313997725,0.0,0.0,0.0,0.0,0.0,51.403654743,0.0,51.1275391359,51.2977579406,0.0,0.0,128.544049186,51.3132885969,51.2799858125,0.0,0.0,153.914039775,0.0,0.0,0.0,51.6360814096,0.0
2015-06-28,0.0055583347,0.0,0.00164304785377,0.00225919079893,68.326574988,0.0,0.0,0.0,0.0,1116.25855275,68.6879008506,0.0,0.0,0.0,102.411207768,682.710018083,0.0,68.6619774097,68.0177775717,205.229782004,0.0,0.0,0.0,0.0,0.0,102.583743542,0.0,181.936136023,0.0,0.0,68.2540978497,0.0,0.0,0.0,0.0,68.0793135586,7006.86551081,0.0,0.0,0.0,182.1283623,0.0,0.0,0.0,204.914854873,0.0,0.0,68.0587891952,0.0,0.0,0.0,136.438764836,0.0,0.0,68.7916276716,0.0,136.137696978,0.0,102.234518057,159.541880629,0.0,68.0893820781,0.0,0.0,0.0,0.0,136.302114486,0.0,136.323069904,0.0,0.0,0.0,0.0,206.125863548,67.9972902893,729.482549113,0.0,68.7086211827,0.0,0.0,363.626722205,102.583743542,0.0,1186.74193844,0.0,159.3897543,0.0,136.035555143,113.761579395,0.0,0.0,0.0,0.0,0.0,68.1409609901,0.0,68.1821213411,0.0,0.0,0.0,159.534253896,68.0382772032,170.523967147,0.0,68.4855246616,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-05,0.0051127358,0.000175162024873,0.00210194429848,0.00227710632335,65.9172287103,0.0,0.0,0.0,65.7003615262,920.246932183,0.0,0.0,66.2256049213,66.2256049213,152.919591769,547.841429023,0.0,0.0,66.3055392664,197.245565254,0.0,0.0,0.0,0.0,0.0,198.916617799,0.0,153.189430993,0.0,0.0,132.371419957,0.0,0.0,0.0,0.0,65.4600755624,6430.97278651,0.0,0.0,0.0,87.6085244945,0.0,65.9172287103,0.0,198.03187623,0.0,66.0190297906,0.0,0.0,65.5493092293,0.0,98.3383111404,0.0,0.0,130.763152283,66.2855375954,98.7942257287,0.0,65.4600755624,109.610470182,65.5293710437,0.0,0.0,0.0,0.0,0.0,131.961668763,0.0,0.0,0.0,0.0,0.0,0.0,98.6646646088,0.0,833.305976895,0.0,0.0,0.0,0.0,502.583390392,198.916617799,0.0,1449.59256981,65.361787529,153.374454558,98.5258735962,65.6193201744,131.991381759,65.1056213434,0.0,0.0,0.0,0.0,65.4896865494,0.0,0.0,0.0,0.0,0.0,65.8493239396,66.5263569872,87.3713841835,0.0,65.758008351,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-12,0.0149872608,0.000174064403829,0.00191470844212,0.00243690165361,0.0,0.0,0.0,0.0,66.4918767804,1090.08559049,0.0,0.0,0.0,0.0,66.5028902101,577.386805866,0.0,133.386003269,66.7353717789,133.293552618,0.0,0.0,0.0,0.0,0.0,88.7929242763,0.0,66.6231044134,0.0,66.5721809794,66.672834413,0.0,0.0,0.0,0.0,66.8058832349,7733.19118505,0.0,0.0,66.4196979313,99.6486356996,0.0,0.0,0.0,133.340014539,0.0,67.2848886269,66.8799239045,0.0,66.8867377206,0.0,66.6652297441,0.0,0.0,66.3596801319,66.5199692144,66.455773198,0.0,88.9135901954,134.610531275,0.0,0.0,0.0,66.7295390448,0.0,66.4998907449,66.5721809794,66.5320046481,0.0,0.0,0.0,0.0,0.0,66.6124058622,66.628691247,867.857903817,0.0,0.0,0.0,0.0,399.418677451,88.7929242763,66.5721809794,1358.29938774,67.0817950904,111.110011419,266.72413806,100.213755754,111.049738984,0.0,0.0,0.0,0.0,0.0,66.6124058622,0.0,0.0,66.7535765679,0.0,0.0,111.284575574,0.0,133.032466809,0.0,134.285188601,0.0,0.0,0.0,0.0,0.0,0.0
2015-07-19,0.0050030018,0.000171791788353,0.00257687682529,0.00343583576705,0.0,0.0,0.0,0.0,67.4701045259,927.931810274,0.0,68.3357976087,67.4192619696,67.4192619696,112.785910748,316.403857279,0.0,0.0,102.037315427,68.9132694251,0.0,0.0,0.0,67.5602085358,0.0,67.8020618386,0.0,90.429956913,0.0,0.0,68.8299150018,68.3357976087,0.0,0.0,0.0,68.1192605181,7440.43925762,0.0,0.0,0.0,168.634800897,0.0,0.0,0.0,293.958861111,0.0,0.0,0.0,0.0,136.041732349,0.0,67.480284083,0.0,0.0,68.9132694251,67.5634555552,67.4616113352,0.0,67.3160885411,67.4616113352,0.0,0.0,0.0,0.0,0.0,68.0986558824,67.4600047512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,951.201040751,0.0,0.0,0.0,0.0,451.593146767,67.8020618386,0.0,1088.68414502,0.0,102.055607212,137.369057882,134.916554041,68.0268805539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.9522863681,0.0,134.595340181,0.0,0.0,0.0,0.0,67.5634555552,0.0,0.0,0.0
2015-07-26,0.0149536437,0.000172294968987,0.00189524465886,0.0025844245348,0.0,0.0,0.0,0.0,0.0,1098.03981375,0.0,66.5975354065,0.0,0.0,164.686343905,636.426723568,0.0,0.0,0.0,99.1439301265,0.0,0.0,0.0,0.0,0.0,87.6586207065,0.0,99.0242215202,0.0,66.537284319,0.0,66.5975354065,0.0,0.0,0.0,0.0,7084.03904489,0.0,0.0,66.617643358,165.262977668,0.0,0.0,0.0,87.7445361245,0.0,0.0,0.0,0.0,198.987773018,0.0,131.481550198,0.0,0.0,131.057280715,0.0,98.1329758957,0.0,0.0,66.199318075,65.8260471975,0.0,0.0,0.0,0.0,65.9998066108,98.2712450116,0.0,65.1652314897,0.0,0.0,0.0,0.0,0.0,65.4055861964,790.787188215,0.0,0.0,0.0,0.0,284.849987024,87.6586207065,66.537284319,1209.84415533,0.0,197.481471492,99.2940478805,65.4351889578,131.570540322,0.0,0.0,0.0,65.6670950762,0.0,66.4971774568,0.0,66.5573558979,0.0,65.8459703352,0.0,66.1390981436,0.0,98.7123590954,0.0,0.0,0.0,0.0,66.4371077391,0.0,0.0,0.0
2015-08-02,0.0,0.000485044462409,0.00226354082458,0.00323362974939,0.0,0.0,0.0,0.0,0.0,1163.78778512,0.0,65.4477877671,65.4593974134,65.4593974134,87.5152985136,657.861392922,0.0,66.9068231899,0.0,87.899079872,0.0,0.0,0.0,0.0,0.0,87.7065485379,0.0,131.783085082,66.664187385,66.4833622836,65.3097954435,65.4477877671,0.0,0.0,0.0,0.0,7128.04020524,0.0,0.0,0.0,99.0008709456,0.0,0.0,66.4033100714,65.4240048668,0.0,0.0,0.0,0.0,132.184185677,0.0,87.6868742839,0.0,0.0,0.0,0.0,65.8794045122,0.0,165.077809895,87.7400746292,65.4634287711,0.0,0.0,65.6771335402,0.0,65.5186366871,131.155966557,0.0,66.6038031573,0.0,0.0,0.0,0.0,87.7859131385,0.0,856.780986937,0.0,0.0,0.0,0.0,437.715641306,87.7065485379,66.4833622836,1253.63375396,0.0,153.56586361,165.217523152,131.116378278,109.679457339,65.4791319317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165.287442495,0.0,230.400097347,0.0,65.558189139,66.4833622836,0.0,0.0,0.0,0.0,65.3294729956
2015-08-09,0.0,0.000620732464308,0.00232774674115,0.00325884543762,65.7634204664,0.0,0.0,0.0,65.6414035493,1031.84537366,0.0,0.0,66.250148267,66.250148267,66.250148267,680.599050779,0.0,65.9997733594,0.0,65.8771190633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.515305282,0.0,132.740333303,0.0,0.0,0.0,0.0,0.0,98.3205468677,7392.77961,0.0,0.0,0.0,98.8978475811,0.0,0.0,65.5030863233,175.44634613,0.0,0.0,98.8184911881,0.0,131.799668544,0.0,131.592892863,0.0,0.0,66.5510117923,0.0,65.6018247712,0.0,99.0507992772,87.736871486,0.0,0.0,0.0,66.1236614954,0.0,109.563357115,65.8954928824,0.0,65.7236121005,0.0,0.0,0.0,0.0,131.720465253,65.9243796824,988.41034841,0.0,0.0,0.0,0.0,328.591111192,0.0,132.740333303,1605.62292846,0.0,87.749651662,65.8557667998,65.5437731783,65.9244156222,66.2701211788,0.0,0.0,0.0,0.0,131.667476257,0.0,0.0,0.0,0.0,0.0,99.0772210204,0.0,65.6653610278,65.6414035493,65.7008613424,65.5820532749,0.0,65.3871768684,0.0,0.0,0.0
2015-08-16,0.0047776026,0.0001638001638,0.0026208026208,0.0034398034398,0.0,0.0,0.0,0.0,0.0,1503.8296149,0.0,62.5233502721,0.0,0.0,94.0837796551,856.25092863,0.0,0.0,62.2284683838,104.469948006,0.0,0.0,0.0,0.0,0.0,93.5396244292,0.0,104.28069856,0.0,0.0,0.0,62.5233502721,0.0,63.1137236286,0.0,124.344373967,7537.72130454,0.0,0.0,62.2660459613,62.284851774,0.0,0.0,62.2284683838,229.553474867,0.0,0.0,62.4979671409,0.0,94.3587212578,0.0,104.218181209,0.0,0.0,63.3430196273,0.0,0.0,0.0,62.0973032893,188.147331208,0.0,63.1137236286,0.0,0.0,0.0,188.526994467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.5089012374,62.4414930742,1024.14578101,0.0,0.0,0.0,62.3979256351,437.600884257,93.5396244292,0.0,1778.50351531,62.2472515013,313.194598536,146.209071775,0.0,93.5677989807,63.0756689264,0.0,0.0,0.0,0.0,104.349964581,0.0,93.5960643446,0.0,62.2096965985,0.0,167.144068966,124.871416424,187.475594714,63.2472774574,0.0,62.3790514894,0.0,0.0,0.0,63.1137236286,0.0
2015-08-23,0.0190086965,0.00046403712297,0.0030935808198,0.00448569218871,0.0,0.0,0.0,61.5345557267,0.0,1432.02110459,0.0,61.3405901066,61.0447054392,61.0447054392,163.084232735,695.43788866,0.0,61.606331903,61.2936071651,92.1686183993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.878239429,0.0,0.0,0.0,61.3405901066,0.0,0.0,0.0,61.4855434694,6682.60395156,0.0,0.0,183.134116318,143.107575206,0.0,0.0,0.0,143.002806854,0.0,61.7529580561,61.381288131,0.0,61.4803187073,0.0,122.618566042,0.0,0.0,92.0264804762,61.4602161849,122.73508793,0.0,91.8831208951,214.003519719,61.4045792963,61.6223626766,0.0,61.5345557267,0.0,224.729670835,91.9755754607,0.0,61.7342676935,0.0,0.0,0.0,0.0,163.588481621,91.8000717347,1125.92917215,0.0,0.0,0.0,61.2663503606,632.514487628,0.0,0.0,1865.47999416,61.1553270739,245.401229287,81.8191553213,91.8923535797,122.637064732,61.0999661864,0.0,0.0,61.2567055352,0.0,122.952575608,0.0,61.3836748684,0.0,61.3860560447,0.0,122.824254936,61.7529580561,122.411293223,0.0,61.4231137302,0.0,0.0,61.1368623013,0.0,0.0,0.0
2015-08-30,0.0049309665,0.000158127767236,0.00126502213789,0.00205566097407,60.9560166769,0.0,0.0,0.0,0.0,1058.02991955,0.0,121.507254493,81.2485586998,81.2485586998,162.191724892,549.287552292,61.155745038,61.1663808853,122.164082435,182.947865771,0.0,60.9842130946,0.0,60.8270677144,0.0,81.2180151828,0.0,183.108512351,0.0,60.9144522229,0.0,121.507254493,0.0,0.0,0.0,91.7570212833,7339.55367518,0.0,0.0,182.959485671,101.661904521,61.3407851137,0.0,121.748398962,426.711439394,0.0,121.875123867,61.1188709077,0.0,61.0761953164,0.0,182.586661175,0.0,0.0,91.8499333394,0.0,122.155654908,0.0,303.036385226,162.614449796,60.6986631686,0.0,0.0,122.499801254,0.0,223.369933196,152.283961093,0.0,0.0,60.9842130946,0.0,0.0,0.0,182.7791439,60.8318956454,1017.75480313,0.0,0.0,0.0,0.0,588.354053515,81.2180151828,60.9144522229,1956.14380945,0.0,121.989399159,162.66323839,182.953333263,101.569971044,61.1067400979,0.0,0.0,61.0700009334,0.0,203.250255069,0.0,60.9579925863,122.383151835,61.3593507267,0.0,264.490493032,0.0,141.998676246,0.0,122.422279469,0.0,0.0,61.0761953164,0.0,0.0,61.1188709077
2015-09-06,0.0174886324,0.000355618776671,0.00266714082504,0.00426742532006,63.0429792666,0.0,63.0101128719,63.1243996546,0.0,1151.74710688,125.971853593,62.8957879091,62.6113945552,62.6113945552,187.879233531,878.424983517,62.3346802559,63.1573948369,62.6328686224,83.7051844148,0.0,62.8910684732,0.0,0.0,0.0,0.0,0.0,157.423801524,0.0,63.0075456824,62.8962391739,62.8957879091,0.0,62.972109185,0.0,126.162143402,7660.16611033,63.2147585016,0.0,156.55207772,124.519111207,63.1382967436,0.0,63.0101128719,104.533181987,0.0,62.6559930407,156.70329011,0.0,62.9210850269,0.0,94.0012145312,0.0,0.0,83.730339751,0.0,62.7561086922,0.0,125.392977385,93.8841207807,126.009865619,0.0,0.0,62.8006958323,0.0,313.562423262,62.781739954,0.0,62.6303871942,62.8910684732,0.0,0.0,0.0,346.865007341,62.5479703666,1529.34628187,62.8962391739,0.0,0.0,62.9859267967,752.134188381,0.0,63.0075456824,1699.23736297,124.819972847,188.408431581,94.4448805093,63.0239502961,62.9911052964,0.0,0.0,0.0,0.0,0.0,146.593888348,0.0,62.9911052964,0.0,62.9911052964,0.0,125.759516323,125.8958983,250.41553144,0.0,62.3911428286,63.0620197315,0.0,0.0,63.2147585016,62.972109185,63.0049328096
2015-09-13,0.0324780773,0.000908540278619,0.00529981829194,0.0065112053301,0.0,0.0,0.0,0.0,0.0,1370.9000875,0.0,123.56964878,61.2869320724,61.2869320724,101.993357243,777.134710183,0.0,0.0,61.2183142564,184.225966727,62.0658348102,0.0,0.0,0.0,0.0,61.5859507361,0.0,183.830075457,0.0,91.8228121812,61.2065644565,123.56964878,0.0,0.0,0.0,61.3486225029,7628.25443399,0.0,0.0,204.454216775,0.0,0.0,0.0,61.7661808099,265.685735486,0.0,0.0,60.7158633465,0.0,204.831724059,0.0,153.765967062,0.0,0.0,123.64429067,0.0,91.9432967229,0.0,184.831384836,204.547784398,61.3980973135,61.2553320577,0.0,61.6234374999,0.0,776.182325314,61.6731314263,0.0,61.9531244564,0.0,0.0,0.0,0.0,122.678684634,0.0,1576.35988327,0.0,0.0,0.0,61.9343791843,836.97770913,61.5859507361,91.8228121812,2029.72397922,0.0,306.817316687,306.781441311,0.0,204.361798096,60.7708264093,61.4063920311,0.0,0.0,0.0,368.073349502,61.710317517,122.73886725,61.7410317697,0.0,61.710317517,122.777570464,0.0,142.798047682,0.0,61.3199765583,60.6975644124,0.0,61.5766519541,0.0,0.0,60.7158633465
