Week,WI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a treatment,is influenza contagious,contagious flu,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,what is rsv,incubation period for influenza
2016-01-24,1.3435400719,0.00139981061386,0.00247025402446,0.00592860965869,0.0,26.8803744104,0.0,26.9422688621,1435.99987556,26.9178940712,44.7098879376,161.499104712,161.499104712,98.6542928423,1039.60494616,53.9054669068,26.8272369091,53.8682780568,143.161224417,26.9405547906,26.6730384955,0.0,80.6059873403,0.0,26.8935633444,67.3941865973,27.0529127159,357.621930307,80.560302403,26.6489072785,44.7098879376,26.5448412543,0.0,0.0,27.0365862749,66.993370458,9570.73247112,53.8582576891,53.6220810409,0.0,107.432287954,26.6489072785,214.932756021,40.1983989876,26.8556365973,0.0,278.166494998,26.6891502674,80.7142316632,143.050832708,0.0,40.4413180211,0.0,179.119645249,0.0,27.0039924397,0.0,40.2095633383,54.1058254317,26.8641944548,116.321376415,430.229174592,0.0,27.0015633306,26.8723186986,106.724367796,152.142286838,53.7581599978,0.0,80.6059873403,0.0,0.0,26.9210744269,53.297814557,519.486513947,26.7942131758,1471.88018347,26.7464294996,26.877367281,0.0,26.9341390284,26.9585432619,868.439353136,67.3941865973,80.560302403,1789.17101103,26.9853268464,0.0,527.918974337,40.2378356435,197.449665845,67.0670969111,26.7052815157,125.640298634,62.6578132905,0.0,26.9958562564,35.8315486623,53.828615736,0.0,71.7278985174,40.1983330445,71.7278985174,26.7052815157,53.828615736,134.469748652,53.5251006117,179.135865863,62.6362573672,0.0,108.146345099,0.0,0.0,26.7908070049,0.0
2016-01-31,1.6210905518,0.0018152034356,0.00332049408952,0.00823482534201,26.0263274154,26.3034130418,0.0,26.1768181011,1290.55849808,26.2637516831,60.8916616943,95.9121689894,95.9121689894,130.808986445,923.187792721,60.870500544,26.1516844508,26.0433184705,165.175026042,0.0,0.0,0.0,34.7839173929,26.0590119435,26.240012227,69.5941899455,26.3113596922,286.683319815,60.8681174574,43.5258984415,60.8916616943,26.1689251875,0.0,0.0,26.0983284974,121.991023827,8881.38008872,87.2042397847,26.0538976221,0.0,52.2020679648,26.0276438882,147.878035104,52.6545348134,0.0,52.6863887364,296.441204102,26.0788646111,43.5757972715,199.760134104,25.9624947498,69.5730788109,0.0,165.353479626,25.9077875062,26.0668657747,26.0433184705,0.0,26.1140883576,34.7891994515,104.325501742,566.084926966,51.940657873,43.5599618496,65.223688444,26.106206049,182.488628614,86.9994043261,0.0,34.7839173929,52.5116675196,0.0,26.1873524391,26.240012227,513.379257467,26.2637516831,1412.48856803,52.4642172176,26.1571012716,26.1535714062,0.0,25.9885398559,661.124968683,69.5941899455,60.8681174574,1678.17887509,26.3193111458,0.0,565.147916359,26.0839919467,183.134842023,60.883613082,26.3511650775,87.2463970543,52.1889490988,0.0,26.29547119,52.2402505039,26.1043629464,0.0,65.5507724517,65.1444361097,65.5507724517,0.0,26.1043629464,174.229794897,26.0997399862,217.484721723,60.9230092573,0.0,65.2707699248,0.0,64.9521587324,52.4089509157,25.9703289365
2016-02-07,1.7437334579,0.00300713119684,0.00403814760718,0.00811925423146,25.8048164129,25.8496467643,25.7952100834,25.8360099051,1450.67756305,43.041373452,94.757394441,181.149628354,181.149628354,120.818274994,1060.95856041,77.4986491449,38.8232254849,90.4873101321,94.6741705247,0.0,0.0,25.8730471687,38.7620859634,25.8340699961,77.5022099884,86.1059659756,25.8194381223,352.626659455,43.06734094,34.486109885,94.757394441,43.0103282365,25.943296015,0.0,51.8083317103,94.8198310191,10535.2966599,60.4195704199,25.9356558733,25.7039557354,120.599627494,0.0,120.644271127,43.1270919273,0.0,0.0,233.188537724,25.8543995368,51.7915809654,120.438858837,25.8185119895,68.8940847052,0.0,103.403453651,0.0,25.904296488,0.0,77.5397515377,34.4497719251,25.880857092,129.123806161,517.524348567,25.896489978,60.3752352782,103.54150394,25.8466820175,154.870339231,68.9799577317,0.0,38.7620859634,25.8690821696,25.8340699961,0.0,51.8713117466,577.232008849,25.8038148516,1157.03828264,25.7426548558,25.8573651942,25.7504086675,0.0,25.8079848999,749.401393405,86.1059659756,43.06734094,1816.72084717,0.0,0.0,611.32239232,25.807731646,181.326594738,25.8346150545,25.9278132196,51.8254611273,51.7148843891,25.8574421946,77.5022099884,103.442666473,25.9592123273,51.9184246547,163.914043047,25.8543783496,163.914043047,25.8710327323,25.9592123273,172.55279927,43.0646375504,163.698154417,86.1163092892,0.0,34.4548254478,25.8729466134,25.7504086675,77.576633428,25.7970298057
2016-02-14,2.1671826625,0.00431193790809,0.00521539156503,0.0100201223769,0.0,25.8745674233,25.8922631651,39.2559184115,1589.81005553,34.6417544361,86.6316788778,156.213320895,156.213320895,69.497960591,1189.39355323,86.6471757251,26.0096706462,26.0406828401,173.226490826,26.2993959826,0.0,34.6991851031,86.6681119021,0.0,25.9935858129,86.6342314252,0.0,432.743417037,164.482692406,51.8001146886,86.6316788778,25.962580114,25.7948909305,0.0,0.0,78.114600829,9491.19858241,25.802679243,77.9583121393,25.9390987331,130.04655754,39.2520041041,199.487440813,39.0707757409,25.6863461536,52.1444501454,278.020655295,0.0,60.7556083855,112.531296381,0.0,60.6535926106,25.7560197869,112.690506306,26.2598123041,0.0,0.0,26.1377100047,25.9058240115,77.6316369876,95.2978173501,520.720215765,39.0903993825,39.2401037639,65.3188837682,0.0,155.87847828,138.742100688,51.8625620842,86.6681119021,25.9390987331,0.0,25.7871073183,91.393354535,719.781538,0.0,1294.727532,38.7884387154,25.7793284021,26.2756314681,51.925160228,25.9861040464,780.091326256,86.6342314252,164.482692406,1602.51737933,26.2598123041,0.0,719.032736095,26.3073270429,260.764628216,26.2914697029,0.0,65.2372993225,116.349639772,0.0,43.3549890059,52.076287915,52.6305257763,26.3152628881,216.971208644,104.141985949,216.971208644,64.6668876348,52.6305257763,156.244682612,77.9966176,199.387435853,104.036935977,0.0,77.5846592281,51.846936124,64.9976315052,77.887740342,0.0
2016-02-21,2.5566442131,0.00610809724734,0.00783604581073,0.0120152702431,0.0,0.0,25.9799175063,34.6961034622,1433.89679405,25.7772143768,138.693047023,199.674551255,199.674551255,78.2038386958,928.762098611,52.0459637601,26.0583949821,26.0181678437,199.263196577,25.9458245983,25.8160354828,39.0423370883,69.3843084967,26.2093250385,103.29525496,130.072599662,51.8447591521,510.828271789,60.604700228,52.0258535629,138.693047023,25.9738109518,25.8705818904,0.0,39.0776576798,52.069504502,8790.04555339,64.8760227238,78.1120919711,25.8418699411,216.731382297,26.0427373588,173.441711902,0.0,38.854587473,78.3404710591,286.799855939,39.1507276441,78.3486674324,138.533541371,0.0,138.622281369,0.0,112.742648749,26.2567913681,0.0,52.2088174919,52.5135827363,129.391965282,26.0426757613,155.931070367,529.446227531,77.6586268223,91.4462172433,78.1304487558,26.0740666145,268.731524503,25.8770075887,0.0,69.3843084967,64.7234363847,25.82381374,52.1589698137,52.0913845778,780.809905809,26.2330367318,1442.60906802,39.0838898467,25.9458245983,0.0,26.0769050077,26.0242818846,884.271211363,130.072599662,60.604700228,1516.17490412,26.2885312187,0.0,727.825265537,25.8885979534,226.073056911,34.6646853141,78.5066699044,69.5442505531,78.0020722117,0.0,25.9771506769,104.135587095,25.9614781878,25.948906389,303.832945742,43.4028338663,303.832945742,52.0813033067,25.9614781878,138.868284595,26.0102932076,95.3710566966,26.0965447933,26.1596992379,34.6751548429,25.8627754384,25.8004930171,86.7480385558,0.0
2016-02-28,2.9807837797,0.00978247409915,0.0115573533661,0.0175011350972,25.8916939381,26.1154610115,52.1228865772,26.1143799825,1582.37159363,26.1036511913,156.107380432,130.323478535,130.323478535,113.001391142,1016.23214187,69.3558797961,52.0289215979,52.2467065179,199.346589052,0.0,52.2445295181,65.2809350938,52.0261026643,25.9856233604,51.9582108908,112.841709642,52.0680677897,684.149508625,65.1158379434,91.2231799889,156.107380432,38.9765121136,0.0,39.1338028656,39.1338028656,173.659888662,8005.00062469,69.5445716754,34.7303465065,26.0408122073,225.50466752,38.9272979469,138.819463739,43.4463403411,52.1416399926,78.2083898389,321.742819456,78.3496244321,65.0564407466,121.233246474,34.6753547899,234.144862938,0.0,156.185532439,26.0300628632,25.8838905342,26.0771618913,52.228759965,51.9918632486,60.710689198,164.726123121,390.775339662,26.1222647591,52.0545466539,104.128174112,39.0251954099,164.637511393,78.0929590641,51.8459093224,52.0261026643,60.6896647906,0.0,26.1222647591,86.8063484447,659.476327362,52.0131541844,1573.65044495,38.9781628916,0.0,52.4186251936,26.1064999644,26.1301542984,910.781899937,112.841709642,65.1158379434,1629.8936178,38.9233593574,78.4378430481,667.471407306,43.3389390181,304.400290207,38.9663776391,0.0,78.2202234571,60.7001201913,26.0750273906,0.0,69.4239844001,26.0430901539,26.0750273906,520.941299252,69.4605885242,520.941299252,104.16994195,26.0430901539,121.730778817,26.0693002206,182.207769482,78.0247618532,0.0,43.3833993127,0.0,0.0,60.7760603954,25.9634573383
2016-03-06,3.2754716981,0.0104743319129,0.0126249551953,0.0182802979012,0.0,26.7370859653,26.6255409945,26.940508127,1663.88644825,40.5056199671,106.739097141,215.64916972,215.64916972,89.9002362297,1068.83045434,71.7456307534,53.472112181,53.8945860049,286.885265224,26.7280030616,54.098294154,40.0653172873,71.7673012109,40.4413056413,35.8458193682,98.6564297572,0.0,663.07131042,107.537843241,54.6469546439,106.739097141,26.7169246574,27.3564766907,54.0057431371,27.323477322,116.781323822,8846.94985718,67.7526569717,27.0151152733,53.3775026557,188.418169221,54.6469546439,224.326899117,66.9477137076,40.5627060628,40.5961687097,233.814488841,39.9810295278,44.9433414058,107.497027447,26.7048531386,251.204501471,26.6656638712,188.580778077,27.2741272726,53.5429041376,53.4399097647,40.5104230535,26.9989564955,44.870194552,107.599560666,485.107547513,40.1338544871,44.91615905,71.7430594318,26.7301126056,179.418522103,89.7702447449,0.0,71.7673012109,53.8105780761,0.0,40.1136688672,53.9380746151,574.42817979,0.0,1609.89699499,26.9622107151,26.9744052903,40.5626082575,40.1096312564,27.0559236492,950.961204461,98.6564297572,107.537843241,1541.92180163,27.2741272726,40.1257963421,824.991094911,40.0451778899,359.769711279,66.7701315949,53.9787137821,80.9599069233,202.389275624,26.6656638712,26.7249974424,71.9137319994,53.870238505,27.0962164314,574.953677975,62.8891621469,574.953677975,107.77554837,53.870238505,134.797700441,26.9188310542,224.347963939,71.8160247076,0.0,82.0199011463,0.0,26.7119115486,53.8592999689,0.0
2016-03-13,2.7158986878,0.00838209054318,0.0101249014482,0.0158512801361,0.0,26.7081023444,26.4503521715,0.0,1354.69325015,35.5725914761,133.381698759,231.51324751,231.51324751,62.3519735529,881.396712145,79.9918555579,26.8044262521,62.2499639981,142.182757814,0.0,26.4902712059,35.5940047197,97.8653039825,26.8771604992,79.9329909427,53.3763133873,53.432342515,514.962165409,62.1991333478,52.9326106785,133.381698759,39.7543003922,53.4206193253,35.5832196541,26.570692931,71.2015634286,7904.61528242,53.2860320119,53.4162046888,26.6345477216,160.064137275,40.2127795048,177.881617603,35.6020667976,0.0,26.86109896,213.943150359,39.8861430335,80.0759373942,115.449275848,26.860974314,195.548300284,0.0,115.612639822,26.933966092,26.812518199,26.5787142712,44.4301426507,44.5161088005,53.7219486279,124.424659674,409.45007966,52.964555525,26.7122626005,79.9785999593,26.6068071414,88.8013916559,97.8334256979,0.0,97.8653039825,88.876273626,26.8771604992,26.7548518808,67.0050621546,489.259555754,79.1840016587,1568.65539624,26.6357008621,26.6821190555,26.9746887501,79.2555103898,0.0,835.737894017,53.3763133873,62.1991333478,1501.83399334,26.8003692986,26.7242450475,622.101832158,40.1399013318,294.279665215,35.5537235899,0.0,53.4891386376,97.7821160549,0.0,53.1895139118,62.2714598099,26.6517561369,27.0073556454,382.794384593,26.7183902065,382.794384593,80.1475826479,26.6517561369,159.436207719,52.9166527012,195.636745115,26.6693313801,0.0,53.3466924428,26.7801212567,26.6613178381,26.5747023909,0.0
2016-03-20,2.6170798898,0.00819274985685,0.00947011408184,0.0136105360525,0.0,84.4624716616,28.0830008767,28.1677669524,1398.86496269,46.8081750195,56.1094454669,159.391213966,159.391213966,93.8508715381,890.705071764,112.218742144,0.0,42.1588214985,121.652318564,0.0,28.1762717129,28.1188633231,74.8866619079,27.9233950827,28.05888094,98.1391068583,0.0,402.134400362,65.4447015482,28.0914545194,56.1094454669,55.7629109372,28.1061078191,56.1613550799,0.0,121.858831694,7904.59488668,70.3652637839,70.3567229885,28.1202467632,126.652139252,0.0,168.666842308,28.2120193476,28.2444951311,28.2274083222,244.130830384,56.199721542,56.3071448445,84.1513265366,0.0,140.466446518,28.1253200462,159.300434203,28.1966604772,0.0,56.3355339048,37.4447512844,55.8467901654,46.819366087,121.688995657,337.559221866,56.1834705266,84.2921668419,46.8505152642,0.0,112.390832932,74.9123520761,0.0,74.8866619079,84.148208772,0.0,42.1996704986,46.8335238705,328.075890124,28.0274128153,1379.88340533,0.0,28.1355153141,28.239292259,0.0,0.0,777.283635043,98.1391068583,65.4447015482,1534.85631821,28.1695159925,0.0,524.214777526,37.4475409275,291.120492198,42.0741005642,56.3439789235,122.079572793,70.1572563338,0.0,28.076464485,42.112207312,28.1253200462,0.0,300.009948793,28.0076539695,300.009948793,93.7800354191,28.1253200462,131.290011888,42.069877532,140.438192878,70.1149878288,0.0,74.9600467704,0.0,28.0341729814,28.1864726863,0.0
2016-03-27,2.6944494342,0.0082943986561,0.00902934537246,0.0124940941782,0.0,28.2465784141,56.2891490394,28.0312727223,1384.53603189,0.0,46.646512355,177.573305956,177.573305956,130.946479562,1009.22794323,74.6335888919,28.0238983899,46.7111887965,149.216596735,27.7968512993,0.0,27.8471775238,46.64918395,0.0,46.6126402201,112.039362864,0.0,354.116005744,84.0605014961,42.0071843301,46.646512355,55.6104527351,28.1299827052,27.972099348,0.0,112.109822207,7746.98686263,56.1134188977,56.4931568281,55.7759960541,130.672797657,0.0,102.745011135,28.0752076612,27.738366791,0.0,224.532573794,28.1954842113,56.1419897689,93.1860243155,0.0,186.613637873,0.0,168.174220837,28.004177026,27.813606484,28.22952645,28.1002815859,41.8012888883,83.3654438246,121.26871507,336.399013936,27.9305467525,27.8724090347,65.3281414083,28.0379543507,139.961818222,98.2012024644,0.0,46.64918395,37.3182022521,28.2210081862,28.2380498578,55.9287141527,252.05287508,41.6798514722,1160.07429401,27.8471775238,28.1615239774,28.332148176,0.0,27.7300319453,709.310509095,112.039362864,84.0605014961,1594.98434009,27.8052263675,28.2636509909,597.032260729,41.9859236214,252.62726409,46.6463462815,28.2978581328,121.657950105,55.6607637598,0.0,28.0201952027,102.815415601,55.8798342802,0.0,233.597974568,28.032321433,233.597974568,93.4110268145,55.8798342802,214.967497635,27.9636663967,196.006487043,56.0234929184,0.0,28.0117311789,0.0,28.2380498578,46.7083222257,28.1700063641
2016-04-03,1.9984508133,0.00420048122018,0.00517923412585,0.00754455364789,0.0,0.0,26.0717697321,0.0,1268.32477916,26.092334099,69.3588626833,69.4008383107,69.4008383107,86.8563465186,902.254847736,34.6493130836,26.1049659189,64.8905590638,103.914016959,52.2063819341,0.0,0.0,34.6676270365,38.8481113162,25.6826496384,95.34202437,25.7135925897,276.959967358,43.3235264775,51.9558274117,69.3588626833,25.6440755175,0.0,26.144351806,0.0,95.4599211251,9237.49383035,34.7514650436,34.714761112,26.0892447711,86.6415745941,0.0,95.3604800043,0.0,25.9158072831,78.617505281,243.26286,0.0,51.9155689985,138.393993242,0.0,95.2948206555,0.0,86.6991418559,26.160139458,0.0,0.0,43.3129846873,34.6546959615,25.957805784,69.2882006322,338.339465909,0.0,43.3914281914,43.3496679971,0.0,112.522984428,39.2428254691,0.0,34.6676270365,26.120706025,0.0,25.8694325448,38.8780088941,286.071361899,0.0,1094.48361666,26.144351806,0.0,0.0,0.0,25.9237087421,745.253062191,95.34202437,43.3235264775,1385.55037986,52.2099318379,26.1820764036,424.395412619,26.103190967,191.265962023,43.3207849333,0.0,104.283257901,0.0,0.0,77.3037676407,103.713823515,26.231420492,26.1110581132,164.84977508,34.6990091856,164.84977508,34.7095056918,26.231420492,190.867195856,34.6571731854,164.682352093,38.8975601357,0.0,25.7601470724,0.0,25.9343381127,0.0,0.0
2016-04-10,1.7803710353,0.00267234540064,0.00392500730719,0.00718192826423,27.1885578016,40.4868687632,40.3874986279,27.2087983818,1255.65374215,27.1923629857,54.0582703931,63.1477268594,63.1477268594,90.3129051228,965.683997411,53.8835074534,0.0,27.0481286467,207.137710459,27.1431757147,0.0,0.0,45.0475432748,27.0860149956,40.4402283036,54.066353899,0.0,188.983913975,27.0155828206,40.3852711531,54.0582703931,0.0,0.0,0.0,27.2258190194,63.1559464262,8471.99395842,26.8362106094,26.8037899382,26.9601619921,72.0928759187,27.1517205916,117.225018419,0.0,26.8605776287,53.688656071,298.131331503,26.7553055428,45.1264454712,53.998460049,27.1595516879,81.0790769386,0.0,81.1198203186,0.0,54.3859941111,27.1513612321,54.3368649384,53.8472241574,27.0426891132,54.0201266308,297.776601786,108.670988347,26.7876089603,67.3942426552,27.2090681838,63.0688160094,36.0615108382,27.1268194774,45.0475432748,54.2536389548,0.0,53.5913940129,27.0131591562,162.449626933,0.0,1165.33548028,0.0,0.0,27.0009780993,0.0,26.8037899382,567.743431088,54.066353899,27.0155828206,1486.37334995,0.0,0.0,396.324803181,27.1680647269,108.394024697,72.0847239965,0.0,90.389318614,54.4187962788,27.1186487486,54.351894866,26.9559936868,27.1595516879,0.0,144.381709944,54.1397343285,144.381709944,27.0671564268,27.1595516879,207.578792752,40.4687188026,153.204601675,53.9894833108,0.0,27.1967520536,0.0,0.0,40.8197925716,0.0
2016-04-17,2.0397842212,0.0017429008672,0.00272062574392,0.00552627104234,0.0,0.0,27.1874637593,27.3584132227,1393.45705937,0.0,40.799675469,36.3823060199,36.3823060199,100.164589571,873.497419031,27.3584132227,54.700340508,36.3603308866,127.117184057,27.3419322509,27.3419322509,27.391434844,27.2284321893,0.0,27.224324724,36.3796062814,27.1733167882,172.348216877,81.7636287632,54.5638111483,40.799675469,0.0,27.3997027084,0.0,0.0,63.6367866238,7785.99126159,36.4207356496,27.1651098064,0.0,72.6958912839,0.0,90.8338163249,27.3489801341,27.3079219859,27.3231182856,173.030815056,0.0,27.3038711223,127.048871671,0.0,54.5034620533,0.0,81.9933155196,0.0,0.0,0.0,27.148710706,27.1897456375,27.3077583234,108.963080227,236.480414545,0.0,27.4162534198,54.7309954985,0.0,118.033476752,81.8129585746,0.0,27.2284321893,27.2407397524,0.0,27.391434844,54.7806556193,136.357905656,0.0,1202.08800512,0.0,27.0833118244,27.2490358084,0.0,0.0,672.329634165,36.3796062814,81.7636287632,1443.50660861,27.350170254,27.391434844,399.557686745,82.050510762,173.080595031,27.2407422283,27.339618883,63.7741134924,27.3200943026,27.3749140751,0.0,27.2983709921,27.4826566978,0.0,109.187954278,54.5802386578,109.187954278,54.7598812714,27.4826566978,100.162041189,0.0,172.676510666,27.3419322509,27.3892821326,27.391434844,0.0,0.0,27.2819055742,0.0
2016-04-24,1.6494121776,0.00121070610109,0.00190253815886,0.00488606390799,0.0,0.0,26.3236352043,0.0,1214.67252569,0.0,39.7160426472,53.1355941669,53.1355941669,88.6412650947,779.043540785,79.4558953271,26.6004110612,39.7479527887,70.6907699557,0.0,0.0,0.0,39.7279548787,0.0,53.2008221225,53.3218158488,26.4270210827,194.282819374,39.8920242825,26.4636064858,39.7160426472,26.3951236523,26.4270210827,0.0,0.0,44.2511765796,8427.72700716,0.0,0.0,0.0,97.274418583,0.0,88.5158404635,26.4429987254,0.0,26.6288643466,230.570679974,26.3712510653,44.3179743068,88.2996752852,26.3871613224,53.1687830848,0.0,123.89825752,0.0,26.6208266574,26.4030907889,53.1687830848,53.0654625247,53.1934853534,66.2332078925,265.653353138,26.6387247235,39.8039278398,52.9992312309,0.0,70.7655215614,79.4031220177,0.0,39.7279548787,26.5196927563,0.0,0.0,39.7073481588,141.504951771,0.0,1081.57950393,0.0,0.0,0.0,0.0,26.5284748534,530.620617016,53.3218158488,39.8920242825,1166.56570624,0.0,0.0,291.711326147,0.0,133.034359952,0.0,0.0,88.6787507373,53.1614217697,0.0,0.0,52.9750965358,26.7292656107,26.6047658268,93.2737840642,44.2751316947,93.2737840642,26.5132811063,26.7292656107,88.5370560536,26.5887243642,114.981856354,26.4973068306,0.0,26.6127938189,26.355359983,0.0,26.6347207689,0.0
2016-05-01,1.3848697809,0.000566399442314,0.00121993726037,0.00335482746602,0.0,0.0,27.4213588504,0.0,1196.35504014,27.4461832424,27.5130464916,82.6261666338,82.6261666338,119.599917118,873.113143022,27.6584938209,27.6918877162,68.8978973765,119.2754697,0.0,0.0,27.4792509759,27.6918877162,0.0,27.3550756038,45.9349436422,0.0,219.884652591,36.7008877098,27.4977262418,27.5130464916,41.2292334859,27.7002487934,0.0,0.0,27.3715694691,7886.14343688,27.4543380493,27.6648397079,0.0,82.6217209428,0.0,55.0527010401,27.4460386726,27.4965072392,27.6814975844,147.280312536,27.4882450675,41.2915209483,73.3518618875,0.0,82.6079276721,0.0,45.9292954889,0.0,0.0,0.0,83.0005042254,54.8920773452,0.0,64.2284531488,330.927574213,41.2831675715,0.0,55.0747933466,0.0,64.2119619618,82.7509537016,27.6127013537,27.6918877162,55.283654115,0.0,0.0,27.669004197,101.037690409,27.5234986554,727.045168897,0.0,0.0,0.0,0.0,27.7421300284,376.377442338,45.9349436422,36.7008877098,1119.05689176,0.0,0.0,431.310964576,27.3550756038,101.217735212,68.7649780229,27.7253623463,82.8521136469,27.4792359861,0.0,0.0,45.9487902799,0.0,27.675180695,55.1495291921,64.3226083529,55.1495291921,82.6716283823,0.0,91.8447729619,54.9751082109,165.210262762,41.2797429194,0.0,0.0,0.0,0.0,0.0,0.0
2016-05-08,1.6109262826,0.000346545375785,0.0011262724713,0.00342213558588,0.0,0.0,0.0,27.2755118389,1231.83359413,0.0,36.4190116666,72.8681307202,72.8681307202,63.8355868388,784.263759896,41.0013525888,27.2472660946,0.0,136.450879867,27.2215169107,0.0,0.0,27.2379302461,0.0,0.0,54.7029362851,0.0,218.258533104,27.1244569024,27.1969339634,36.4190116666,27.444115983,27.2554929261,0.0,0.0,54.6904110789,8420.52720305,27.3202947162,0.0,0.0,91.0266779045,0.0,95.3861747641,41.0343782594,0.0,27.435692015,182.512962478,0.0,41.1307724857,72.7336565236,27.4275883612,40.863885406,0.0,136.588146236,0.0,0.0,0.0,0.0,45.5753325377,27.3246402697,72.799396272,246.092211339,0.0,55.0208522789,95.2836665785,0.0,63.7036983618,54.7885342844,0.0,27.2379302461,0.0,0.0,0.0,27.5520329545,63.6271963774,27.2914076533,876.082746987,27.2133176586,0.0,0.0,0.0,41.0429577708,537.086417871,54.7029362851,27.1244569024,1146.13870479,27.1734474929,0.0,181.957353873,0.0,118.710726508,36.3996948347,0.0,73.0305488406,0.0,54.9378895945,0.0,41.079899564,27.229721105,0.0,54.6984968473,45.5614335307,54.6984968473,27.2802032552,27.229721105,118.465492473,27.2215169107,127.440180527,27.3529970167,0.0,27.3617282052,0.0,27.2790503099,27.3901408977,0.0
2016-05-15,2.0432453878,0.000420769166036,0.000757384498864,0.00244046116301,28.6442034669,0.0,57.2020772066,28.6788292794,1219.82054077,0.0,28.7806782737,57.5943997576,57.5943997576,57.7526354882,825.321244912,28.7270306695,0.0,28.7747454207,95.7628341528,0.0,0.0,0.0,0.0,0.0,0.0,57.6830749624,0.0,162.747590159,28.802750648,28.7319726613,28.7806782737,0.0,0.0,0.0,0.0,57.6147481407,8021.17479628,28.8763019255,28.9063869053,0.0,95.8436915978,0.0,57.4872736475,28.9326018873,28.6701649806,28.9501049738,230.533665051,0.0,43.1152961799,76.5514918012,0.0,28.6269218961,0.0,86.4503612055,0.0,0.0,0.0,43.1230495163,0.0,28.7551804502,43.2164908152,172.684138074,0.0,28.8889366264,28.8193456921,0.0,28.8193456921,28.7185200761,0.0,0.0,0.0,0.0,28.7570442684,43.0893101199,134.137703598,28.8628006765,758.837387602,0.0,0.0,0.0,0.0,57.3458611158,469.547793343,57.6830749624,28.802750648,1197.42941285,0.0,0.0,296.933190619,0.0,115.058243592,28.8109964954,0.0,72.27151906,72.0361731703,28.583809062,0.0,43.1110383973,28.8899524362,0.0,57.5147387334,28.7840795644,57.5147387334,71.8978630642,28.8899524362,143.865575123,28.7102756947,153.328023645,28.8889366264,28.7247179099,28.6355600741,0.0,28.8110593417,28.6182889281,0.0
2016-05-22,0.6197432492,0.000268456375839,0.00143176733781,0.00393736017897,0.0,28.6253650056,28.2874196613,28.6080843748,1156.09326912,0.0,0.0,104.95701576,104.95701576,57.3249111091,792.089966813,28.8419152714,0.0,43.1170272537,142.855916398,0.0,0.0,28.5563674401,28.5735856297,28.5563674401,0.0,57.1751960019,0.0,85.6064524797,28.5623827014,28.5305790288,0.0,0.0,0.0,0.0,0.0,0.0,7825.09127162,28.659988973,28.6253650056,0.0,104.844482904,0.0,38.1523297855,28.4070643366,28.6860119654,28.432834277,210.147101705,0.0,71.2959868024,76.1493204898,0.0,28.7244429667,0.0,85.795740877,0.0,0.0,0.0,28.3129728859,28.6063523194,28.7418069767,42.6898502471,114.496908413,28.8680244283,28.8941808986,38.1407574812,28.6340131522,71.4595500197,42.7629060215,0.0,28.5735856297,28.3471157534,28.3300340326,0.0,28.4986724042,56.8516306783,28.2195026873,898.092360428,0.0,0.0,28.8158532998,0.0,0.0,524.133457366,57.1751960019,28.5623827014,1171.87829308,28.3300340326,0.0,266.720450939,0.0,76.5296503273,85.777132825,0.0,28.6701682509,57.1471712594,0.0,28.6167220814,28.7158040931,0.0,0.0,28.8680244283,38.178138025,28.8680244283,28.3899103122,0.0,181.356640596,28.6984741061,47.6464165251,43.0693632039,0.0,0.0,0.0,0.0,28.4070643366,0.0
