Week,MN,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,expectorant,how long contagious,how to get rid of the flu,influenza a contagious,influenza a treatment,influenza contagious,is influenza contagious,contagious flu,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,type a influenza,flu symptoms,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,influenza treatment,flu treatment,body temperature,flu incubation period,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza a incubation period,influenza incubation period,how long are you contagious with the flu,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,what is rsv,incubation period for influenza
2009-12-13,0.681494795,,,,0.0,0.0,0.0,0.0,80.8402555576,734.590212656,81.8375120647,122.126493169,163.307771164,163.307771164,121.867550388,597.648928856,81.5310238823,0.0,0.0,163.258567256,0.0,0.0,0.0,0.0,0.0,81.5801241677,0.0,0.0,81.9310180316,80.9134141599,82.1097263474,0.0,680.965960587,80.8890132509,0.0,122.126493169,0.0,0.0,81.5064958968,0.0,108.523405348,10085.989314,0.0,462.018584913,0.0,122.150999226,0.0,81.7524418711,0.0,0.0,81.4581419676,162.819238757,0.0,0.0,162.948981199,0.0,121.818659222,81.5555666348,163.527169546,0.0,0.0,0.0,0.0,82.0495434164,161.437236196,163.417324903,326.04589074,0.0,81.6785023699,81.8512363628,0.0,0.0,789.994411657,81.9115731616,0.0,81.8512363628,81.5801241677,81.474322772,0.0,0.0,0.0,0.0,123.015063934,0.0,896.794502787,0.0,0.0,0.0,0.0,81.7524418711,434.528201978,80.9134141599,80.8890132509,1492.52440562,0.0,0.0,353.233579628,0.0,122.618594218,81.7524418711,0.0,81.4094638077,0.0,0.0,81.8265153612,353.052784088,81.6785023699,0.0,81.7031340051,0.0,0.0,81.6785023699,245.512536194,0.0,326.487982284,81.8759723061,81.3603553871,82.0849047856,0.0,81.6292836279,0.0
2009-12-20,0.819924157,,,,0.0,0.0,0.0,105.622565861,105.201240747,880.886073622,0.0,105.395698258,157.736904314,157.736904314,210.990466103,667.894542015,105.336498123,0.0,105.791612834,105.137790059,0.0,0.0,0.0,0.0,0.0,158.42452255,0.0,0.0,0.0,0.0,0.0,0.0,740.855050137,0.0,105.106093408,105.395698258,0.0,0.0,105.304808443,0.0,175.682710677,7149.73774487,0.0,246.428617434,0.0,105.551633364,0.0,209.832628249,104.979497692,0.0,106.185365576,140.664960552,105.622565861,158.711263767,105.316489408,0.0,105.558861057,0.0,263.766329081,0.0,0.0,0.0,105.431681706,0.0,105.392053155,105.431681706,281.436615035,0.0,0.0,105.750206424,0.0,0.0,141.153939555,210.339011665,0.0,0.0,158.42452255,0.0,0.0,0.0,0.0,105.423922539,263.595130007,0.0,668.796602998,0.0,0.0,0.0,0.0,0.0,457.808042838,0.0,0.0,1370.84661792,0.0,0.0,211.85868599,0.0,105.332216339,210.720406066,0.0,0.0,0.0,0.0,106.249564709,211.145635619,0.0,0.0,105.232994819,0.0,0.0,0.0,210.64825586,0.0,246.651735731,105.137790059,105.531962953,0.0,0.0,0.0,0.0
2009-12-27,0.742020736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1042.97643114,0.0,104.193514991,156.125869318,156.125869318,0.0,624.604399941,208.590994729,0.0,0.0,311.650671521,0.0,0.0,0.0,0.0,0.0,104.020898085,0.0,0.0,0.0,0.0,0.0,103.778835507,487.270623599,156.204327735,0.0,104.193514991,0.0,0.0,0.0,0.0,155.809351034,9934.04086678,0.0,173.507815093,103.778835507,103.998042462,0.0,155.887881545,0.0,0.0,104.610589501,138.731170378,104.201339528,104.008906866,156.345277887,103.778835507,104.120511713,104.673836533,104.09012625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,554.989821634,0.0,103.94619423,103.935317467,103.862497875,0.0,348.054625719,103.966670503,0.0,0.0,104.020898085,0.0,0.0,0.0,0.0,0.0,624.756209674,0.0,1214.49513739,0.0,0.0,0.0,0.0,0.0,416.517906602,0.0,156.204327735,1560.43104485,0.0,0.0,242.852721792,0.0,156.455703419,0.0,0.0,104.129195548,104.421306167,0.0,0.0,155.981704973,0.0,104.029433359,103.977541092,104.029433359,0.0,0.0,0.0,104.060843212,347.623597924,103.935317467,138.814585304,104.035145629,103.883557174,0.0,0.0
2010-01-03,0.531875047,,,,163.57260531,81.4500735604,0.0,82.4568222144,81.5483838483,573.996311461,81.7863026552,81.9878085925,81.4500735604,81.4500735604,109.046306042,518.394604256,81.9014182224,0.0,0.0,285.694018189,81.425533014,0.0,0.0,0.0,0.0,81.3764962582,0.0,0.0,0.0,0.0,0.0,0.0,574.231320253,81.3520000221,122.310103241,81.9878085925,0.0,0.0,0.0,0.0,136.3038158,10241.035978,0.0,354.88176222,0.0,81.7616236261,0.0,136.427197479,82.2830198189,81.7369594862,81.8604292135,163.676668841,0.0,82.2582506979,122.322470911,0.0,81.5892865693,0.0,163.968175324,81.7952009907,0.0,0.0,0.0,81.9099216133,81.5401807694,82.3574167627,217.904944247,81.922664523,244.423886711,122.556281871,0.0,0.0,437.941573808,82.4319483616,0.0,0.0,81.3764962582,0.0,0.0,81.5483838483,0.0,0.0,409.639905267,81.7123102222,791.884561959,0.0,0.0,0.0,0.0,0.0,464.052133599,0.0,81.3520000221,1744.62764681,0.0,0.0,436.341699393,0.0,163.849285947,82.5814169896,0.0,82.0830127266,81.425533014,0.0,0.0,190.925638539,0.0,81.7166603413,81.9346902621,81.7166603413,0.0,0.0,109.128525799,81.5976280415,218.718592839,82.407089511,0.0,162.851066028,0.0,0.0,0.0
2010-01-10,0.369994196,,,,0.0,0.0,0.0,0.0,0.0,989.126821132,80.1124340864,80.1124340864,80.1159943831,80.1159943831,160.620603575,694.085992844,0.0,0.0,0.0,120.041778909,0.0,0.0,0.0,0.0,0.0,79.9704657435,0.0,0.0,0.0,0.0,0.0,0.0,535.136164565,80.0910484723,0.0,80.1124340864,0.0,0.0,79.9400971622,0.0,186.534546874,8255.15568271,0.0,213.630242284,0.0,106.782921107,80.0427717704,80.0248743875,0.0,80.0395925679,80.224933507,320.260895959,0.0,80.1152086679,80.0033390644,0.0,0.0,0.0,120.150588794,0.0,0.0,0.0,0.0,0.0,80.5287341585,120.325205399,133.244244203,79.5077288482,0.0,80.3337047059,0.0,0.0,267.728271085,160.620603575,0.0,0.0,79.9704657435,0.0,0.0,0.0,0.0,79.9704657435,693.67201744,80.1894617305,1040.91251604,0.0,79.7233267872,0.0,0.0,0.0,480.278811873,0.0,80.0910484723,1253.49496559,80.4315065894,0.0,373.776941145,0.0,200.779657023,79.9642555476,0.0,106.920016604,0.0,0.0,0.0,160.122075018,80.3345135154,80.3090162486,79.8677095101,80.3090162486,0.0,80.3345135154,133.460511745,0.0,187.210805684,0.0,0.0,80.2854207039,0.0,0.0,0.0
2010-01-17,0.601434189,0.0,0.0,0.0,79.0195013937,79.1298731488,0.0,79.0106298197,0.0,1029.59384117,78.9956859924,0.0,78.972874976,78.972874976,0.0,474.074587294,78.9350993846,78.9392561704,0.0,79.201592067,0.0,0.0,0.0,0.0,0.0,78.9392561704,78.9392561704,0.0,0.0,79.0064262816,78.9826363309,0.0,343.155160199,79.0582839993,79.0195013937,0.0,0.0,0.0,0.0,0.0,131.605042191,6726.00812466,79.2211824992,118.647857461,0.0,118.647771087,0.0,118.385862556,0.0,0.0,79.201592067,355.896383337,0.0,0.0,78.9350993846,0.0,0.0,0.0,79.0519782282,0.0,0.0,0.0,78.9609474519,79.4371094049,79.2517699631,79.0758875081,197.194701133,0.0,0.0,79.1874789417,78.9243258425,0.0,396.438866864,158.738885705,79.067175301,0.0,78.9392561704,0.0,0.0,0.0,0.0,0.0,1028.49710069,79.050806872,922.738871755,0.0,0.0,0.0,0.0,0.0,579.808026551,79.0064262816,79.0582839993,1553.33397877,0.0,0.0,237.179944708,0.0,131.716277655,79.195188525,0.0,158.229813536,79.0302305679,0.0,0.0,316.302062351,79.0800080095,158.546882215,79.1149067682,158.546882215,0.0,79.0800080095,105.384032165,0.0,237.553614508,0.0,79.0844460557,79.2494769473,0.0,79.0487097558,0.0
2010-01-24,0.407078176,,,,77.9959048921,0.0,0.0,0.0,0.0,1015.66700913,157.831601681,116.461397491,116.960211279,116.960211279,78.1104354947,623.592845249,0.0,78.7256995438,78.796880104,104.018123308,78.9873257357,0.0,0.0,0.0,0.0,0.0,78.7256995438,77.8631412054,77.8631412054,116.239096998,0.0,0.0,468.968341093,77.7630607348,0.0,116.461397491,0.0,0.0,0.0,0.0,0.0,7883.23321286,77.7425584468,130.063808287,0.0,116.356044727,117.306029614,103.955437908,0.0,0.0,0.0,389.682323277,0.0,77.4119331276,156.503808831,77.4352429539,77.6048497237,0.0,77.4352429539,0.0,0.0,0.0,78.039892717,0.0,78.2050563985,156.504008394,207.990025297,77.2723683443,0.0,77.6487301122,154.870485908,0.0,182.485682861,77.5753972398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.4261267,78.8444053634,962.077653416,77.675122754,0.0,0.0,0.0,0.0,441.93871076,116.239096998,77.7630607348,1454.79607992,77.4352429539,0.0,363.957973168,0.0,156.616551312,77.6838829959,0.0,77.6222281467,77.5433562969,0.0,0.0,77.9645811975,0.0,77.6048497237,77.6048497237,77.6048497237,0.0,0.0,155.952657601,78.3615336274,156.21161462,78.9634697025,78.796880104,0.0,79.0350810717,79.0589804007,0.0
2010-01-31,0.549922667,,,,0.0,0.0,0.0,77.1109559454,77.5544732031,1185.22789202,0.0,76.9845252536,153.644221287,153.644221287,76.8221106433,822.942500844,77.1342312113,0.0,115.368897242,77.2001858708,0.0,0.0,0.0,76.7527139761,76.9845252536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,361.0082411,77.6012491218,0.0,76.9845252536,77.4377797435,0.0,0.0,0.0,192.230314544,7879.14967454,77.2741784104,154.33815292,0.0,77.648081499,153.829669954,128.542824222,0.0,0.0,0.0,205.820960198,0.0,76.9084241897,76.9433695664,76.9484215607,76.9484215607,0.0,76.9484215607,0.0,0.0,0.0,0.0,0.0,0.0,77.0179951787,360.144955157,153.573141829,0.0,77.3380767743,0.0,0.0,309.096713641,128.924018023,0.0,0.0,0.0,77.0876947219,0.0,0.0,0.0,77.2741784104,1183.01656877,0.0,1107.05173865,77.6012491218,0.0,0.0,0.0,0.0,591.442507599,0.0,77.6012491218,1413.45261536,0.0,0.0,385.892452528,77.2041413907,154.629430657,77.3011738741,0.0,154.268462423,115.779853178,0.0,0.0,115.768239185,0.0,154.268462423,0.0,154.268462423,0.0,0.0,77.2736603482,77.4721237661,180.390136,0.0,76.8916329154,154.501637245,0.0,0.0,76.7065191437
2010-02-07,0.614088955,,,,78.2255277864,0.0,78.1548420685,77.6695973626,0.0,1169.54379214,0.0,77.7517785998,116.673742836,116.673742836,156.262617084,803.907739794,77.4361426051,0.0,77.6697371922,156.175776862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.2491181144,155.012230046,77.6699067689,0.0,494.027770467,0.0,0.0,77.7517785998,77.5527306799,0.0,0.0,0.0,103.680366031,7324.79756729,77.7167930767,77.9583188352,0.0,129.725562202,0.0,194.21528237,78.1313085418,0.0,77.8573184438,272.308230012,77.6464399146,155.479773182,273.230952262,77.5994351247,78.1313085418,0.0,116.919965445,0.0,0.0,0.0,77.5061150231,0.0,155.527532111,0.0,259.030377478,155.527532111,77.5762140117,77.7868167972,77.5762140117,0.0,117.362147131,0.0,77.5061150231,117.025764996,0.0,78.2727226749,0.0,0.0,0.0,0.0,1479.21020762,0.0,1090.05428021,0.0,0.0,0.0,0.0,0.0,700.367712848,155.012230046,0.0,1218.38557019,0.0,0.0,207.5641219,0.0,155.573633594,117.072869772,0.0,77.9324682802,155.963741564,0.0,0.0,310.397740499,77.6579887412,234.959923635,78.1232918225,234.959923635,0.0,77.6579887412,155.676863956,0.0,233.938430606,0.0,77.846217956,0.0,0.0,77.927948004,0.0
2010-02-14,0.611833953,,,,79.4072133303,0.0,0.0,0.0,0.0,901.243863459,119.425071169,0.0,79.409185149,79.409185149,158.961467557,555.493067467,79.4809404367,0.0,78.8561594659,119.401225521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.4927579312,79.360921458,0.0,451.049092138,79.4568515024,79.4809404367,0.0,0.0,0.0,0.0,0.0,132.185904722,6834.95887418,79.3807544185,79.2609163231,0.0,132.257694416,0.0,79.351440999,0.0,0.0,79.3370319573,211.609347462,0.0,79.6008211916,119.209242466,0.0,158.914015206,0.0,198.941776333,0.0,79.7933844119,0.0,0.0,79.1175873604,79.6487217171,79.2509408125,105.900770361,0.0,79.5048876921,158.812927297,79.4566235038,0.0,119.29574109,79.6612077424,0.0,0.0,0.0,79.189186987,0.0,0.0,0.0,79.5285516482,1031.98362026,79.3131568348,1111.75206873,159.105113288,79.6248407514,0.0,0.0,0.0,661.935338063,79.4927579312,79.4568515024,1745.07804658,0.0,0.0,238.285892964,0.0,79.4232644025,79.3327757214,0.0,79.4871803951,159.153632238,0.0,0.0,79.3753228445,0.0,79.7933844119,0.0,79.7933844119,119.115778695,0.0,105.844373162,0.0,239.114865353,0.0,159.00912227,79.5624757738,0.0,79.7933844119,0.0
2010-02-21,0.506961259,,,,76.1470450239,0.0,76.2428718906,76.2428718906,0.0,1075.36268492,0.0,76.3579381023,76.8537524408,76.8537524408,0.0,562.559142629,0.0,77.0515171298,76.2428718906,153.881415913,76.4271446927,0.0,76.3118699647,0.0,0.0,76.1739984742,77.0515171298,0.0,0.0,0.0,0.0,0.0,410.310293791,77.4987660916,0.0,76.3579381023,0.0,0.0,0.0,0.0,76.1052493781,7753.21058286,0.0,76.2620013116,0.0,76.334897083,0.0,115.413839475,0.0,0.0,76.9582556742,178.859510722,0.0,0.0,0.0,76.0553292214,77.6389930507,0.0,127.799620112,0.0,0.0,0.0,76.7701686534,77.9681710951,76.9583466595,152.47047859,179.091142625,0.0,0.0,0.0,77.6155866615,0.0,231.29697795,77.0862558902,0.0,0.0,76.1739984742,77.592194381,0.0,0.0,0.0,0.0,1227.6814068,0.0,920.812100246,77.7092969985,0.0,0.0,0.0,0.0,613.411293495,0.0,77.4987660916,1608.74853856,0.0,0.0,613.040572576,0.0,229.073814307,76.3311418387,0.0,76.2389822952,76.6704259123,0.0,0.0,115.309539322,77.6155866615,0.0,76.2389822952,0.0,0.0,77.6155866615,230.727378819,155.465519901,115.485535859,77.8032338943,115.437026564,76.9557162309,76.4733521563,76.8743309862,0.0
2010-02-28,0.436046512,,,,0.0,76.3498923546,0.0,76.5276229539,76.8931298582,1180.0850052,0.0,153.948705382,76.2861224498,76.2861224498,76.6603821971,922.157955004,0.0,0.0,115.449469239,114.930113389,0.0,0.0,0.0,0.0,0.0,152.331944216,0.0,76.3038290711,0.0,76.3038290711,0.0,0.0,205.49527406,76.8236619992,77.5152942816,153.948705382,0.0,76.4884165016,0.0,0.0,76.7542499323,6768.62587745,76.6432726581,76.2348382672,0.0,76.326853763,76.2348382672,115.316506268,0.0,0.0,102.410463634,102.395058973,0.0,153.274611244,115.258664007,0.0,0.0,0.0,153.855888318,0.0,0.0,0.0,0.0,152.930588495,76.9616473024,230.189086145,230.477874174,0.0,0.0,102.54166121,0.0,0.0,153.969839296,76.5810455255,76.79913402,0.0,152.331944216,0.0,0.0,76.3038290711,0.0,76.165972108,615.287989999,76.5275951151,845.722274756,0.0,0.0,0.0,0.0,0.0,537.848395343,76.3038290711,76.8236619992,1612.56187034,0.0,0.0,382.77703076,0.0,152.699784709,76.4421859688,0.0,77.7027556946,77.4452292371,0.0,0.0,0.0,0.0,76.8454963104,76.8454963104,76.8454963104,76.7065770643,0.0,0.0,0.0,256.58250461,0.0,76.8463055874,76.9513289178,0.0,77.4452292371,0.0
2010-03-07,0.343931519,,,,153.577385889,0.0,0.0,0.0,0.0,1130.20040263,77.2459213756,77.2459213756,77.0829552968,77.0829552968,153.345955229,692.039082608,0.0,0.0,230.018932843,115.354009289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.9241428614,153.716579894,0.0,269.705192214,0.0,77.1294468259,77.2459213756,0.0,0.0,77.1333021622,0.0,0.0,7213.75549781,0.0,76.8794813947,0.0,154.08040444,0.0,115.408920896,76.8778169698,0.0,76.9009729388,205.146361348,0.0,0.0,153.824851451,0.0,76.6037156653,0.0,76.9586436097,0.0,0.0,0.0,76.8079802033,0.0,77.2926097536,76.9588117353,230.996769752,76.7161148308,0.0,153.987472953,77.1061940533,0.0,154.507471344,102.673885591,0.0,76.9937364767,0.0,0.0,0.0,0.0,0.0,77.1759944703,819.908884084,153.438443742,1154.46589567,0.0,0.0,0.0,0.0,0.0,513.07459117,76.9241428614,0.0,1639.82436054,0.0,0.0,154.266604324,0.0,77.2225983317,76.8815169914,0.0,115.813552419,77.0597305438,0.0,0.0,77.1061940533,77.1061940533,76.9956137325,76.9280132218,76.9956137325,76.8118779361,77.1061940533,153.824655869,77.2225983317,270.04110485,76.8350769328,0.0,0.0,0.0,154.03392468,0.0
2010-03-14,0.28842192,0.0,0.0,0.0,0.0,0.0,0.0,80.5749694746,0.0,1181.36689331,80.1773104228,0.0,80.3813136046,80.3813136046,80.477832682,777.244753969,80.3567405474,0.0,80.3053842574,80.4126671561,0.0,0.0,0.0,0.0,0.0,160.666461326,0.0,0.0,0.0,80.3534988834,0.0,0.0,268.640087078,80.4176615221,80.3574274192,0.0,0.0,0.0,0.0,0.0,80.4293520599,6840.73014932,120.8692152,80.3225591735,0.0,0.0,0.0,0.0,80.6236258571,0.0,80.380929813,294.727020606,0.0,80.5146306264,133.971246361,0.0,160.209765723,0.0,160.209765723,0.0,0.0,0.0,80.0566704733,80.1773104228,0.0,200.837752782,214.204266795,0.0,0.0,80.4485868803,0.0,0.0,80.5950696418,0.0,80.5029146143,0.0,160.666461326,0.0,0.0,0.0,0.0,0.0,750.83131623,0.0,1072.37769657,0.0,80.1531533543,0.0,0.0,0.0,669.77557849,80.3534988834,80.4176615221,1499.33583547,0.0,0.0,267.942308215,0.0,107.243126769,120.764708904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6733169132,0.0,80.6733169132,0.0,0.0,120.41294591,0.0,160.945621854,80.5758559444,80.2256682698,80.4196843962,0.0,0.0,0.0
2010-03-21,0.345241669,,,,77.8872526117,0.0,0.0,0.0,0.0,1003.1491041,0.0,78.9536660951,78.1571681513,78.1571681513,79.6377443586,553.465488511,0.0,0.0,105.364257079,78.4756248785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.3586122919,0.0,0.0,211.142964648,0.0,0.0,78.9536660951,0.0,0.0,0.0,0.0,105.292499151,6753.71411227,0.0,0.0,0.0,80.3344151789,0.0,79.0209997222,0.0,0.0,78.9061036456,158.185230521,79.054714642,77.8402618108,77.8167876667,0.0,0.0,0.0,239.021583216,0.0,0.0,80.3586122919,80.3586122919,78.0049782052,79.9025070142,80.3586122919,289.97209187,77.8402618108,0.0,77.8872526117,78.8823439035,0.0,80.6501187452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501.077858186,0.0,1186.50951383,0.0,0.0,0.0,0.0,0.0,448.117225149,80.3586122919,0.0,1658.62379442,0.0,0.0,263.414027526,0.0,159.419825186,0.0,0.0,79.0728234541,0.0,0.0,0.0,77.6996289981,0.0,105.602681322,79.7578797892,105.602681322,0.0,0.0,78.3454988519,0.0,105.594590337,0.0,80.4798168353,79.1923410228,0.0,79.0251173766,0.0
2010-03-28,0.273103691,,,,0.0,84.6568343763,0.0,0.0,0.0,897.378225953,0.0,0.0,0.0,0.0,168.032791376,672.04583579,0.0,0.0,83.8144938659,84.0562746174,0.0,0.0,0.0,0.0,0.0,84.2340840579,0.0,0.0,0.0,84.6057593631,0.0,0.0,252.195721735,84.0564582768,0.0,0.0,0.0,0.0,0.0,0.0,125.709508809,6642.7549155,0.0,84.5292622932,0.0,0.0,0.0,83.9748315186,0.0,0.0,0.0,140.017984206,84.0923598793,83.9911047801,84.0141131466,0.0,0.0,0.0,84.0163956879,0.0,0.0,0.0,0.0,0.0,84.4020741164,84.0130356825,252.305022442,83.5543444847,0.0,167.058202961,84.0163956879,0.0,84.3720744117,84.9131372354,0.0,0.0,84.2340840579,0.0,0.0,0.0,84.3210788998,84.4529034293,252.315441853,0.0,953.09752878,83.4534638997,0.0,0.0,0.0,0.0,419.826194036,84.6057593631,84.0564582768,1958.88145036,0.0,0.0,195.945518675,0.0,84.6568343763,169.51833925,0.0,83.5796027508,125.600306564,84.1430790349,0.0,83.3528266204,0.0,84.0890696748,84.8104300843,84.0890696748,0.0,0.0,126.439965308,0.0,126.796603317,83.5543444847,84.1430790349,0.0,0.0,84.8104300843,0.0
2010-04-04,0.281990702,,,,0.0,0.0,0.0,0.0,80.6943755638,1150.00638871,80.5970948217,0.0,79.9814105163,79.9814105163,79.9800898822,987.758105031,79.9319091051,0.0,79.8799301184,79.9041321174,79.6359467976,0.0,0.0,0.0,0.0,80.5242880513,0.0,0.0,0.0,80.052470054,0.0,0.0,133.938954367,0.0,0.0,0.0,79.7801712712,0.0,0.0,0.0,79.8357214889,7617.3323993,80.8651831323,0.0,0.0,159.175975562,0.0,80.4758232376,0.0,0.0,0.0,160.841703128,79.7560975924,80.5000483499,240.288247196,0.0,0.0,0.0,160.433105182,0.0,0.0,0.0,79.8837863423,0.0,79.8681959972,159.223920133,213.613026683,0.0,80.6943755638,80.645705856,0.0,0.0,161.730366265,80.6700333691,80.0766258989,0.0,80.5242880513,0.0,0.0,0.0,0.0,80.8651831323,213.589315106,80.0283287784,747.799786583,0.0,0.0,0.0,0.0,0.0,400.805375489,80.052470054,0.0,1761.02388117,80.5242880513,0.0,186.814767149,0.0,106.809960092,79.7560975924,0.0,80.3073535558,0.0,0.0,0.0,0.0,0.0,161.437464907,80.4815211818,161.437464907,80.572811274,0.0,0.0,0.0,80.2545604995,0.0,159.464076876,0.0,0.0,79.6359467976,0.0
2010-04-11,0.327746741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.1759542659,1158.93815494,0.0,0.0,78.8007079508,78.8007079508,78.8214826339,683.406608287,78.9615144259,0.0,78.9194552503,78.846989863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.9908755718,79.0090672801,0.0,184.68858728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.380956511,7342.64618079,0.0,78.6799653278,0.0,79.0118920566,0.0,78.4195140432,0.0,0.0,78.9852836957,157.473954343,0.0,78.4431201582,118.488059895,0.0,0.0,78.6087617392,131.535724228,78.9632549502,0.0,0.0,78.8244288141,0.0,78.8007079508,158.268209441,157.723038742,0.0,0.0,79.0385609781,0.0,0.0,79.0583472269,0.0,0.0,79.1341047206,0.0,0.0,0.0,0.0,0.0,0.0,184.053288073,78.9670544393,1105.0271012,0.0,0.0,0.0,0.0,0.0,368.29400019,78.9908755718,0.0,1497.12699569,0.0,0.0,196.973256904,0.0,156.933480979,79.1341047206,0.0,158.262426499,79.0566774442,0.0,0.0,78.867600965,0.0,79.181963266,79.1282003731,79.181963266,0.0,0.0,78.7162480497,0.0,131.678603178,0.0,78.58505584,79.0566774442,0.0,79.181963266,0.0
2010-04-18,0.194076449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,917.398467827,0.0,0.0,0.0,0.0,0.0,575.943469668,77.6365149312,0.0,0.0,78.9536049695,0.0,0.0,0.0,0.0,0.0,78.0727846313,0.0,0.0,0.0,0.0,0.0,0.0,157.251135483,235.753619554,79.158071962,0.0,156.837998283,0.0,0.0,0.0,78.3954073847,7333.48346612,0.0,0.0,0.0,0.0,0.0,235.611513695,0.0,0.0,77.6598853451,209.587759673,0.0,77.8238730366,78.5026052146,0.0,79.0627295085,0.0,104.635862573,0.0,0.0,0.0,0.0,0.0,79.3734355193,79.1342147974,235.508784528,0.0,0.0,0.0,0.0,0.0,78.686796448,0.0,0.0,0.0,78.0727846313,0.0,0.0,0.0,0.0,0.0,78.5348504876,0.0,1073.7659433,0.0,0.0,0.0,0.0,0.0,392.647268719,0.0,235.753619554,1176.81224229,0.0,0.0,104.643810288,0.0,104.730558033,79.3494483826,0.0,0.0,79.1819435156,0.0,0.0,158.459459685,78.6082455948,78.5206295389,157.273817268,78.5206295389,78.8940944884,78.6082455948,197.074530304,78.7745871061,158.050256362,0.0,78.5371712317,0.0,0.0,0.0,0.0
2010-04-25,0.296330066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.9516367507,989.245515892,0.0,0.0,0.0,0.0,77.9650575166,753.319427504,0.0,0.0,0.0,156.42550063,0.0,0.0,0.0,0.0,0.0,155.811957917,0.0,0.0,0.0,0.0,0.0,78.1150354254,117.366899455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8833343992,7829.69699801,0.0,78.0241722553,78.1150354254,117.141651591,0.0,155.718180031,0.0,0.0,77.6917751492,207.778594175,77.9067720563,0.0,233.526410341,0.0,0.0,0.0,194.965532,0.0,0.0,0.0,155.860447648,78.1623491961,77.9970012226,130.006552831,155.739427963,77.7421142191,0.0,78.02344877,0.0,0.0,104.258241806,0.0,0.0,78.2363866857,155.811957917,0.0,0.0,0.0,0.0,78.235789574,181.897802653,0.0,649.994532798,0.0,0.0,0.0,0.0,0.0,286.028449568,0.0,0.0,1064.55493403,0.0,0.0,103.944035525,0.0,194.631863534,77.8793231882,0.0,0.0,0.0,78.02344877,0.0,103.951790973,0.0,77.8323513406,78.0941008515,77.8323513406,0.0,0.0,234.001991753,0.0,156.233828785,0.0,78.0241722553,78.2600373467,0.0,77.7619997124,0.0
2010-05-02,0.220455082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1062.69816629,79.2770631603,80.1450348342,79.1098119722,79.1098119722,79.1098119722,477.47471598,0.0,0.0,0.0,79.0859765362,0.0,0.0,0.0,0.0,0.0,79.2975417038,0.0,0.0,0.0,0.0,0.0,0.0,79.6112326298,0.0,79.6600732143,80.1450348342,0.0,0.0,0.0,0.0,0.0,7751.9036537,0.0,0.0,0.0,160.483539879,0.0,0.0,0.0,0.0,79.5610682774,198.91627676,0.0,0.0,119.765286961,0.0,80.0726364287,0.0,158.506253698,0.0,0.0,0.0,80.0244434486,0.0,0.0,79.600075563,185.647724747,0.0,0.0,0.0,0.0,0.0,238.532776558,0.0,0.0,0.0,79.2975417038,0.0,0.0,0.0,79.2531268489,0.0,238.795382965,0.0,901.996492941,0.0,0.0,0.0,0.0,0.0,424.272872064,0.0,0.0,1139.40443554,0.0,0.0,106.156125519,0.0,79.3708822674,80.3630177032,0.0,79.8044940269,79.6360756055,0.0,0.0,158.595083408,0.0,0.0,0.0,0.0,0.0,0.0,106.083941709,0.0,212.552313482,0.0,0.0,0.0,0.0,0.0,0.0
