Week,NC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,what to do if you have the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu recovery time,flu how long,how to reduce fever,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,tylenol sinus,flu in children,how long does it take to get over the flu,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,is the flu contagious,type a flu symptoms,flu complications,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,how long am i contagious with the flu,is rsv contagious,signs of the flu,tamiflu generic,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,what is type a flu,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2009-12-13,0.945052482,0.00906515580737,0.0205382436261,0.0273371104816,57.4678389597,0.0,0.0,0.0,0.0,0.0,0.0,752.586018321,0.0,0.0,77.0813346216,0.0,77.0987492696,0.0,115.651211469,77.0987492696,201.179919831,558.05964952,0.0,0.0,57.3585332482,58.3731009463,0.0,57.5171442215,57.6014308481,115.563822062,58.425927282,57.5719473636,57.4678389597,0.0,0.0,0.0,57.6589929448,0.0,0.0,0.0,0.0,0.0,0.0,57.3931074093,0.0,0.0,943.253156208,0.0,0.0,57.8284226359,0.0,77.0813346216,115.758290966,57.5024999,0.0,0.0,116.816615766,250.073254279,7779.5352796,0.0,0.0,57.5171704229,57.6067340388,0.0,327.154445341,0.0,77.0522341585,57.4678389597,153.959320258,0.0,58.3555133896,0.0,0.0,0.0,86.111410595,173.334439449,57.3758151202,0.0,0.0,87.0417555271,0.0,0.0,57.4505241544,201.075889643,0.0,0.0,0.0,115.77536688,0.0,58.1627474294,0.0,143.827739892,0.0,0.0,0.0,0.0,0.0,115.49446078,0.0,0.0,539.191334691,57.4104101248,57.4104101248,0.0,57.8635966581,57.6589929448,0.0,0.0,57.4851642051,0.0,0.0,0.0,0.0,57.4277232762,57.4277232762,269.2854748,96.4100585322,983.106524869,0.0,0.0,57.4104101248,0.0,0.0,0.0,115.921231967,0.0,539.61045156,0.0,0.0,57.8284226359,1155.52995734,0.0,578.465837458,385.336705689,57.9955899606,86.4584250248,0.0,0.0,57.5545697761,0.0,0.0,57.4159258261,57.4797254404,0.0,442.709512967,57.6241431455,57.8400979995,57.5432408961,57.8400979995,57.4970804299,57.6241431455,0.0,0.0,115.851331459,57.4045300328,211.723844509,0.0,0.0,57.589335448,0.0,0.0,57.4159258261,115.686518391,0.0,57.5545697761,0.0,0.0,0.0,57.3468540356
2009-12-20,1.213286972,0.0072735287635,0.0264491955036,0.0350451840423,0.0,0.0,75.66658967,0.0,0.0,75.2555618706,76.1337057703,1135.09880889,150.148008847,76.1337057703,0.0,0.0,75.3238980466,0.0,226.890246403,75.3238980466,0.0,653.948451698,0.0,74.8033048882,0.0,75.5296365665,75.8062765395,100.906248161,126.182123275,151.501085351,76.1107393432,0.0,75.5524276458,149.921950417,0.0,0.0,75.4613457559,0.0,75.8062765395,0.0,0.0,0.0,75.1419857133,0.0,75.4613457559,0.0,881.068587431,75.187375013,0.0,76.2026882884,75.4386095866,0.0,0.0,0.0,0.0,0.0,0.0,226.631826013,7252.70212521,0.0,0.0,75.210090232,0.0,150.148008847,302.094590825,0.0,75.5615512836,0.0,125.801849927,75.1193116077,75.5296365665,0.0,0.0,0.0,75.6437296731,227.571753913,0.0,75.0966511819,75.5068592334,100.883280971,0.0,75.0513713199,75.3931783252,189.559387885,0.0,0.0,0.0,228.057036086,75.66658967,0.0,0.0,100.769079926,125.976512074,76.2026882884,0.0,0.0,0.0,75.66658967,0.0,75.1193116077,201.484786741,0.0,75.4523916812,75.1419857133,76.4103879233,75.4613457559,0.0,0.0,75.5524276458,0.0,0.0,0.0,0.0,75.714833186,75.0513713199,327.059142064,226.619759813,882.306660111,0.0,0.0,76.1107393432,0.0,0.0,0.0,0.0,0.0,680.518413101,0.0,75.1419857133,76.2026882884,1436.12063583,0.0,579.536636105,112.946077316,0.0,113.27640271,0.0,0.0,76.1337057703,0.0,0.0,0.0,75.1193116077,0.0,327.113995334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.087786768,228.263360304,0.0,276.833896039,0.0,0.0,75.4035061743,0.0,0.0,0.0,75.6000878868,0.0,0.0,0.0,0.0,0.0,76.087786768
2009-12-27,1.005747126,0.00524222704266,0.0178958785249,0.0234996384671,0.0,0.0,0.0,0.0,0.0,0.0,70.6295190635,685.735976818,71.1335392075,0.0,70.8584207852,0.0,141.581458781,0.0,259.878495924,141.581458781,282.732446144,542.227458751,0.0,0.0,0.0,70.8174263525,142.439471118,71.1571091496,71.1550687291,70.9189583954,0.0,71.1356245152,141.088538383,0.0,0.0,71.2216409899,0.0,0.0,142.439471118,0.0,0.0,0.0,70.8067514343,0.0,0.0,0.0,943.597254316,0.0,0.0,106.236824113,0.0,70.8584207852,70.726939555,0.0,0.0,0.0,70.897571496,283.12791985,9111.15696425,0.0,0.0,70.5017213812,0.0,71.1335392075,165.037508468,0.0,70.699118062,0.0,188.663878474,0.0,0.0,71.1571091496,0.0,0.0,0.0,283.370119711,0.0,0.0,71.0712483844,188.891918686,0.0,0.0,0.0,106.567576958,0.0,0.0,0.0,211.441400151,0.0,105.783414946,0.0,0.0,106.080706327,0.0,141.715000538,0.0,0.0,106.087831879,0.0,0.0,236.023604795,70.480466717,0.0,0.0,106.215551562,0.0,0.0,71.0260867314,0.0,0.0,0.0,0.0,0.0,71.1025829555,0.0,282.949730051,118.076393721,1016.17140038,0.0,0.0,0.0,0.0,0.0,0.0,106.02735649,70.9189583954,472.667676596,0.0,70.8067514343,106.236824113,1676.83524217,0.0,354.342367111,188.884419468,71.0926941444,142.10268428,0.0,0.0,71.1141528507,0.0,0.0,0.0,0.0,0.0,212.377626824,106.311780861,0.0,71.0712483844,0.0,0.0,106.311780861,70.4592248644,0.0,70.952221404,0.0,188.678154117,0.0,0.0,106.155402472,0.0,0.0,0.0,71.1346977179,0.0,70.2897498798,0.0,0.0,70.9403582018,0.0
2010-01-03,0.795778912,0.00601398601399,0.0152447552448,0.020979020979,0.0,55.6947420996,0.0,0.0,0.0,56.3161918073,0.0,915.764904563,0.0,56.3161918073,168.045569264,0.0,84.268238662,0.0,242.739956377,84.268238662,111.674568773,614.798113099,0.0,0.0,0.0,56.0969599493,56.241343015,112.19549724,112.197744777,167.965615248,0.0,0.0,0.0,56.2483000752,0.0,0.0,0.0,0.0,56.241343015,0.0,0.0,0.0,0.0,0.0,55.7115327967,0.0,876.377746702,0.0,0.0,149.412949166,0.0,168.045569264,55.8775296886,0.0,0.0,0.0,56.2822254672,373.161195502,11213.5544594,0.0,0.0,112.327330514,0.0,0.0,205.06593266,0.0,84.0396583498,0.0,260.910108668,0.0,0.0,0.0,0.0,0.0,0.0,130.511658209,0.0,55.9566855286,56.0631716747,93.450920456,55.7115327967,0.0,55.8454899478,186.687433191,0.0,0.0,0.0,56.0715932832,112.096024247,167.941025159,0.0,111.758938118,111.992155173,83.7180032222,0.0,0.0,0.0,139.513778188,0.0,0.0,317.203977477,83.8457676888,0.0,55.7280264774,55.6779615205,0.0,55.963449643,0.0,0.0,0.0,0.0,0.0,0.0,56.5037419465,111.423065593,540.373385013,112.048899189,1158.19836302,0.0,0.0,56.1054121031,0.0,0.0,0.0,111.423065593,0.0,635.118420967,0.0,0.0,149.412949166,1773.11034606,0.0,466.685136942,130.65744637,55.9216487102,74.8420581576,0.0,0.0,56.0461656694,0.0,56.0715932832,0.0,0.0,0.0,149.335047243,112.160219096,55.7451445812,84.0481104929,55.7451445812,0.0,112.160219096,55.8959831576,0.0,139.513199616,55.7115327967,447.613960099,0.0,0.0,111.624979938,0.0,56.214415557,0.0,74.7465029625,55.7783074035,56.214415557,0.0,0.0,0.0,55.577490011
2010-01-10,0.766633844,0.00446677833613,0.0196817420436,0.0270798436628,0.0,54.8049546275,54.9257837371,0.0,0.0,55.0305162527,0.0,804.72433225,54.8712843759,0.0,110.061032505,0.0,54.9806848163,0.0,201.080273887,54.9806848163,91.292716495,602.169562983,0.0,0.0,0.0,0.0,0.0,82.3298396344,82.2053889642,109.586665337,0.0,109.52696109,54.8181135839,109.312594854,54.8317305227,0.0,54.8462798805,109.928188773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.313315432,54.6562974269,54.9475139657,109.543699705,0.0,110.061032505,0.0,0.0,54.7304307679,0.0,54.6892626244,255.472459595,8233.33136611,54.6974208579,0.0,0.0,54.7965702613,54.8712843759,200.743987343,0.0,54.713920834,0.0,164.280914168,0.0,54.9475139657,0.0,0.0,0.0,54.6357745143,182.437386326,0.0,0.0,54.6604184659,137.333035671,54.6809308305,54.8016344955,0.0,146.125679189,0.0,0.0,0.0,82.1384136617,109.230140057,54.8635688003,0.0,82.1474683882,219.155503604,109.685918724,0.0,0.0,54.5821990866,109.512644025,0.0,0.0,310.381980132,109.385293131,0.0,0.0,0.0,54.8462798805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.497053204,109.616679931,895.568185393,0.0,0.0,54.7057601395,0.0,0.0,0.0,164.166802833,54.7723167439,694.549666423,0.0,0.0,109.543699705,1351.58190733,54.6644507429,292.362105178,219.133373697,82.3887357649,109.783971068,0.0,0.0,73.0793388811,0.0,0.0,54.6069240778,54.7304307679,0.0,182.624583601,0.0,55.0637874233,54.713920834,55.0637874233,0.0,0.0,0.0,0.0,219.272414441,0.0,218.913318058,0.0,54.9806848163,73.0848929941,0.0,0.0,0.0,73.1350668004,0.0,54.6233719465,54.6974208579,54.7304307679,54.8812921954,54.5493676887
2010-01-17,1.041386466,0.00430914651098,0.0170975813178,0.0221017514595,0.0,0.0,0.0,0.0,0.0,0.0,110.781194653,729.629595635,108.818561476,54.321399911,109.642606394,0.0,82.2354885452,54.3764348095,200.517816061,82.2354885452,109.586636363,709.71139532,0.0,54.2617856999,0.0,54.7768116954,54.4395125622,82.2401336251,54.4886891537,109.252270566,0.0,0.0,0.0,54.3436285139,0.0,0.0,108.61002673,54.360026712,54.4395125622,0.0,54.294493226,0.0,137.020008627,0.0,0.0,0.0,436.7843058,55.3404095308,55.307001496,54.6701066431,54.2559129913,109.642606394,109.289857095,0.0,0.0,54.4257185872,0.0,127.355112591,6043.80182683,0.0,0.0,108.654480412,0.0,108.818561476,127.327594973,0.0,54.294493226,0.0,127.322010202,0.0,0.0,54.239565925,0.0,54.2722699141,72.8276795227,309.605621455,54.2781345356,0.0,162.620703979,164.728787004,0.0,0.0,0.0,219.371859283,0.0,54.3764348095,0.0,108.47913185,0.0,54.3764348095,54.2722699141,127.497730279,145.743043838,54.3407509783,54.239565925,0.0,0.0,54.321399911,0.0,0.0,254.896307585,136.863093382,0.0,0.0,55.2070189685,108.61002673,0.0,0.0,54.2559129913,0.0,0.0,0.0,0.0,108.654480412,0.0,509.189645707,109.170406231,1020.60770179,0.0,54.3161524828,0.0,0.0,0.0,0.0,0.0,0.0,601.283884064,0.0,137.020008627,54.6701066431,1293.32790788,0.0,200.391380854,82.1941001482,72.921022167,73.0257709339,0.0,0.0,54.6590955548,0.0,0.0,0.0,0.0,0.0,218.521620905,54.2833874853,0.0,54.321399911,0.0,0.0,54.2833874853,0.0,0.0,163.861919113,0.0,218.361874369,55.1737717424,0.0,54.8098745438,0.0,0.0,0.0,54.1801890297,0.0,0.0,0.0,0.0,54.2781345356,0.0
2010-01-24,1.098156666,0.00391247645269,0.0165193450225,0.0244892044631,0.0,53.2231714658,53.2231714658,0.0,0.0,53.2403110497,53.2403110497,814.677097206,53.2875868019,0.0,79.5356914682,0.0,53.2001284184,0.0,212.249207724,53.2001284184,132.325015053,459.31521664,0.0,53.0308564831,0.0,53.0788048162,0.0,106.370866735,53.2735139324,70.7141144753,0.0,0.0,105.640664157,53.1291412659,0.0,0.0,106.253679867,0.0,0.0,0.0,0.0,0.0,53.0462500451,0.0,0.0,0.0,423.944075414,52.8203320787,0.0,106.514867579,132.261211285,79.5356914682,53.0400268262,0.0,53.0148929501,0.0,0.0,158.973908951,6558.28707632,0.0,53.2092515513,53.0460621749,0.0,53.2875868019,132.181622246,0.0,186.140158731,52.7566547645,185.114733474,0.0,0.0,0.0,0.0,0.0,53.1268399337,300.269232618,0.0,53.2253026076,141.39095652,159.235148129,52.9581123365,0.0,0.0,230.023842477,0.0,0.0,52.7725596951,52.7725596951,0.0,105.775059688,0.0,70.735504081,176.795993911,53.1932101731,53.0652265095,0.0,0.0,52.9001452127,0.0,106.482726701,159.106733474,88.2808850839,0.0,0.0,0.0,106.253679867,52.8203320787,0.0,53.0788048162,0.0,0.0,53.2231714658,0.0,0.0,52.9900388592,617.976662919,53.0784888127,1256.63787618,0.0,0.0,0.0,0.0,0.0,0.0,53.1680172669,0.0,743.422403359,0.0,53.0462500451,106.514867579,1592.21764356,0.0,265.247600349,141.460203805,88.5261895032,141.845365943,0.0,0.0,106.285741931,0.0,0.0,53.0308564831,0.0,52.7725596951,105.691426211,0.0,53.2253026076,79.7800844109,53.2253026076,0.0,0.0,0.0,0.0,141.422876787,52.942177907,229.64512271,0.0,53.1291412659,53.2896037886,0.0,0.0,0.0,52.6455881229,52.6455881229,0.0,0.0,53.0148929501,105.481518836,0.0
2010-01-31,1.225438411,0.00387034349299,0.0133849379132,0.0196742460893,50.771949839,0.0,0.0,0.0,0.0,75.9009428413,75.8856525628,624.445472928,50.516788396,0.0,75.7484087181,0.0,0.0,50.516788396,168.674332551,0.0,84.2658058171,538.312025919,0.0,0.0,0.0,101.12506509,0.0,101.477311037,50.5955687679,50.5320272462,0.0,50.4887946482,50.4863382523,50.6342320727,0.0,0.0,50.542207093,50.4911381783,0.0,0.0,50.5472752931,0.0,75.8285400601,0.0,50.5015587341,0.0,454.68209033,0.0,0.0,67.4675861426,50.4150743968,75.7484087181,0.0,0.0,0.0,0.0,0.0,151.703808668,6368.29257832,0.0,50.4669216033,0.0,0.0,50.516788396,50.5472752931,0.0,101.064054492,0.0,117.826899315,0.0,0.0,0.0,0.0,0.0,50.537422991,151.652485393,0.0,0.0,50.496336374,252.970870564,50.7106495676,75.6646413888,0.0,117.994579143,0.0,0.0,0.0,50.3952076778,50.504117014,50.5625325449,0.0,75.8209183353,134.843650228,75.7102499731,50.3800512244,0.0,0.0,75.9277790674,0.0,0.0,117.923323332,50.5069283041,0.0,0.0,50.675056119,50.542207093,0.0,0.0,50.4911381783,0.0,0.0,0.0,0.0,0.0,50.4606851396,504.772706908,151.749204345,961.395295478,0.0,0.0,0.0,0.0,0.0,50.5063784857,50.5625407331,0.0,590.197062131,0.0,75.8285400601,67.4675861426,1449.43118409,0.0,151.667347932,75.7254757649,50.5980138866,50.6261678922,50.8333984924,0.0,101.12506509,0.0,50.6189762029,0.0,0.0,0.0,151.312977471,0.0,0.0,50.6953476214,0.0,50.5216279961,0.0,0.0,0.0,168.48583068,50.6494971412,168.364042172,0.0,101.543899678,75.8819611919,0.0,0.0,0.0,0.0,0.0,50.3089693094,0.0,0.0,50.57779901,50.4302688134
2010-02-07,1.264388818,0.00323291697281,0.0127847171198,0.0174871418075,0.0,0.0,0.0,0.0,0.0,0.0,52.0680034831,925.477616802,0.0,0.0,52.1484030791,0.0,78.2147105823,0.0,262.638425662,78.2147105823,52.4864422022,662.308861108,0.0,0.0,0.0,0.0,0.0,78.5793878754,0.0,52.7463424575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7941199416,0.0,0.0,0.0,0.0,69.7368804518,0.0,0.0,0.0,453.061394175,52.8100650096,0.0,52.2764722645,52.1661843484,52.1484030791,0.0,0.0,0.0,0.0,0.0,191.657021972,6937.39869848,0.0,51.9268127536,52.2935818358,0.0,0.0,52.0384420389,0.0,78.1125394364,0.0,104.838450435,0.0,52.1504669081,0.0,0.0,0.0,52.213393565,226.559905467,52.7145388142,0.0,52.4311088811,105.091980085,0.0,51.9111721474,0.0,156.969872695,0.0,0.0,0.0,0.0,52.0837387517,52.2569846774,0.0,69.7527172282,104.629037666,52.7145388142,0.0,0.0,0.0,78.2541189918,0.0,52.7622586743,52.2934550601,104.144043121,0.0,51.7863856758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,417.94875089,52.3397035585,1238.82555775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.7304358404,575.917965846,0.0,69.7368804518,52.2764722645,1447.42315905,0.0,348.932497291,104.639513952,78.2462582896,104.136006966,0.0,0.0,52.0051573715,52.2606883055,0.0,0.0,0.0,0.0,103.916244516,52.4047506191,52.2291489643,78.7336078204,52.2291489643,0.0,52.4047506191,0.0,0.0,87.1645167501,52.7145388142,208.974365984,0.0,0.0,52.1976476682,52.8100650096,0.0,0.0,0.0,0.0,51.817526016,0.0,0.0,52.5102000903,104.395295336
2010-02-14,1.539470505,0.00464607816343,0.0150314293523,0.0235036895327,0.0,0.0,0.0,0.0,0.0,53.4777247976,0.0,1051.40871142,53.3468866239,53.4928080829,53.42395666,0.0,80.2260093065,53.4443690777,284.868550094,80.2260093065,88.9700708864,818.217705631,0.0,106.309060123,53.331685167,53.4121251145,0.0,107.08704916,53.6262767249,106.695507535,0.0,0.0,53.4282422313,0.0,0.0,0.0,53.3638320538,53.478638521,0.0,0.0,53.4620972447,0.0,0.0,0.0,106.896662624,0.0,497.942078478,160.284726694,0.0,53.4121251145,53.3477537675,53.42395666,53.3036156135,0.0,53.2835373923,0.0,0.0,213.518820755,6851.1893413,0.0,0.0,0.0,0.0,53.3468866239,53.4056260132,0.0,53.3970645205,53.3638320538,133.348175035,53.4282422313,0.0,0.0,0.0,0.0,0.0,142.329948924,106.695507535,0.0,106.792035437,53.4508974878,0.0,53.4805971323,0.0,195.887806495,0.0,0.0,53.3799200345,106.76783266,53.5089739361,53.4443690777,0.0,53.4186009738,338.142105267,80.1453914993,0.0,0.0,0.0,71.2374587671,0.0,0.0,133.441622113,53.3417807506,0.0,0.0,53.2986670819,53.3638320538,0.0,0.0,0.0,0.0,53.3951934938,53.4121251145,0.0,0.0,0.0,515.385599145,89.0402884705,1264.8229838,0.0,0.0,0.0,0.0,0.0,0.0,71.194298623,53.448331312,694.85039134,0.0,0.0,53.4121251145,1798.58726643,0.0,356.246212254,89.0344887978,80.1487293442,107.167626995,53.4121251145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.097731085,53.4597389075,0.0,53.4136787305,0.0,0.0,53.4597389075,53.3147305741,0.0,88.9700514551,53.4161044013,266.77081713,0.0,53.2665691192,106.863993482,0.0,0.0,0.0,71.1733518517,0.0,0.0,0.0,53.2835373923,106.759098254,53.3638320538
2010-02-21,1.422924901,0.00669612963707,0.019686621133,0.026918441141,52.7253888613,0.0,0.0,0.0,0.0,0.0,105.655991129,1315.7803864,52.7731617899,52.7891053433,122.720516997,0.0,52.3481352945,0.0,227.923294815,52.3481352945,87.6106150346,892.596504592,0.0,0.0,0.0,52.7482672282,52.5067179522,52.6650103253,70.2304851025,70.0715779963,0.0,52.6301020139,52.7253888613,0.0,0.0,52.6459592306,105.190144682,52.3639504411,52.5067179522,0.0,0.0,0.0,52.4726266714,0.0,52.6732410594,0.0,472.693046898,79.1410802064,0.0,78.829001599,52.7323504306,122.720516997,104.28680864,0.0,0.0,52.7164432359,0.0,70.0664113623,6743.52374062,0.0,0.0,78.6655303531,0.0,52.7731617899,0.0,0.0,78.7050084448,0.0,78.6311455392,52.4805566062,0.0,0.0,0.0,52.2534446669,52.4287464087,402.770311777,52.6459592306,0.0,52.705014996,122.736574703,0.0,105.369315241,0.0,157.642180557,0.0,0.0,52.5737091838,78.6153846418,0.0,52.7413035576,52.2534446669,105.355404695,192.733899219,52.6777023474,0.0,52.6618260055,0.0,131.004688582,0.0,52.7323504306,87.5841737374,52.1434043202,0.0,0.0,52.5715303486,105.190144682,0.0,0.0,0.0,0.0,0.0,52.7482672282,52.7482672282,52.5793601924,52.6935882648,367.480077295,122.5888041,929.363261996,52.7164432359,0.0,0.0,0.0,0.0,0.0,79.0138309365,0.0,596.190776766,0.0,52.4726266714,78.829001599,1454.68569863,0.0,333.168507669,210.309863415,87.6847025664,79.2368203169,0.0,0.0,52.7482672282,0.0,0.0,0.0,0.0,0.0,104.756020636,0.0,0.0,52.5598324582,0.0,0.0,0.0,52.1747970982,0.0,122.604119001,0.0,192.506900594,0.0,0.0,158.329936495,0.0,0.0,52.8050585332,52.5509590034,0.0,0.0,0.0,0.0,52.472655295,0.0
2010-02-28,0.889806645,0.00497366881217,0.016237565828,0.0216500877706,0.0,0.0,0.0,0.0,0.0,53.8894991091,53.8894991091,1038.41933897,53.8009842402,53.8894991091,53.8894991091,0.0,107.681401782,0.0,196.747122598,107.681401782,71.4997719154,821.845865464,0.0,0.0,0.0,0.0,0.0,53.8661777988,107.771752154,53.5638052567,0.0,0.0,71.494369611,53.5901907516,0.0,53.7433691025,53.6888369888,0.0,0.0,0.0,53.5052709985,0.0,53.6396494988,53.6386886618,0.0,0.0,339.525704529,53.5537505554,0.0,53.7034892521,0.0,53.8894991091,53.4934575553,0.0,0.0,0.0,0.0,89.3330257599,6881.30999896,0.0,53.7433691025,53.5095554962,53.5699299362,53.8009842402,0.0,0.0,80.3537893282,0.0,89.2791262919,0.0,0.0,0.0,0.0,0.0,80.3675625835,321.79016327,53.5996981281,0.0,53.6666883247,125.307001019,53.4568791344,0.0,0.0,143.075169796,0.0,0.0,0.0,53.7757739075,53.6128396325,53.3970729471,0.0,178.838561691,268.257725095,80.4237785204,0.0,0.0,0.0,89.3170527881,0.0,0.0,107.230769319,107.155426247,0.0,53.5740442645,53.856957141,53.6888369888,53.5901907516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8335612818,428.363622302,53.8894991091,1109.40371486,0.0,0.0,53.7757739075,0.0,0.0,0.0,0.0,0.0,554.764618022,0.0,53.6396494988,53.7034892521,1735.12565356,0.0,268.284981495,160.935113111,71.5969486339,53.8894991091,0.0,0.0,107.042842191,0.0,0.0,0.0,0.0,0.0,107.382456954,53.5800901089,53.5718866999,53.9220804266,53.5718866999,53.856957141,53.5800901089,53.4831562842,0.0,71.505144942,53.6948350545,214.370040677,0.0,0.0,53.6828419812,0.0,0.0,0.0,107.292777174,0.0,0.0,0.0,0.0,0.0,53.7595666218
2010-03-07,0.774345253,0.00451149020161,0.0124065980544,0.0203017059072,0.0,0.0,0.0,56.3164031582,0.0,0.0,56.4072245307,1376.31802471,56.3333863919,0.0,0.0,0.0,56.6160115134,0.0,226.228813076,56.6160115134,94.1325146707,1016.39008458,0.0,0.0,56.4710788405,56.3392230544,56.6293674931,75.4267823299,84.7686344295,84.7830143787,0.0,0.0,0.0,56.2938817652,0.0,0.0,0.0,0.0,56.6293674931,0.0,0.0,0.0,56.3703078074,0.0,0.0,0.0,206.982668673,0.0,0.0,0.0,56.4590868654,0.0,56.7918109212,0.0,0.0,0.0,56.350379872,84.8728196491,6776.31012553,0.0,0.0,0.0,56.2544514278,56.3333863919,56.4966454468,0.0,75.3128236009,0.0,131.664118478,0.0,0.0,0.0,0.0,0.0,56.3902087767,131.800657179,0.0,0.0,84.8000356408,112.963765748,0.0,0.0,0.0,226.040964429,0.0,0.0,0.0,56.4080900176,0.0,84.7539042498,0.0,188.333374552,244.724147141,56.7062037296,0.0,0.0,0.0,75.3243422249,0.0,56.2713853385,84.5299470784,56.4936048547,0.0,0.0,56.6122174726,0.0,0.0,0.0,0.0,0.0,56.7575370462,56.7404156172,0.0,0.0,0.0,131.579181919,170.002037443,960.991602946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.5477171566,640.614385443,0.0,56.3703078074,0.0,1469.44950893,56.7404156172,339.067311437,75.3128270374,56.6216503251,56.6469596684,0.0,0.0,56.4072245307,0.0,0.0,0.0,0.0,0.0,94.0878464716,56.4525564447,84.5724406761,56.8604830022,84.5724406761,0.0,56.4525564447,0.0,0.0,112.912467508,0.0,206.874934804,0.0,0.0,56.3732032855,0.0,0.0,0.0,75.2849947556,0.0,0.0,0.0,0.0,56.4072245307,0.0
2010-03-14,1.00108645,0.00418591224018,0.0103926096998,0.0167436489607,56.1074875039,0.0,0.0,0.0,0.0,0.0,56.3576430259,917.67519976,56.065498475,56.3576430259,56.1943974497,0.0,84.083173018,0.0,280.838227641,84.083173018,112.105226196,878.134311116,0.0,0.0,0.0,56.2726390395,0.0,112.478684294,75.0078823107,84.0662208425,0.0,56.1332104297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.1144769859,0.0,0.0,0.0,392.452122066,84.1661671655,0.0,56.1943206995,111.910594425,56.1943974497,55.8542948707,0.0,0.0,0.0,0.0,93.4604115834,5740.37621992,0.0,0.0,0.0,0.0,56.065498475,0.0,0.0,112.096750122,56.03170372,84.0816510545,0.0,112.300327963,0.0,0.0,0.0,112.011870981,243.232975683,112.198386671,0.0,111.809500843,149.87418083,0.0,56.0397452914,56.0148216159,112.319358663,0.0,0.0,0.0,56.0882170365,111.809500843,56.3066098448,0.0,140.229007952,187.123616554,0.0,0.0,0.0,0.0,93.5676010137,0.0,0.0,56.0059354903,56.2387091998,56.2387091998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0485960033,56.0485960033,354.942850136,168.372447838,861.06752186,0.0,0.0,56.2387091998,0.0,0.0,0.0,84.1661671655,0.0,486.696768868,0.0,56.1144769859,56.1943206995,1571.68782127,0.0,299.403803334,130.946938234,0.0,84.4444217366,56.2726390395,0.0,56.1162671123,0.0,0.0,0.0,0.0,0.0,84.3850091636,55.9384381291,56.0824111442,56.0228352898,56.0824111442,0.0,55.9384381291,56.221759619,0.0,112.195099065,56.1540633401,186.8698064,0.0,56.3066098448,84.083173018,0.0,0.0,56.3746746497,56.1374512917,0.0,0.0,0.0,0.0,56.2048202518,0.0
