Week,SC,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,strep,signs of flu,flu fever,flu how long,how long flu,upper respiratory,strep throat,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,contagious flu,flu care,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,symptoms of flu,cold,type b flu,flu children,treatment for flu,cough and fever,flu shots,high fever,symptoms of rsv,flu cold,flu remedies,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,flu contagious period,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2016-02-07,2.2527682321,0.00331840053094,0.00630496100879,0.00954040152646,0.0,34.009291902,0.0,1175.93263128,101.014315114,33.778405981,68.026920908,68.026920908,113.185661085,871.474777129,34.1174425054,0.0,79.3274672445,79.2489677752,113.33222532,34.4454291669,79.2523252043,45.2952804557,0.0,0.0,67.4956653389,33.7783936747,611.58734269,137.615464219,192.390217814,67.7111783334,33.778405981,0.0,0.0,56.5620445719,79.327485777,9959.92254989,33.7784490529,34.3934909444,33.8862184693,33.5498442514,33.8964405563,135.759612056,34.0195883876,282.489072956,33.9195372685,0.0,33.8250151849,350.874362469,51.3359704812,56.6337220652,68.2863534973,124.547987728,33.8555891667,204.07028735,33.8250151849,68.7662441795,68.2811177041,33.6816110113,101.894789137,124.356646403,306.170316118,34.1792496466,45.254372552,67.8389514869,33.8862184693,101.744809714,68.3481202668,0.0,45.322636819,79.2523252043,67.9336874496,34.4454291669,362.178834366,0.0,1279.50218246,33.6612718742,0.0,68.116314979,984.932627449,67.4956653389,192.390217814,1972.20008095,0.0,746.532414039,237.928104339,45.2407386105,113.216119885,67.5686713435,33.9887176177,34.0298911097,33.8862184693,34.3417091152,33.6409572865,34.3417091152,34.1019830779,67.444829566,33.6409572865,136.050053918,67.999425507,158.556007706,0.0,56.784588041,67.8799334934,0.0,33.7783875216,33.7784490529,0.0,67.6500303698
2016-02-14,2.0493358634,0.00794084282173,0.0118482416705,0.0152514600227,0.0,33.6984747044,0.0,1564.36280583,101.630681503,112.771373405,203.128503835,203.128503835,168.996044121,923.593492738,56.356915747,56.3738241873,203.148758775,45.0813980986,146.662301629,101.248090112,123.982222459,50.6648186863,33.6477392713,33.6477392713,67.5778253798,33.8583671885,856.626893934,45.0643298882,45.0848610424,0.0,112.771373405,0.0,118.190917275,0.0,202.974951013,8739.08388663,33.7527922634,33.8126872072,101.095424113,33.7477687702,67.7635371774,157.64879554,0.0,191.478865746,33.7391346971,33.8445592803,101.211968724,270.304888048,50.6853239733,56.3908901661,67.6381021943,157.94186872,50.7336799052,124.104819206,0.0,0.0,50.5936347124,67.6534118528,90.1796470069,168.795398011,349.944187743,33.8256433799,67.5642998478,247.641858191,33.7991248803,134.969232054,56.3059119191,0.0,50.7435237889,123.982222459,56.2990641938,33.8255971251,349.236708511,0.0,1363.60146692,50.871598711,33.8059050328,146.83034094,766.390812371,67.5778253798,45.0848610424,1917.86210158,67.5740440878,934.472811159,383.654964885,33.7617961476,56.3601899119,67.5394244567,33.8855702106,68.0303227568,0.0,118.089037431,50.8306557694,33.7223019361,118.028056776,67.6147513433,50.8306557694,135.390320816,135.356395515,293.23668557,33.7951333337,67.8130747274,112.734095845,33.8153964059,33.8600376144,33.7527922634,118.190917275,0.0
2016-02-21,2.5528811087,0.0122842812208,0.0178950947887,0.0212955878602,0.0,67.349747658,0.0,1297.20230615,84.3289843366,89.5966200013,291.590716057,291.590716057,145.553367729,984.931774955,67.192543834,33.4291961622,212.904528207,67.8694385827,257.783784101,33.6493551631,134.297109709,84.3034996584,67.0410471971,33.2882721194,89.5088417064,0.0,817.500741901,66.8836742402,89.7253346525,100.505082618,89.5966200013,0.0,78.3270279601,33.3485223856,268.833895995,7718.54505408,33.9654851293,33.3384655333,50.5871905824,33.5936190826,78.4215832926,123.054431364,0.0,156.592680246,33.4902339688,0.0,55.9633782103,324.621900552,66.9949560282,111.916748902,56.0241900002,156.816669713,33.863148627,190.591875914,33.4700712752,33.9347192913,67.1856977508,44.7848929055,66.8988089572,111.869293249,235.417157821,101.927258428,67.3057529597,111.795141556,33.560995103,190.155709719,123.240313083,0.0,56.0206946878,134.297109709,67.2632541474,0.0,358.231989442,33.6131375266,1343.81579201,33.3585853073,33.7264937221,89.7326436801,1141.56495886,89.5088417064,89.7253346525,1927.78812552,50.3146169041,1152.1012528,493.123931453,55.9329509013,56.000453942,67.2450487925,0.0,102.112468467,0.0,116.919233987,33.5508680677,33.5455937414,50.5211483143,55.9362793389,33.5508680677,156.931042444,67.2128029284,224.096691062,33.2782515678,50.5734087399,123.145812652,66.8486049933,44.8525208134,33.9654851293,78.3270279601,0.0
2016-02-28,2.3102310231,0.0120860334751,0.0179302667674,0.0221444758081,35.3192471994,105.957741598,35.1808655798,1550.08139272,93.3941269034,175.069947406,257.113008856,257.113008856,315.003467385,1166.21602751,87.8407846036,69.8370993713,163.499815325,35.2658948622,256.918326001,52.586584055,116.668755366,69.7940963948,0.0,0.0,104.972432566,69.6685633849,980.131053318,58.3237761481,105.073939062,46.686572485,175.069947406,0.0,139.861374682,46.6443122859,233.446670035,8731.81099071,35.0393108527,69.6475535648,52.3416249639,58.2746564312,139.716447442,163.133760013,35.102960827,209.616839568,104.534378827,69.90787128,46.6443145361,349.816770489,58.433107455,93.3484773501,69.7106210748,163.450968683,69.867477922,163.570517179,0.0,52.4493490016,69.9763662905,69.8416073001,46.6688859752,139.806424898,280.443586437,34.8237767824,140.554018054,139.848538305,52.3153569598,104.876721771,104.93310217,0.0,46.7005760724,116.668755366,104.989253465,0.0,373.014138603,35.0886445847,1201.67764356,58.3977408799,46.651305865,81.626998688,898.914347771,104.972432566,105.073939062,1787.01683737,34.8132782063,1305.32118811,443.936792507,52.2366067037,93.390622672,52.2472402985,35.1490852135,70.0925256524,69.9306873411,174.303996513,52.378508043,81.5773882955,58.2500044749,58.2815991295,52.378508043,186.886930251,93.3731827889,280.151085469,69.5217602712,52.5636999285,116.760355404,0.0,58.4932717675,35.0393108527,139.861374682,58.3098783756
2016-03-06,2.4554646124,0.0172434729812,0.0230722525804,0.0285772110909,36.1381007984,54.181414465,0.0,1447.72095763,89.7757853787,227.707764643,468.142454727,468.142454727,107.73245488,1017.94209474,119.86748676,0.0,191.844270088,53.8723021429,167.909727603,36.0617219621,323.460113164,35.7492623455,0.0,0.0,83.8156950738,35.9048830992,1402.11749772,47.919440147,107.891981155,71.8937302646,227.707764643,0.0,119.805903167,59.8849149586,167.765106635,8811.0159822,89.7379740067,35.9468050572,35.7384815065,71.8287307824,72.0581738393,203.506044705,35.7915562297,167.443277363,0.0,47.8905904029,35.8724959938,359.436094908,72.0131637646,107.934612607,54.1431086844,71.8504601743,35.7061779679,179.944364809,36.0855177359,35.9166480204,35.7816439237,71.9660679142,131.749599275,95.7162710193,324.013983479,36.0637532499,59.8235581792,191.436157827,0.0,215.352552204,95.7343729411,0.0,107.687546372,323.460113164,59.8524297426,53.9101864777,203.582279934,36.1400440546,1497.65044486,35.9319893146,36.0182216944,71.8398739356,839.115399532,83.8156950738,107.891981155,1559.35286776,47.8545541741,1304.60132205,539.622906999,35.8301474292,71.9117402958,35.7968626706,36.0311557025,72.1363460174,0.0,83.7760342991,35.7816439237,83.7651993333,59.8199247918,0.0,35.7816439237,203.954370568,71.8901946866,227.903319822,35.9700101246,36.0726134517,167.682271129,35.9423482211,36.0508370476,89.7379740067,119.805903167,35.9639937183
2016-03-13,2.1102497847,0.0130452022205,0.0177636796193,0.0218873909596,35.2846461188,58.7062889907,0.0,1136.1972183,35.3496075697,82.1276707812,375.893423437,375.893423437,129.002959139,668.010725496,140.75256881,70.3139918134,211.296952658,69.8487518903,176.068754391,70.4201421634,175.884856985,58.6317543519,0.0,0.0,58.5787663955,35.2049634246,809.233148359,35.4903563464,46.9423221814,0.0,82.1276707812,35.1626883509,105.503318336,52.9047196668,164.241234453,8376.24692233,46.9033454019,70.6565320459,70.3776435864,35.5010655668,46.9458208155,93.71826284,0.0,164.122797147,46.8151620718,35.0085253944,35.2207053526,339.730416436,35.3603565037,35.1819802259,70.0383917761,129.151922538,0.0,117.405435611,0.0,52.941856847,35.2857130416,69.6594598797,128.995571974,58.5435098724,234.856756426,35.2633067501,70.2578415843,128.857772053,0.0,81.9933373601,35.1784219985,0.0,70.3776435864,175.884856985,82.0675939476,0.0,152.30075395,70.4737328806,1302.08554324,70.6991797246,35.1675981371,82.2771218256,704.013718861,58.5787663955,46.9423221814,2019.25707701,35.1148442391,1066.07744686,457.911186602,35.1289324715,70.3621924337,0.0,0.0,82.1879807735,35.1675981371,58.5787770354,35.1943547341,81.9721541374,117.09400427,35.296333264,35.1943547341,82.1666219615,70.8524729229,164.177759207,0.0,47.0666900434,128.985172141,0.0,34.9032990737,46.9033454019,105.503318336,106.63190147
2016-03-20,2.0955574183,0.0101274663873,0.0146673651126,0.0179413305395,0.0,35.1057384945,0.0,1344.03286026,46.8217392956,140.429878058,211.039714361,211.039714361,116.862526574,959.19486616,70.2274654994,35.1297541592,222.634142573,35.1162623586,117.158579401,0.0,81.8542947428,35.1085597374,35.1085597374,35.1085597374,93.5869859702,0.0,842.780724375,70.2108932067,87.913757196,35.2116336772,140.429878058,0.0,52.5999339908,0.0,281.001243416,8652.40655801,35.1282576113,70.2351937593,70.2532655019,35.0792101699,35.2119264512,116.879816144,0.0,128.780726005,0.0,35.0754498245,35.1584599628,210.569291892,52.6685329148,35.1375275725,0.0,87.758939218,0.0,82.0202773759,0.0,35.140360969,35.0912063291,35.1070991477,52.6263486091,93.5130594894,128.863318754,35.200986071,105.273893892,93.463736847,0.0,87.70050885,70.3044472565,0.0,70.2532655019,81.8542947428,35.092513937,0.0,128.658592018,35.140360969,1182.03734294,35.1547198826,52.6266573438,46.8928230622,690.618497239,93.5869859702,87.913757196,1921.41577499,69.9848920803,759.858938061,281.260058056,35.0423325851,105.344563952,34.9924460401,0.0,35.1163284609,0.0,70.1928483184,0.0,52.5893547699,93.4883324063,35.0631508845,0.0,117.151532826,46.8394688323,187.400244869,0.0,35.2294596308,122.991639162,0.0,70.509163445,35.1282576113,52.5999339908,35.1693742742
2016-03-27,1.3630731103,0.00870005523845,0.0121064260725,0.0155588289449,0.0,36.5517115161,0.0,1275.6108645,48.675252695,170.335830323,280.454543603,280.454543603,109.390389,948.520304181,60.8359700539,36.6489342054,146.23550255,85.2377543135,255.772981305,0.0,85.1422997643,36.4964891362,36.4944370422,0.0,72.9450118505,54.729510472,632.69383883,60.8137784855,97.3875212486,36.5494648424,170.335830323,0.0,91.222088465,36.5070267851,206.824898697,6837.83184261,54.8503366476,36.5494648424,0.0,54.7200654639,36.6600197874,121.517663521,0.0,182.318933056,54.6743486946,0.0,72.9754201716,218.905013928,73.1464453264,85.1754420219,36.4987335632,109.526153894,0.0,97.4315087109,0.0,36.4817160223,60.8028231952,73.2093176788,36.4926779481,145.467559415,109.599345438,36.5668844856,72.959718336,48.5946285745,0.0,121.48840282,54.8282019492,36.5054293425,0.0,85.1422997643,48.6385957615,0.0,206.601433652,54.7420914034,1009.57290097,36.5193961964,36.5290654369,97.3694673386,547.346128448,72.9450118505,97.3875212486,1387.8915791,36.430451811,668.432467231,389.766602506,54.6796490832,145.992872265,36.5715224554,0.0,36.4766932651,0.0,60.8064661012,36.4964957765,72.8974040378,36.4842203627,36.5062087463,36.4964957765,109.660388281,54.7677256991,182.551777619,48.7268533264,36.6554915734,91.0565985734,0.0,36.5848651792,54.8503366476,91.222088465,48.6203347526
2016-04-03,1.1970927747,0.0047879344053,0.0076207955951,0.0104935562383,0.0,35.0628136736,0.0,1147.0359419,0.0,70.3290061994,140.814042929,140.814042929,70.2620857114,691.140731036,87.2859380378,0.0,117.327183831,70.6077624791,70.3856090187,35.6301292059,58.5857435541,34.9490783988,34.9464664789,0.0,193.796091706,34.9781208869,410.287366728,34.962234994,35.1840566727,34.9280152178,70.3290061994,0.0,35.2744956198,0.0,199.399490819,9182.33196924,52.8679507567,34.9359277375,69.8718554749,70.4323230319,0.0,93.6249261752,35.3631968624,117.050115958,35.5442734729,35.2426098513,69.7456570605,269.428173959,0.0,58.5505552352,34.9833410822,82.0974477115,0.0,140.778609269,0.0,35.5228741511,52.8573570866,69.8877745749,178.043132061,81.9311046808,187.727097537,34.9860615371,87.2911451623,52.3315604758,35.2744956198,70.2195910851,88.0614429987,0.0,71.2172528244,58.5857435541,34.9386039878,0.0,164.038982023,52.958503235,1124.83392582,35.6301292059,0.0,71.2172528244,785.310495795,193.796091706,35.1840566727,1759.6546161,0.0,608.959863552,187.628057572,34.8754460257,152.313140414,0.0,0.0,35.0840509926,0.0,35.1344831805,0.0,52.8400028656,105.31875623,0.0,0.0,234.565586219,34.8990692578,175.905931668,71.3679999576,47.0410612883,128.816011994,35.5121841499,0.0,52.8679507567,35.2744956198,34.8728285302
2016-04-10,1.1800699301,0.00516139603474,0.00794691135507,0.010773390136,0.0,70.9186986221,0.0,1287.4278617,35.2047980963,70.3467671946,140.814259724,140.814259724,105.72397241,773.029879524,35.0291348897,35.1604340357,93.8311954525,35.1286144935,140.750108072,0.0,87.8161610114,52.9256512933,0.0,0.0,105.803430137,35.2473159684,445.232379549,34.907503149,87.8055992438,35.1716935025,70.3467671946,70.9186986221,35.0238260089,35.2566634997,105.461818558,8404.55005147,0.0,0.0,35.1285377741,70.2824265427,46.9085006778,93.6472902565,0.0,105.420655321,35.0028447592,0.0,52.9311030606,327.956706009,34.991948273,35.154011893,35.1306381244,93.8279584527,0.0,82.122706446,0.0,34.8864555137,141.111558667,34.9496747022,87.8319364843,35.1080596779,223.050091174,105.869809995,0.0,52.4909094161,35.0238260089,35.1009977897,35.2154179449,0.0,93.831077815,87.8161610114,105.961256305,0.0,152.253954994,35.2473159684,960.788039088,35.3263968673,0.0,52.6135312345,621.016763619,105.803430137,87.8055992438,1372.40681586,35.2778896668,561.789398386,257.99515438,81.896467787,117.205753508,0.0,0.0,0.0,0.0,70.0582252338,35.1232441442,52.8618758306,46.8130597992,52.5489062064,35.1232441442,140.774947401,105.837815492,164.163992203,0.0,35.3969407178,58.5676355427,46.8766996208,0.0,0.0,35.0238260089,34.9602335163
2016-04-17,0.756564308,0.00462122462453,0.00734444627826,0.010356494471,0.0,0.0,0.0,1311.42571666,52.1376286133,86.8610900109,151.293007174,151.293007174,139.436271189,801.363088986,87.3180931989,34.8291203414,87.2310661314,34.7124368377,93.0414886484,0.0,34.6914752213,70.2344244205,0.0,0.0,34.9356225053,0.0,418.399130387,35.1278056378,70.0771725021,34.940882307,86.8610900109,0.0,35.0643407676,0.0,116.231761004,8614.57072451,34.9831197074,34.6705389055,0.0,46.4087167374,35.2234348727,139.278471083,0.0,93.0326880801,0.0,0.0,69.4942198389,313.526487534,34.628741993,104.787783821,34.9356891454,69.9083597628,0.0,227.662329434,34.7347608943,0.0,69.669063095,52.4070703727,86.7825300005,81.2029659202,58.1492594767,34.7439268016,46.4191737627,58.0021247815,34.7976102808,69.5955644637,69.6162145949,0.0,52.3754458747,34.6914752213,34.628741993,34.6914752213,69.6936297052,35.0147642815,999.352036166,34.6914752213,0.0,35.0432367407,511.398606933,34.9356225053,70.0771725021,1418.99444124,34.845094316,580.455364812,174.468935782,140.215142311,104.491305183,34.9146782978,34.8398299605,34.6914752213,0.0,34.628741993,34.7549074812,87.0733400896,34.7766352294,34.7766352294,34.7549074812,186.104098471,52.4193657969,127.793842765,0.0,104.105858592,34.8714511429,0.0,34.8186106491,34.9831197074,35.0643407676,34.5974603833
2016-04-24,1.0695187166,0.00388850231264,0.00716303057591,0.00925054234374,0.0,71.7453952943,35.3003218239,1265.60066183,35.6752698886,94.7770661162,106.920958381,106.920958381,94.8057856763,911.628640872,71.2378336675,53.3070685017,106.716404867,35.5008029295,94.844990063,0.0,35.5315938439,0.0,0.0,35.4901131364,124.667216091,0.0,438.318005647,35.5244209453,70.9715508462,35.8618468614,94.7770661162,0.0,70.9802262728,0.0,177.754455858,8211.82320245,106.566605539,0.0,0.0,35.6215630112,35.3003218239,153.833329713,0.0,94.7929811562,53.4403369963,35.479429779,0.0,189.39721561,35.6861178483,107.455527846,35.5352308789,106.923828702,35.6998692333,130.469939246,35.6891227344,35.6107867247,106.598732945,35.5256267164,53.4940404706,35.5543486353,88.6689653263,35.543626576,106.663045906,35.6215047872,0.0,59.1099621074,35.5316369245,0.0,53.3016916072,35.5315938439,35.7321475961,0.0,153.951479481,71.4427633165,1018.79199921,35.4589823589,0.0,70.9000707944,414.238924455,124.667216091,70.9715508462,1327.8971219,35.6891227344,544.192522007,225.325869154,70.9668583887,106.587664569,35.1835739165,0.0,35.7968797475,35.575812172,35.7321475961,0.0,53.0602988239,106.784046508,59.159798023,0.0,118.551788263,35.7968797475,177.811942792,0.0,0.0,118.433931568,35.3003218239,35.6943263858,106.566605539,70.9802262728,35.6538274116
2016-05-01,0.3856749311,0.00311743713852,0.00545551499241,0.00816276303376,36.174554528,36.0388921973,0.0,1112.10750315,35.9302650066,47.9009942717,71.9148492935,71.9148492935,95.7805090513,861.452943298,54.113446726,35.6788293021,59.9224249756,35.8364653896,107.855840243,35.9627230411,53.8521179643,36.0519335121,0.0,0.0,36.0193482787,0.0,287.427662571,0.0,0.0,0.0,47.9009942717,0.0,0.0,36.1854669124,107.787225398,8673.2724722,35.7219587422,0.0,36.174554528,36.1963858825,35.6573036132,155.421255893,0.0,95.6130713068,36.0356589136,0.0,71.7307225861,263.187082347,0.0,35.8870484263,36.2073114442,83.7556162922,0.0,83.9544513356,0.0,36.1636487232,0.0,36.1063844035,35.9410195269,71.8010435652,126.358939292,36.0955469024,35.8544668008,71.7091169233,0.0,72.3054989842,35.9465733148,0.0,35.6573036132,53.8521179643,35.8976909922,0.0,106.778646321,36.0683328098,897.907352177,0.0,0.0,35.9410195269,443.155059127,36.0193482787,0.0,1569.91112496,53.5337416473,382.768110711,71.9873679967,35.7447380602,95.7876007245,0.0,0.0,35.9901513921,0.0,35.8869962701,0.0,59.7851467322,71.7305261742,107.628197632,0.0,107.866725916,35.7219587422,83.809732121,0.0,35.9735846307,131.68912497,35.6573036132,35.66806321,35.7219587422,0.0,0.0
2016-05-08,0.6089309878,0.00173268324133,0.00483539509207,0.0064874884152,37.4032222982,0.0,0.0,1353.45669405,0.0,37.305470613,93.3729689088,93.3729689088,99.4240555484,956.763774212,37.2980466365,37.6040930881,49.7907601474,74.6185348176,167.992952973,0.0,37.290486971,37.0924883085,0.0,0.0,111.800192669,0.0,161.590739917,37.0589507965,55.7645574324,37.3919085588,37.305470613,37.1485192576,37.0813023953,0.0,87.0661456781,8206.66172776,74.513351233,0.0,37.0813023953,37.2455721544,37.0924883085,124.199153008,37.2838893612,99.1897602828,37.5246638027,37.4342973637,37.0143283392,273.417600312,0.0,55.7981772036,37.2680871218,111.422281309,37.0477850987,99.5966493789,0.0,0.0,56.0403467622,37.0254738761,74.5585029986,37.24555411,111.987870631,37.2755115009,37.2492898679,62.0360415522,37.3129036207,93.4080385503,87.0211313617,0.0,112.32888905,37.290486971,37.4455693593,0.0,124.210579629,56.0202000153,808.164814077,0.0,0.0,37.2498027091,497.267486224,111.800192669,55.7645574324,1219.66351601,37.2118150799,310.397305953,62.2422540229,37.2380713092,136.718090814,37.223020083,0.0,37.3751577916,0.0,37.2642464106,37.1260865769,55.7027592691,0.0,0.0,37.1260865769,87.1036544583,37.3018513894,149.180882102,37.4342973637,37.4523770356,62.1633574507,0.0,0.0,74.513351233,37.0813023953,0.0
2016-05-15,0.2757352941,0.00151045068583,0.00404147615937,0.00636838667538,36.3081954229,36.3081954229,0.0,1152.02421588,36.8243518083,72.4968625658,54.7879695606,54.7879695606,121.31978198,643.116078599,36.2643051896,0.0,109.54290447,72.4095334535,108.799958919,0.0,36.2211349377,36.83546021,0.0,0.0,36.1938023876,36.8688256631,279.271094211,36.1877520725,36.4493870028,36.4457117182,72.4968625658,0.0,0.0,36.83546021,90.5472456656,7529.57707334,0.0,36.5142915217,0.0,54.6450546924,0.0,133.437492849,36.9692856786,84.777212026,36.7026001191,0.0,36.7578418411,169.835640542,36.1659390815,36.7467801975,0.0,108.79496849,0.0,36.4787176024,0.0,0.0,36.4923546638,54.419150225,36.2095913918,72.5308206771,60.7953767432,36.2862370343,36.1223918942,126.686488363,36.8243518083,72.7266658065,60.7110055987,36.3081954229,91.2967386894,36.2211349377,36.4090303735,0.0,109.238223492,36.8688256631,801.328155985,0.0,0.0,36.193861547,558.516454103,36.1938023876,36.4493870028,1312.63910771,48.4613647665,376.025669923,97.2411528577,60.6268666603,97.0981050214,36.7136351763,0.0,0.0,0.0,36.83546021,0.0,54.7562579714,36.1998901754,36.4702851365,0.0,109.391894393,54.8541786114,145.768117907,0.0,36.6304535396,54.7274788971,72.2230429567,36.8465753157,0.0,0.0,0.0
2016-05-22,0.3773584906,0.00180911618056,0.00458897762873,0.00723646472223,0.0,37.838872436,0.0,1095.13417275,37.838872436,75.6777448721,94.5103079724,94.5103079724,113.621122842,856.693111643,37.6737189516,0.0,138.872012208,37.7447556335,88.2992202588,37.6737189516,37.7932834331,0.0,0.0,0.0,265.438077662,0.0,289.90811052,0.0,37.8371935125,114.137685196,75.6777448721,0.0,37.7819033417,0.0,176.549100498,6629.56118351,37.8160641947,37.838872436,0.0,56.5721046268,0.0,75.735663315,0.0,113.238054883,37.526511754,0.0,37.9021477605,113.442926977,0.0,37.8731364316,63.0416151648,62.9998784987,0.0,63.0720742318,0.0,0.0,37.8626517419,37.796362498,37.8502868772,138.42713422,88.3755414569,37.742050969,37.5943103299,75.8394507606,0.0,37.8160641947,50.389989434,0.0,0.0,37.7932834331,0.0,0.0,113.080647851,37.8074167814,919.940212276,75.7234164139,0.0,0.0,529.646127066,265.438077662,37.8371935125,1476.5634208,75.6549297545,453.323766093,126.220396029,37.7705301017,63.0035672981,56.5149567697,0.0,0.0,0.0,0.0,0.0,0.0,56.7418828682,75.2566031378,0.0,63.0948305892,56.7932795012,126.140421895,0.0,37.9222211751,75.6058709901,37.7564558688,0.0,37.8160641947,37.7819033417,37.874052721
2016-05-29,0.4672897196,0.00146313424257,0.00397136437268,0.00606155614778,0.0,0.0,0.0,1183.60588176,37.835325316,56.5626666593,75.8379330749,75.8379330749,100.820946671,819.053340961,0.0,38.1761156394,0.0,37.746391578,189.298392897,38.1299952943,0.0,37.4740408082,0.0,0.0,125.970761949,0.0,189.153790604,0.0,75.5703049243,37.5760572532,56.5626666593,0.0,0.0,0.0,50.4636187029,6845.49744783,0.0,0.0,37.9189665374,37.8504795419,0.0,113.365338902,0.0,164.131657864,0.0,0.0,0.0,226.647379108,0.0,0.0,37.5306481206,113.658827679,0.0,113.091177119,37.8504795419,0.0,56.4888957339,75.7237537116,63.0195740923,62.9664529261,138.953195891,0.0,0.0,56.8790339096,0.0,56.4264666624,88.2495818497,0.0,57.0392670425,0.0,0.0,0.0,113.510076862,0.0,718.579015718,38.0414810848,0.0,57.1260036878,277.412863455,125.970761949,75.5703049243,1186.16136759,37.395076845,277.187052779,113.605194135,37.7669687306,170.842885181,74.8126740614,0.0,0.0,37.9189665374,37.4401583119,37.4853486056,37.6497414171,37.9555249693,0.0,37.4853486056,151.466969057,37.9991819396,201.714053292,0.0,37.5193129807,37.6554602716,0.0,38.2339232039,0.0,0.0,0.0
2016-06-05,0.4102564103,0.000813913639479,0.00342700479781,0.00539753255655,37.8371622044,0.0,0.0,1041.32660625,37.8371622044,37.6277922185,189.93041155,189.93041155,100.453117718,778.432229597,37.6505177719,0.0,37.7200900049,37.7138904286,113.160111813,37.8943007761,0.0,37.8371622044,0.0,0.0,37.5913102296,37.6188428107,175.873915711,0.0,75.2445231232,37.6967910339,37.6277922185,0.0,37.5913102296,0.0,50.2795103341,5927.57296139,0.0,37.5913102296,0.0,37.5282768334,37.7847209976,138.029041624,0.0,50.2233173669,0.0,0.0,0.0,175.881716974,0.0,0.0,37.5121229977,125.678383829,0.0,56.7305025719,0.0,0.0,37.6670209039,37.5347138576,75.3756099121,113.041058618,163.633490616,37.7098469662,37.5347138576,56.479931294,37.7106631413,0.0,75.2052999826,0.0,0.0,0.0,0.0,0.0,75.3037782311,37.7765003363,728.585136222,37.8599969432,0.0,37.7574570779,414.672319366,37.5913102296,75.2445231232,1333.00277174,74.9565752984,163.023360263,138.351295023,37.6074981657,94.3732609782,0.0,37.5508774217,37.750449184,0.0,37.6911334914,0.0,37.5597662299,75.1017548433,37.5686512119,0.0,94.1689305288,37.780195685,163.390614028,0.0,112.992869753,37.7107316909,37.6026499913,37.6277716555,0.0,37.5913102296,0.0
2016-06-12,0.3842459174,0.000609995207181,0.00283212060477,0.00453139296763,0.0,0.0,0.0,1079.09860727,37.5071557083,55.658549586,37.6547769691,37.6547769691,86.987803843,868.708056149,37.4394125011,0.0,93.9467670242,37.2708314378,74.5790539133,0.0,0.0,36.7238213927,0.0,0.0,111.27239351,37.5184700841,211.114901741,0.0,62.0731870699,75.3006427641,55.658549586,0.0,0.0,0.0,99.3588104512,6842.01395115,0.0,37.5071557083,0.0,37.0475711529,37.62060748,136.423769192,0.0,86.6639857085,0.0,0.0,0.0,148.978399269,0.0,0.0,55.5971853525,62.0694418911,0.0,92.9662362444,0.0,0.0,49.6307867244,0.0,55.6859118758,49.6008548192,87.0703351463,55.8205680649,37.5184700841,36.6243886633,36.7127466576,37.0498647067,74.9379665798,0.0,74.3178877152,0.0,0.0,0.0,99.2391190982,73.5141714473,546.533843038,0.0,0.0,0.0,508.925091469,111.27239351,62.0731870699,1255.58781604,74.9916963092,173.717084345,92.9830972204,0.0,62.0730762112,37.0611151061,0.0,0.0,0.0,0.0,0.0,37.0810596481,37.0665839461,0.0,0.0,148.626494585,37.450686037,111.790028395,0.0,56.3736134153,0.0,37.5637959314,37.195557761,0.0,0.0,0.0
