Week,MD,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,how long flu,upper respiratory,strep throat,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,contagious flu,flu care,flu or cold,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,flu incubation,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,cough and fever,flu shots,high fever,flu cold,flu remedies,dangerous fever,do i have the flu,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,incubation period for flu,clarithromycin,the flu virus,tessalon,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,flu shot,chest cold,rsv infection,flu like symptoms,flu contagious,is the flu contagious,rsv,tussionex,pneumonia,signs of the flu,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,human temperature,influenza a,influenza b,flu vs cold,normal body,flu medicine,cold symptoms,stomach flu symptoms,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv
2009-12-13,2.155089475,0.00693533270853,0.0095595126523,0.0163074039363,0.0,0.0,0.0,92.8148151292,0.0,745.224346156,94.3878695883,93.5802367114,92.546923313,0.0,92.546923313,186.984724663,497.25891224,0.0,94.7884243547,92.5910301621,185.182060324,92.502938111,92.947168924,0.0,0.0,185.415840751,0.0,92.5910301621,0.0,0.0,93.2949335964,0.0,961.451756681,92.2800394649,92.7027875914,0.0,93.5802367114,0.0,0.0,94.1888590199,0.0,217.237890863,7764.09612238,0.0,0.0,373.305562055,92.3913543497,185.959512249,92.4471125599,0.0,0.0,92.5192412409,216.967050062,92.6708200313,0.0,0.0,155.05577358,92.4192250448,0.0,283.249105024,0.0,0.0,140.485920562,93.2810081355,0.0,188.889768617,231.283450179,0.0,0.0,94.3878695883,0.0,684.109674781,155.420730721,0.0,0.0,185.415840751,0.0,403.741318796,185.2378885,1303.29784326,0.0,0.0,94.7023052532,0.0,527.255520336,93.2949335964,92.7027875914,1582.37075912,92.5308761775,402.945949181,186.109006873,92.7587675355,92.7426842576,0.0,138.960044854,0.0,0.0,0.0,683.669475522,92.5328929275,92.5868029687,93.5096463377,0.0,92.5328929275,94.4734175064,185.173605937,248.46996709,140.019786959,277.85683275,0.0,0.0,0.0,0.0,0.0
2009-12-20,3.284104159,0.00388755980861,0.00538277511962,0.00777511961722,0.0,0.0,0.0,0.0,0.0,860.422358861,0.0,0.0,0.0,0.0,0.0,163.992686576,491.878310831,0.0,122.31515007,0.0,0.0,0.0,122.204790536,0.0,0.0,0.0,122.190866151,0.0,0.0,0.0,0.0,122.499526239,942.098485425,0.0,243.646085908,0.0,0.0,0.0,0.0,0.0,0.0,122.252649513,7211.98895706,0.0,0.0,246.223654176,0.0,305.355450327,0.0,0.0,124.067549494,0.0,286.75826736,0.0,124.33008663,0.0,204.429643778,0.0,0.0,123.782947545,0.0,0.0,122.338618105,0.0,122.795687076,122.536468195,0.0,122.64742787,122.684459098,122.15398391,0.0,492.348669621,123.409509228,0.0,122.474188755,0.0,0.0,327.108926005,122.499526239,1064.77581928,0.0,0.0,122.684459098,0.0,532.351202824,0.0,243.646085908,1146.54818618,0.0,244.726615395,184.881000086,124.179929521,0.0,0.0,0.0,122.677930808,0.0,0.0,328.158572091,0.0,0.0,0.0,0.0,0.0,124.405301444,124.292513319,245.802813482,123.028794232,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-27,3.210920977,0.00411734431292,0.00540401441071,0.00926402470407,0.0,0.0,0.0,0.0,183.806707488,736.326609246,0.0,123.255419897,122.738287902,122.958239861,122.738287902,122.187485859,572.174152571,0.0,0.0,123.069514286,0.0,0.0,122.405874848,0.0,0.0,0.0,122.261114955,123.069514286,0.0,0.0,0.0,0.0,816.848466031,122.884168632,0.0,0.0,123.255419897,0.0,0.0,0.0,0.0,122.698005032,7315.90152967,0.0,0.0,184.311238012,0.0,122.47626161,122.630595508,0.0,0.0,122.295356097,122.466279145,0.0,0.0,0.0,122.491173723,0.0,0.0,0.0,0.0,123.516633321,122.513852754,0.0,122.332247848,0.0,122.482535628,0.0,122.51951707,0.0,0.0,306.496276307,183.313458201,0.0,245.620373184,0.0,0.0,326.946456296,123.03240044,1062.25959528,0.0,0.0,122.51951707,0.0,612.441977456,0.0,0.0,1143.34803296,0.0,306.494492844,245.3838511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.376471073,0.0,244.584082626,0.0,0.0,0.0,0.0,0.0,244.663783247,122.181436512,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-03,2.863458254,0.00232983857547,0.0033283408221,0.0099850224663,0.0,0.0,0.0,0.0,0.0,803.908466483,0.0,184.754501476,187.322434054,0.0,187.322434054,0.0,525.86455679,92.4051424201,0.0,0.0,138.428514639,93.7178099074,0.0,0.0,0.0,92.4889186145,0.0,0.0,0.0,0.0,0.0,0.0,741.636855733,93.8028275759,92.8608490712,0.0,184.754501476,0.0,0.0,0.0,0.0,123.630623139,9059.58094003,92.4051424201,93.4355273474,247.700216939,92.818805298,215.976678112,0.0,0.0,0.0,92.9170259878,185.194834122,0.0,0.0,0.0,92.4063991299,0.0,0.0,92.9990350078,0.0,0.0,138.847217193,0.0,139.629650748,92.9868793783,185.427242619,93.6329462099,0.0,92.1849700156,0.0,402.645827498,0.0,0.0,0.0,92.4889186145,0.0,525.399551873,92.3088442099,865.675888337,92.2683450262,0.0,92.4355483092,0.0,679.867086873,0.0,92.8608490712,1575.65222052,0.0,370.7059922,232.238938313,139.545307861,123.668345263,93.7178099074,0.0,0.0,0.0,0.0,525.68856752,93.5764557446,0.0,0.0,0.0,93.5764557446,93.0009363326,0.0,277.024365209,92.9307532776,184.926948913,0.0,0.0,92.4051424201,0.0,0.0
2010-01-10,3.182740575,0.00234781150428,0.00335401643468,0.010732852591,0.0,0.0,0.0,0.0,92.1125993694,774.847275106,92.8871381878,92.8871381878,140.061365139,0.0,140.061365139,0.0,527.153399656,93.9231497904,93.6121459831,0.0,0.0,92.5519064109,92.7751247562,0.0,0.0,94.0651993212,0.0,0.0,0.0,0.0,93.2475717097,0.0,371.588173004,92.1403441283,0.0,0.0,92.8871381878,0.0,92.7192192878,0.0,0.0,185.84488967,7626.78365626,0.0,0.0,372.672849874,92.6354873017,93.1353266207,92.5404470803,0.0,0.0,0.0,340.729007313,0.0,0.0,0.0,123.912618471,0.0,0.0,140.174238308,0.0,0.0,0.0,0.0,92.9973866544,92.5684512342,92.5125272026,92.2236787778,93.3742349243,93.8381258165,92.3350264129,341.411703367,93.2335262867,0.0,0.0,94.0651993212,0.0,402.587761514,0.0,991.186500075,0.0,0.0,93.1965744447,93.8098186896,340.682075525,93.2475717097,0.0,1796.17974892,0.0,371.512989935,123.818809498,93.8947913515,217.143837429,0.0,0.0,0.0,93.7249996854,0.0,279.273181316,0.0,93.3319713862,92.4466432475,0.0,0.0,280.122908945,0.0,371.989039453,186.118661493,0.0,0.0,0.0,0.0,92.7192192878,0.0
2010-01-17,1.922636759,0.00293356341674,0.0053494391717,0.0124245038827,0.0,0.0,0.0,95.9181848275,0.0,539.604686645,95.2990249651,95.0394522759,126.982947382,0.0,126.982947382,95.2927365439,317.60640347,0.0,94.8976451969,0.0,238.572180773,95.1745119684,95.0738596113,0.0,95.1552858626,95.0406063979,0.0,0.0,0.0,0.0,0.0,95.7157647812,665.908699283,0.0,95.8024115205,95.5009908067,95.0394522759,95.4431989817,0.0,0.0,0.0,221.997663148,5683.54250368,0.0,0.0,190.767038558,94.5242745197,190.538850053,94.6667591059,0.0,0.0,95.2173894581,253.832553823,0.0,94.8956300859,95.8313286384,95.117306817,94.6097137554,95.069250342,238.474322269,0.0,0.0,142.854003174,189.504912465,0.0,95.2156851638,285.560722781,95.8313286384,0.0,190.023959418,0.0,222.438715974,143.397453736,0.0,0.0,95.0406063979,0.0,602.872136249,95.1265900587,666.13732016,0.0,0.0,95.2702424146,0.0,285.609080775,0.0,95.8024115205,1490.89854342,0.0,285.370292025,94.8390116784,143.324802629,95.2605352264,0.0,95.1399970972,96.0632955459,0.0,0.0,190.594800124,0.0,95.3278249122,142.897441666,0.0,0.0,286.736834083,191.662657277,191.099789134,0.0,95.7157647812,0.0,0.0,0.0,0.0,0.0
2010-01-24,2.743757714,0.00293508287293,0.00535220994475,0.0110497237569,0.0,0.0,0.0,0.0,88.4132777954,558.784903672,88.3865749027,0.0,132.241167005,0.0,132.241167005,132.668039714,618.27417183,88.9041605209,0.0,88.4976243004,177.593771032,0.0,87.7993182089,0.0,0.0,88.6898690825,0.0,88.4976243004,0.0,0.0,0.0,0.0,411.58265062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.277240427,6502.91724633,0.0,89.0386193239,88.0910429886,176.453391319,0.0,88.4399968277,0.0,0.0,88.0280696764,220.070174191,0.0,87.7975297698,87.7975297698,176.463526215,87.5329997012,0.0,88.4853314152,0.0,0.0,176.506604043,0.0,0.0,88.4842742325,264.681248585,87.6121911967,88.7968855158,0.0,0.0,221.558049557,89.0386193239,88.5202509083,0.0,88.6898690825,0.0,735.54166211,264.680086979,1469.53782596,0.0,0.0,0.0,0.0,323.045322369,0.0,0.0,1352.23323004,0.0,352.245118721,132.739741304,175.01326868,88.4667320141,0.0,0.0,0.0,0.0,0.0,266.068427283,0.0,88.2799244352,87.6650651806,0.0,0.0,88.011274331,88.957895281,132.454284723,88.3065629157,0.0,0.0,0.0,0.0,0.0,88.6097758834
2010-01-31,2.990695614,0.00393922341024,0.00525229788032,0.0110673419621,0.0,0.0,0.0,0.0,0.0,922.864727797,0.0,115.492735478,0.0,0.0,0.0,129.937111184,577.11619648,0.0,0.0,0.0,129.899350202,86.9400904482,86.2350537089,86.2350537089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547.567639851,0.0,86.1711152598,86.4312937479,115.492735478,0.0,0.0,0.0,0.0,144.241838041,6463.0305563,0.0,86.6782227059,0.0,0.0,129.388986292,0.0,0.0,0.0,86.2610124848,86.5545906135,0.0,0.0,86.5678382583,172.952724907,0.0,0.0,174.025913903,0.0,0.0,86.5358055904,0.0,86.359177938,0.0,172.718041819,86.3590209094,0.0,86.3129769502,86.2490041859,289.007547087,86.6784886493,0.0,0.0,0.0,0.0,605.310475695,86.3530753825,894.253041204,0.0,0.0,130.119483884,0.0,345.869861485,0.0,86.1711152598,951.368032489,0.0,230.490240381,86.4564127333,0.0,173.252166551,0.0,173.12394611,0.0,0.0,0.0,173.23538211,0.0,86.379132436,0.0,0.0,0.0,86.4835180945,0.0,129.727756271,0.0,86.573741231,0.0,0.0,0.0,0.0,86.8089590901
2010-02-07,3.436833373,0.00252981568486,0.00289121792555,0.00795084929527,0.0,95.0953523156,0.0,0.0,0.0,633.403560026,95.3088895686,0.0,94.8369410321,0.0,94.8369410321,189.159860704,696.674102944,0.0,0.0,0.0,189.786563492,0.0,94.7005773369,0.0,0.0,95.0090588924,95.063706403,0.0,0.0,0.0,0.0,0.0,316.243610578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.279848279,6996.52021223,0.0,0.0,95.0868056473,189.387970273,141.982373774,95.1938516814,95.1651355874,0.0,0.0,347.812418337,0.0,0.0,95.2580960881,142.750521552,0.0,0.0,94.9803292103,0.0,0.0,94.9503268199,94.6369233801,142.608614327,94.722541827,285.099275374,0.0,0.0,94.9453290274,0.0,142.468714644,94.9204086846,0.0,0.0,95.0090588924,94.7797069096,506.33556345,95.1364368131,600.955377052,95.1077553428,0.0,0.0,0.0,379.562589081,0.0,0.0,1012.39988123,94.7490206461,442.757486778,94.6939851367,95.0427811519,142.225371305,0.0,95.3376924969,0.0,95.0350122568,0.0,0.0,0.0,0.0,95.3376924969,0.0,0.0,142.879989674,94.8083153331,221.602732356,95.1651355874,94.6939851367,0.0,0.0,0.0,0.0,0.0
2010-02-14,2.155447016,0.00148726529095,0.00223089793642,0.00613496932515,0.0,0.0,0.0,0.0,89.3665680892,541.315325394,0.0,0.0,89.3126027703,0.0,89.3126027703,180.699583963,451.565074065,0.0,0.0,0.0,135.052028293,89.3665680892,363.927347846,0.0,0.0,0.0,90.2260129704,0.0,0.0,0.0,90.9818369614,0.0,330.64015331,91.0641983105,90.8448986156,0.0,0.0,0.0,0.0,90.4983522791,0.0,135.079207173,6137.297399,0.0,0.0,181.270278779,0.0,0.0,90.9818369614,0.0,0.0,89.3665680892,300.354334309,0.0,91.2017990937,90.6351393896,136.245918017,0.0,90.7902386285,180.935610131,90.2531731188,0.0,0.0,0.0,0.0,90.3619774264,135.228642053,0.0,0.0,91.0916852403,0.0,180.644234787,0.0,0.0,89.3935752116,0.0,0.0,300.907551161,178.355948372,751.791279599,0.0,0.0,0.0,0.0,541.016548156,90.9818369614,90.8448986156,1142.29353715,0.0,210.322302257,90.8722532975,89.3126027703,90.6351393896,0.0,90.6077488972,91.284559347,0.0,0.0,135.29712293,90.4164780159,89.2317768855,0.0,0.0,90.4164780159,225.059760395,90.9818369614,300.952318462,89.2587025876,178.355948372,0.0,0.0,0.0,0.0,91.0092741861
2010-02-21,2.278060227,0.000741702206564,0.0031522343779,0.00741702206564,0.0,0.0,0.0,0.0,0.0,659.864290762,0.0,86.1408954806,86.0889251063,0.0,86.0889251063,86.0917840123,401.781678263,0.0,0.0,0.0,86.0999486714,129.188741259,344.148069614,0.0,0.0,85.9378501203,0.0,0.0,0.0,0.0,85.9354680962,0.0,429.986284555,0.0,86.0039870312,0.0,86.1408954806,0.0,0.0,0.0,85.9592731106,200.756450778,6597.66765328,0.0,0.0,258.89155131,86.0740579126,143.164261293,0.0,0.0,0.0,0.0,315.328342382,86.6065276033,85.9166869325,0.0,171.548454028,0.0,0.0,143.692564756,0.0,0.0,86.2669965843,0.0,171.866779119,0.0,286.760307617,86.2038713826,0.0,86.3190587428,0.0,172.424134607,86.0027699307,0.0,86.4494894753,85.9378501203,0.0,301.475067629,86.2409890484,917.34750335,0.0,0.0,172.855715765,85.4517138823,602.157917205,85.9354680962,86.0039870312,1261.09371285,0.0,343.662323675,229.211252941,129.299446131,172.390497668,0.0,86.3451133938,0.0,0.0,0.0,114.856876465,0.0,86.2930198111,114.787246872,85.4517138823,0.0,143.492870976,86.0370174035,0.0,344.148069614,129.08826224,0.0,85.9075215916,0.0,0.0,0.0
2010-02-28,2.72,0.00123543946347,0.00247087892693,0.00900105894811,0.0,0.0,0.0,86.4185306888,0.0,667.421314472,0.0,87.4114430587,0.0,0.0,0.0,87.4330461725,580.368496007,86.5489934465,86.8900473764,0.0,86.4231943972,86.9998667736,87.8279332481,0.0,0.0,87.9337819173,87.8279332481,0.0,0.0,0.0,87.9602839613,0.0,290.022825358,0.0,86.2884606546,0.0,87.4114430587,0.0,0.0,88.0930341635,0.0,172.941337131,6499.96995049,0.0,0.0,176.452371332,130.873378564,86.3664556477,0.0,0.0,86.2884606546,0.0,260.920702497,0.0,0.0,0.0,86.5751332814,0.0,0.0,87.6233498642,0.0,0.0,129.837103795,0.0,173.430407292,87.2401573548,145.05465004,0.0,0.0,87.9072958384,0.0,174.918826197,88.2795590392,0.0,0.0,87.9337819173,0.0,522.322684887,176.026672005,754.28825358,0.0,0.0,86.6366572659,0.0,231.897314533,87.9602839613,86.2884606546,1420.36027991,0.0,231.740132942,115.935296969,87.3718525498,173.482834864,86.2365422066,0.0,0.0,0.0,0.0,88.2528642829,0.0,131.097456971,87.3404864297,0.0,0.0,173.064299677,0.0,203.057356132,87.2219186587,86.506062365,86.506062365,0.0,0.0,0.0,0.0
2010-03-07,2.504797495,0.00274207369323,0.00342759211654,0.0109682947729,88.6760426052,89.0374056969,0.0,0.0,0.0,741.531906252,88.4617845741,178.236208504,88.4350750981,0.0,88.4350750981,148.433712497,385.369933259,0.0,0.0,89.3856389032,89.1840892821,88.4885101888,88.4281828565,0.0,0.0,88.876446241,89.1708604939,89.3856389032,0.0,0.0,88.2751563366,0.0,237.062271497,0.0,89.0374056969,0.0,178.236208504,0.0,89.3856389032,0.0,0.0,178.986989755,5900.48436845,0.0,0.0,176.816763492,133.735864122,177.499599159,0.0,0.0,0.0,0.0,177.722954911,0.0,89.6557677605,88.4083817461,118.544650534,0.0,0.0,268.723673478,0.0,0.0,0.0,88.7961845496,0.0,89.6016114526,222.395515242,0.0,0.0,89.5475205311,0.0,89.8186301906,89.3324271894,88.595574327,0.0,88.876446241,88.9568531585,296.473278918,89.4934948777,800.181176656,88.9300346921,0.0,88.7619688701,0.0,474.052734914,88.2751563366,89.0374056969,1718.4396833,0.0,266.459272099,177.722513009,89.0642889715,89.3318083468,89.0642889715,179.419979147,0.0,0.0,0.0,134.153567645,0.0,88.7486396066,0.0,0.0,0.0,88.7755733978,0.0,148.397354223,0.0,134.086004403,0.0,0.0,0.0,89.3856389032,88.7961845496
2010-03-14,2.720017984,0.000876424189308,0.00192813321648,0.0115687992989,0.0,0.0,0.0,0.0,0.0,955.686093138,95.1952673005,0.0,95.6432677552,0.0,95.6432677552,0.0,509.925215151,95.5685829207,0.0,0.0,95.7298227487,191.633069089,191.011050859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.6782211561,0.0,286.492724357,0.0,95.7876131639,0.0,0.0,96.1769830341,0.0,0.0,0.0,95.6843621508,5733.34928104,0.0,0.0,190.735966475,94.9373632049,0.0,0.0,0.0,0.0,0.0,239.42721701,0.0,95.8576510651,0.0,95.4881880336,0.0,0.0,144.125693885,0.0,0.0,192.15523004,0.0,95.8950016528,95.7070746606,478.824213196,0.0,0.0,95.8287260044,95.5404326049,0.0,95.9904302516,0.0,0.0,0.0,0.0,350.541966392,95.1378342584,859.870662906,0.0,0.0,95.8454733953,0.0,254.861424835,95.6782211561,95.7876131639,1368.72780792,0.0,254.554749388,95.4685440464,143.7773269,0.0,0.0,95.8576510651,0.0,0.0,0.0,191.298627603,95.1665421143,95.7998183948,0.0,0.0,95.1665421143,143.893474608,95.8576510651,191.096613739,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,2.446360537,0.00179565451607,0.00359130903214,0.0116717543545,89.1074153518,0.0,0.0,0.0,178.140988054,656.766770971,89.1881773597,89.7478381604,89.0486542893,0.0,89.0486542893,90.0427889837,447.435602528,89.161240429,0.0,0.0,178.107310444,0.0,223.471807319,0.0,0.0,90.4513315834,0.0,0.0,0.0,0.0,0.0,0.0,356.262602074,0.0,89.4222867802,0.0,89.7478381604,90.5609031541,0.0,0.0,0.0,133.687175785,6233.98716337,0.0,0.0,89.3398332892,180.302744778,0.0,0.0,0.0,89.0536552219,88.8660045336,238.160195234,0.0,0.0,0.0,119.233041108,0.0,0.0,269.896226884,0.0,0.0,0.0,0.0,88.9632124924,119.313590752,149.069913435,90.2602179942,0.0,0.0,0.0,90.2057623574,0.0,0.0,89.1780346174,90.4513315834,88.8829207844,268.213798279,134.384961157,715.28868825,0.0,0.0,90.2874704755,0.0,536.480316946,0.0,89.4222867802,1549.69108868,0.0,178.755026112,90.1513723892,0.0,0.0,0.0,0.0,89.3668568322,88.9999599218,0.0,89.3128260845,0.0,0.0,89.2151305713,88.7591302046,0.0,0.0,0.0,90.2602179942,134.466054368,134.547376223,0.0,0.0,0.0,0.0,0.0
2010-03-28,2.253944403,0.000403225806452,0.00322580645161,0.00725806451613,0.0,0.0,0.0,0.0,94.8254045794,951.001615076,0.0,95.1405343227,0.0,0.0,0.0,142.733062263,570.979437302,0.0,0.0,0.0,95.1737670952,0.0,94.9243975818,0.0,0.0,0.0,0.0,0.0,0.0,95.3749193807,0.0,0.0,237.814078892,0.0,0.0,94.974492771,95.1405343227,0.0,0.0,0.0,0.0,95.2886072365,5994.42979307,0.0,0.0,0.0,142.499068971,94.9993189409,0.0,0.0,0.0,0.0,380.411834304,0.0,0.0,95.1178288603,95.4037248532,94.9970342709,0.0,95.3749193807,0.0,0.0,142.94862826,0.0,0.0,190.363213749,142.514477332,0.0,95.1465480115,94.8539664482,0.0,95.2686857894,95.2311525441,0.0,94.7968599061,0.0,0.0,316.794171556,0.0,697.206905285,0.0,0.0,0.0,0.0,411.889750286,0.0,0.0,1393.95295908,0.0,126.610570476,189.936772381,95.1465480115,95.1980558066,0.0,95.169286373,0.0,0.0,0.0,142.690330513,95.0604425382,95.169286373,95.3173605881,95.2024511721,95.0604425382,95.4325477308,0.0,285.485574831,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-04-04,2.106610801,0.000879043600563,0.00210970464135,0.00773558368495,0.0,0.0,0.0,94.7976138083,94.4139785034,630.340840766,0.0,94.7277409697,94.4653268862,0.0,94.4653268862,94.9284960974,440.986831342,0.0,0.0,94.5848635324,94.5848635324,94.1362259222,94.3571539602,0.0,0.0,0.0,0.0,94.5848635324,0.0,0.0,94.3514102794,94.7277409697,251.625299475,0.0,0.0,94.9284960974,94.7277409697,0.0,0.0,0.0,93.8244227047,94.6419627557,6898.26692755,0.0,0.0,94.4168486331,188.589229722,141.092471762,0.0,0.0,0.0,0.0,188.668977655,0.0,0.0,95.0268011491,142.222484908,0.0,0.0,94.2216231637,0.0,0.0,93.9658949947,94.8834293911,189.366868414,188.998687528,125.978338882,0.0,0.0,94.9120691223,0.0,94.9489191472,93.8809604707,94.8834293911,0.0,0.0,0.0,377.746785801,375.750265665,913.000023178,0.0,0.0,94.0793803751,0.0,409.124357422,94.3514102794,0.0,1196.20085111,0.0,220.13298865,188.810855592,94.6705382276,94.4881496817,0.0,0.0,94.459732816,0.0,0.0,94.5625280192,0.0,0.0,94.4368090556,0.0,0.0,189.782836094,0.0,94.7563682713,0.0,94.7277409697,0.0,0.0,0.0,0.0,0.0
2010-04-11,2.032085561,0.00106458481192,0.00230660042583,0.00638750887154,0.0,0.0,0.0,0.0,0.0,867.776174513,89.9820379119,89.8940096173,0.0,0.0,0.0,134.757996755,449.142309296,0.0,0.0,0.0,89.7922023889,0.0,89.3722597073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.7922023889,0.0,268.958834559,0.0,89.6462389658,89.7922023889,89.8940096173,0.0,0.0,0.0,0.0,119.689235814,6556.51605721,0.0,0.0,0.0,89.5609224992,89.4260822063,0.0,0.0,0.0,0.0,239.198684579,0.0,0.0,89.9652035379,359.179803963,0.0,0.0,150.091814593,0.0,0.0,134.731648834,0.0,0.0,149.57545583,89.7578760508,89.5339219196,0.0,134.839159859,0.0,90.1661682901,119.680463237,0.0,0.0,0.0,0.0,239.316262848,0.0,717.829519462,0.0,0.0,179.909738844,0.0,418.669583646,89.7922023889,89.6462389658,1315.73340674,0.0,269.678368793,224.397926885,89.8117513043,0.0,0.0,89.7503835017,90.1453941078,0.0,0.0,89.870516159,89.8668840864,89.8668840864,0.0,89.7585454678,89.8668840864,89.9754845505,0.0,89.8211558583,89.5879393687,89.8192726941,0.0,0.0,0.0,0.0,0.0
2010-04-18,1.889966357,0.000884329678104,0.00247612309869,0.00990449239476,0.0,0.0,88.8178415315,88.5248953637,0.0,708.265320704,0.0,88.6569882115,0.0,0.0,0.0,133.089949363,738.020141673,0.0,0.0,0.0,0.0,0.0,88.350705222,0.0,0.0,0.0,88.2848459337,0.0,88.6837566258,0.0,88.5500759556,88.6977019494,235.759392807,0.0,0.0,0.0,88.6569882115,0.0,0.0,0.0,0.0,88.6034998325,6227.39591935,0.0,88.5767798386,0.0,0.0,88.2778568748,0.0,0.0,0.0,0.0,206.323772505,0.0,0.0,0.0,117.999848473,88.4967164642,0.0,133.000129556,0.0,0.0,88.8856777029,0.0,0.0,88.537422186,88.4447339734,0.0,88.4714383013,88.4242868875,88.4967164642,0.0,88.4173020072,0.0,88.5516481275,0.0,0.0,353.67075004,0.0,796.294458069,0.0,0.0,88.952332509,0.0,353.90094272,88.5500759556,0.0,1149.99787738,0.0,132.772708789,132.662987762,88.4700608267,177.502656259,0.0,88.8178415315,0.0,0.0,0.0,221.95473265,88.6302359519,88.6302359519,0.0,88.3971730272,88.6302359519,133.183617522,0.0,265.806961364,0.0,88.3380776768,0.0,0.0,0.0,0.0,0.0
2010-04-25,2.152095189,0.000901388137732,0.00198305390301,0.0100955471426,89.82821457,0.0,0.0,0.0,88.8458852156,891.29285077,0.0,88.9531546213,0.0,0.0,0.0,221.731318837,624.116182975,0.0,0.0,0.0,0.0,89.8553366155,89.5578919261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207.856726451,0.0,88.6622853691,0.0,88.9531546213,0.0,0.0,0.0,0.0,89.82821457,6744.03797294,0.0,0.0,0.0,132.937167387,132.857140919,0.0,0.0,0.0,0.0,118.657604059,89.0068865178,0.0,88.6890473025,177.068133362,88.7923474722,0.0,0.0,0.0,0.0,223.944650493,0.0,88.7962567885,133.707618505,178.147026171,0.0,0.0,0.0,0.0,133.855602345,89.4292798161,0.0,0.0,0.0,0.0,89.0917878111,0.0,771.900142687,0.0,0.0,89.8824750439,89.4771121078,534.236515664,0.0,88.6622853691,1454.30377763,0.0,89.4771121078,133.89427978,0.0,134.084856092,0.0,0.0,88.9037257831,0.0,0.0,178.456923323,0.0,0.0,177.548027496,88.7426196657,0.0,148.743089689,0.0,221.945151658,89.7740195688,0.0,0.0,0.0,0.0,0.0,0.0
2010-05-02,2.17757206,0.000525026251313,0.00157507875394,0.011200560028,0.0,0.0,0.0,0.0,0.0,945.920343233,0.0,0.0,0.0,90.6125909736,0.0,92.0161874941,519.380030408,91.8966264532,0.0,0.0,0.0,0.0,91.9054913287,0.0,90.6945933184,91.9799416177,0.0,0.0,0.0,91.8966264532,92.0993847703,92.1271506385,243.984042338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.8134620854,6592.94422371,0.0,92.0439032132,184.476763458,91.6199960304,91.2262326532,0.0,0.0,0.0,0.0,184.106980507,0.0,92.2383817289,90.8865105352,91.8226438305,0.0,0.0,137.387588291,0.0,0.0,182.04818459,0.0,0.0,91.9243813993,91.2093289642,0.0,0.0,0.0,90.7493440538,91.487837812,0.0,0.0,0.0,91.9799416177,0.0,152.6820689,91.2368389426,793.275256822,0.0,0.0,0.0,91.8411668114,305.078425418,92.0993847703,0.0,1128.5130132,0.0,152.378425728,0.0,0.0,184.755597744,0.0,0.0,0.0,0.0,0.0,92.0077469205,92.1827326298,90.8590440769,91.8411668114,0.0,92.1827326298,138.03833131,90.8590440769,137.968888473,0.0,0.0,0.0,92.2662314818,0.0,0.0,91.7857740691
