Week,MI,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,influenza b symptoms,sinus infection cure,robitussin cough,strep,fever and cough,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,influenza a treatment,tylenol sinus,how to treat flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,influenza treatment,flu treatment,body temperature,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,how to treat the flu,influenza a and b,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,flu virus,rsv baby,influenza b treatment,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,symptoms of influenza,flu while pregnant,flu report,symptoms of influenza b,is the flu contagious,flu contagious period,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,influenza incubation period,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,cough fever,flu and cold,sinus,how to break a fever,what is influenza b,the flu,what is influenza a,flu a,normal body temperature,how long does influenza last,gripe,rsv symptoms,oseltamivir,how long is flu contagious,home remedies for flu,flu vaccine,cold vs flu,respiratory flu,a influenza,human temperature,influenza a,influenza b,is influenza a contagious,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,rsv infant,stomach flu symptoms,how long does rsv last,how long is rsv contagious,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,incubation period for influenza,is flu contagious
2009-12-13,1.195761134,0.00446096654275,0.00594795539033,0.0100371747212,0.0,0.0,0.0,0.0,0.0,389.63003997,68.6214248445,0.0,137.491178126,68.6826112295,0.0,68.7870770469,160.607288856,68.6826112295,137.532653595,460.053392539,0.0,68.7455890631,68.704151095,0.0,103.896231664,68.7220489345,68.747772734,0.0,0.0,0.0,0.0,69.2557273524,68.4531995105,0.0,0.0,0.0,0.0,0.0,68.5801363819,0.0,68.8585125593,0.0,871.390287461,138.636804438,0.0,0.0,68.8064417081,137.491178126,0.0,0.0,103.634889352,0.0,276.165720836,7842.18207137,0.0,0.0,91.8664166767,69.4021453806,68.6214248445,252.473651689,0.0,68.6925066719,0.0,229.471940674,0.0,69.3184022188,0.0,68.5356980938,103.100700049,276.20674771,68.4944239606,0.0,103.70824029,103.585341951,0.0,68.477132272,69.3811906266,172.646015697,0.0,0.0,0.0,68.5977026457,68.6007744006,0.0,0.0,0.0,102.904314915,0.0,0.0,103.408394346,0.0,0.0,528.612842111,138.762381253,0.0,0.0,69.4440928846,68.4531995105,0.0,0.0,0.0,0.0,0.0,0.0,68.7857829304,207.206192658,103.3773785,803.221585558,0.0,0.0,0.0,0.0,137.491178126,0.0,344.298803862,68.5801363819,0.0,1241.45887459,0.0,0.0,527.499413567,68.6420877246,161.064653705,137.740406848,0.0,68.8078398229,0.0,0.0,0.0,0.0,551.636220337,69.1723369522,0.0,91.7211541975,0.0,91.7211541975,0.0,0.0,69.1723369522,0.0,0.0,114.805363805,0.0,137.702533795,0.0,69.3393190571,0.0,0.0,69.4650856576,137.78203284,68.8286151369,0.0,0.0,0.0,0.0,0.0
2009-12-20,1.445358402,0.00121065375303,0.00181598062954,0.0102905569007,0.0,0.0,0.0,91.9534934167,0.0,487.531640747,91.621730963,0.0,182.335457284,182.828587225,0.0,0.0,213.666953621,182.828587225,0.0,428.098647974,0.0,91.6759096883,91.7873124045,137.553073691,91.6283891366,0.0,91.377259184,0.0,91.3794177507,0.0,91.9257548063,91.1127752191,91.4764591627,91.2502831805,137.553073691,0.0,0.0,0.0,183.906986833,0.0,91.6835300374,0.0,945.043599786,91.4069499345,0.0,183.269102341,0.0,182.335457284,0.0,0.0,91.3054026509,0.0,274.25084474,7306.99497683,0.0,0.0,275.279021845,0.0,91.621730963,91.3106452009,0.0,91.360588751,0.0,183.002056295,0.0,92.1760064074,0.0,0.0,183.239309996,274.829929304,91.1127752191,0.0,91.5092366132,90.9209588503,91.621730963,0.0,0.0,91.0578880052,0.0,0.0,0.0,91.8980329261,90.9756810644,0.0,0.0,91.3329873647,305.154433337,91.6473012429,0.0,181.732604855,0.0,0.0,213.86010409,0.0,0.0,0.0,0.0,91.4764591627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.029062403,91.6620551543,579.294049253,0.0,91.5644125171,91.8149675152,0.0,91.5092366132,0.0,396.614539923,183.906986833,183.269102341,1252.64482476,92.0368097804,0.0,518.22385061,0.0,214.091017735,91.8426392956,0.0,91.6004856402,0.0,0.0,0.0,0.0,122.271893676,91.4265973266,0.0,0.0,91.4265973266,0.0,0.0,0.0,91.4265973266,91.7044469404,0.0,91.8417139787,91.140243647,274.54446058,0.0,91.8980329261,0.0,0.0,91.9249835682,91.8135297216,0.0,0.0,0.0,0.0,0.0,0.0
2009-12-27,2.147552958,0.00212314225053,0.00283085633404,0.00990799716914,92.8518461183,92.2938604753,0.0,92.098912671,0.0,797.498336263,0.0,92.3875627992,0.0,184.323195885,0.0,92.5996835911,338.173212129,184.323195885,92.5717500515,431.175078204,0.0,0.0,183.864937706,91.9878832404,91.9878832404,0.0,184.148337922,0.0,0.0,0.0,0.0,0.0,91.840492128,92.3117442987,91.9878832404,0.0,0.0,0.0,92.3211045189,0.0,92.5441717873,0.0,1105.83522242,92.3117106978,0.0,92.1643370358,0.0,0.0,92.080905228,0.0,0.0,0.0,276.389049156,8003.51324015,0.0,92.2102104507,91.9047866883,0.0,0.0,153.821417791,0.0,184.475030849,0.0,215.021226992,0.0,0.0,0.0,0.0,122.975237346,215.33657627,92.2699784597,92.098912671,91.9421873834,184.374543001,0.0,0.0,0.0,92.1596010576,0.0,0.0,0.0,0.0,92.0433644728,92.1921812464,0.0,92.711586532,553.278478576,0.0,92.2659602756,184.349820223,92.0433644728,0.0,307.623705248,184.36472159,0.0,0.0,91.9878832404,91.840492128,0.0,0.0,0.0,0.0,92.0156154934,0.0,0.0,277.410107396,92.098912671,706.394428666,0.0,92.2659602756,0.0,0.0,92.5438333597,0.0,645.249939794,92.3211045189,92.1643370358,1384.96760771,91.9144939535,0.0,597.684926422,0.0,323.51332311,92.0205089011,0.0,0.0,0.0,0.0,0.0,0.0,230.336585674,91.8591571119,0.0,92.098912671,0.0,92.098912671,0.0,0.0,91.8591571119,0.0,0.0,92.1316112588,91.9878832404,153.607756819,91.7942245389,184.444223736,0.0,0.0,0.0,0.0,92.0433644728,0.0,0.0,0.0,0.0,0.0
2010-01-03,0.796034845,0.0030534351145,0.00381679389313,0.00801526717557,0.0,0.0,0.0,70.9443588159,70.9443588159,723.80743736,70.0999514083,69.4281260098,104.753818606,117.039141813,0.0,0.0,116.93286589,117.039141813,69.7938852785,445.26956212,0.0,70.9015309506,70.1243297489,0.0,117.159063304,0.0,176.231462263,0.0,0.0,0.0,0.0,0.0,138.689106366,0.0,0.0,0.0,0.0,0.0,71.0946646608,0.0,69.6169033917,0.0,654.55660911,0.0,70.9443588159,69.8779996326,0.0,104.753818606,0.0,0.0,0.0,0.0,349.369408129,8575.51027829,0.0,0.0,0.0,0.0,70.0999514083,304.124479489,0.0,208.158943294,70.2056191071,187.042818426,105.257768424,0.0,69.7011343698,69.4281260098,70.5946599823,468.083386224,0.0,69.5328757473,141.546714094,210.388088488,69.28200548,69.9525498883,0.0,116.946971842,0.0,0.0,0.0,0.0,0.0,208.535701562,0.0,141.381314377,350.988955351,0.0,70.48185187,0.0,0.0,0.0,374.74935957,105.384865769,70.2530413676,0.0,70.9872384525,138.689106366,69.4699880092,0.0,0.0,0.0,0.0,0.0,0.0,328.40136017,0.0,911.581770643,0.0,0.0,0.0,0.0,70.1048505248,0.0,514.22283445,71.0946646608,69.8779996326,1382.27180579,0.0,0.0,444.19714738,0.0,257.654308235,105.881351878,0.0,105.257723709,69.3028421734,0.0,0.0,0.0,247.018104972,70.4139781989,0.0,0.0,140.20660693,0.0,0.0,0.0,70.4139781989,104.627704114,0.0,141.040526985,0.0,280.60299372,0.0,70.2691727756,0.0,0.0,105.427333988,0.0,0.0,0.0,0.0,70.1844600899,0.0,0.0
2010-01-10,1.095911705,0.000796495420151,0.00119474313023,0.00438072481083,0.0,0.0,0.0,67.9111845481,0.0,701.579768997,0.0,68.0879739963,68.1072786876,102.014729982,0.0,0.0,135.89994066,102.014729982,135.61757059,454.388262145,0.0,0.0,68.0469324207,0.0,272.511221175,0.0,0.0,67.8087852951,0.0,0.0,67.8832597029,0.0,68.0252958063,68.1496292701,0.0,0.0,0.0,0.0,68.0550641763,0.0,0.0,0.0,747.378317238,68.1278052936,0.0,68.108513355,67.993326894,68.1072786876,68.0867644471,0.0,67.8087852951,0.0,113.232832529,7312.7088568,0.0,0.0,68.0662625608,68.1290651092,0.0,203.487721302,0.0,68.0662625608,68.1278052936,68.0976082347,68.1290651092,0.0,0.0,68.3352668801,68.0096462536,226.875422031,0.0,0.0,68.2100355957,67.9074378476,0.0,67.8220852423,0.0,68.0808787906,0.0,0.0,0.0,0.0,68.1688956466,67.9317015222,0.0,68.2113963057,317.270711675,67.9241040228,0.0,67.8628559578,0.0,0.0,181.555112025,68.2718387086,0.0,0.0,0.0,68.0252958063,68.0674470219,0.0,0.0,0.0,0.0,0.0,68.1894594161,295.610324765,67.6455872559,929.102086057,0.0,68.170205849,0.0,0.0,0.0,0.0,544.310194325,68.0550641763,68.108513355,1339.59380459,0.0,0.0,475.701042275,0.0,249.850907967,0.0,0.0,170.434103959,68.0362069279,0.0,0.0,0.0,227.177368903,0.0,0.0,67.9474808474,0.0,67.9474808474,0.0,0.0,0.0,0.0,67.8906799633,136.461248394,68.1278052936,158.648570147,0.0,0.0,0.0,0.0,68.2519126304,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-17,0.887781325,0.0015923566879,0.00278662420382,0.00835987261146,0.0,0.0,0.0,0.0,204.463652527,696.947545384,67.3397866417,67.4616318528,0.0,67.6861637591,0.0,0.0,157.658421848,67.6861637591,67.4819822696,451.277273339,67.1790486837,67.4616318528,0.0,0.0,67.7248733643,0.0,67.2790289395,0.0,67.4209678191,0.0,0.0,67.4209678191,66.9768848297,67.0980368674,0.0,0.0,67.6530063207,0.0,134.598538642,0.0,0.0,0.0,382.309220925,0.0,0.0,67.4819822696,101.188572447,0.0,0.0,0.0,0.0,0.0,169.587827373,6541.83678181,0.0,67.4412937063,135.004689936,0.0,67.3397866417,101.571521917,0.0,67.8066416131,67.0778144331,90.04184935,0.0,68.3194741352,0.0,0.0,101.005376531,202.81500516,68.0108947579,0.0,101.428541368,101.710091299,66.9768848297,0.0,0.0,168.142712446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.7143541512,292.484418999,101.520378187,67.2602563582,67.4942919977,0.0,0.0,270.601466713,204.648911046,0.0,67.4819822696,67.2602563582,66.9768848297,0.0,0.0,0.0,0.0,0.0,67.0980368674,67.6656900253,587.157662566,68.1545508422,900.310565181,68.1545508422,68.2781685281,0.0,0.0,0.0,0.0,653.127861604,134.598538642,67.4819822696,1082.14824365,0.0,0.0,269.881846601,67.3600636025,90.2254891262,67.1385183376,0.0,67.319979784,200.74941818,67.1385183376,0.0,0.0,101.086987842,66.9970464446,0.0,67.319521885,0.0,67.319521885,0.0,0.0,66.9970464446,0.0,0.0,204.525368087,68.0723874295,157.576629047,0.0,134.317554791,0.0,0.0,112.820985807,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-01-24,0.895789788,0.00449713818479,0.00613246116108,0.0110384300899,64.9715666871,0.0,0.0,0.0,0.0,711.317422415,0.0,0.0,129.625023668,108.064633231,0.0,64.7799006671,237.565394882,108.064633231,107.920848914,779.132073629,0.0,0.0,129.615165956,64.6857564105,108.27339164,0.0,97.1671746882,0.0,64.8858057697,0.0,0.0,64.8075829779,258.840277244,0.0,64.6857564105,0.0,0.0,0.0,64.7638321575,65.0428192138,65.0524167063,0.0,409.732850355,64.8461191797,0.0,97.1927510475,64.9325386307,129.625023668,0.0,0.0,64.8466707843,0.0,129.298416071,7291.55087248,0.0,0.0,64.7858107161,0.0,0.0,129.709680697,0.0,194.951550608,129.615165956,194.313235107,0.0,64.8662323743,0.0,65.062011223,64.8147724308,216.062889077,64.7602671436,0.0,0.0,172.798874875,0.0,0.0,64.9249880195,0.0,64.8271209891,0.0,64.8265636553,0.0,64.6900045383,0.0,0.0,64.9737797422,345.466900247,0.0,0.0,129.50140992,0.0,0.0,64.8466707843,64.8147724308,0.0,64.5934395676,64.9838502027,258.840277244,0.0,64.8662323743,64.7833805523,0.0,0.0,64.8271209891,65.0034946556,541.496482342,0.0,841.981177651,0.0,0.0,0.0,0.0,129.473716907,64.7052576937,496.724124116,64.7638321575,97.1927510475,1276.14915738,64.6705430448,0.0,453.186296754,0.0,129.820543807,64.8319407632,0.0,64.8245011939,129.303403681,0.0,64.9053909812,0.0,97.198274396,64.7052576937,0.0,0.0,64.6900045383,0.0,0.0,0.0,64.7052576937,0.0,0.0,86.3796606251,97.1394382109,129.553003258,0.0,227.065106023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.7295485613,0.0,65.0034946556
2010-01-31,0.910504108,0.00114898506319,0.00268096514745,0.00765990042129,0.0,0.0,0.0,0.0,0.0,835.419596499,62.7293930282,0.0,0.0,83.6852550076,0.0,0.0,146.359015971,83.6852550076,124.842168656,335.422186487,0.0,62.4022601169,62.8427594011,0.0,62.7257279863,94.1309750982,125.234723753,0.0,0.0,0.0,62.9375448602,0.0,125.709648165,0.0,0.0,0.0,62.3458555431,62.9375448602,62.7319255907,0.0,94.6770048615,62.9116206103,397.181109558,0.0,0.0,126.058131209,104.828906979,0.0,0.0,0.0,0.0,63.0326166803,62.7180603131,7229.93425398,0.0,0.0,0.0,0.0,62.7293930282,0.0,62.9116206103,62.8238365588,0.0,251.522557217,62.9945535059,63.0065099325,0.0,62.8616936462,62.8995963858,125.500624348,0.0,0.0,62.7730225296,167.383021577,0.0,0.0,0.0,63.0386814765,0.0,62.252074172,0.0,125.837129802,62.918564901,124.955250331,0.0,157.055879592,292.516540496,0.0,0.0,62.8806393043,62.4399198997,0.0,94.5436414751,0.0,63.0135793451,62.5805633785,0.0,125.709648165,0.0,0.0,0.0,0.0,0.0,0.0,62.5910146847,629.455289642,62.49649488,1003.84027619,0.0,0.0,0.0,0.0,62.9305756029,0.0,627.432875503,62.7319255907,126.058131209,1528.88082718,0.0,62.3834472559,355.215631095,62.308309108,125.498573306,62.7597967956,0.0,125.913072548,62.7731808581,63.0065099325,0.0,0.0,94.2353178912,188.698789157,0.0,125.754479377,62.8737448603,125.754479377,63.0135793451,0.0,188.698789157,0.0,0.0,62.7810695152,0.0,250.97881567,62.9495420211,125.837129802,0.0,0.0,125.545873174,0.0,0.0,0.0,0.0,62.8737448603,0.0,63.1398368882
2010-02-07,1.032702238,0.00127442650807,0.00297366185217,0.0114698385726,0.0,0.0,0.0,0.0,0.0,736.600133806,0.0,65.5581506881,64.6882837622,65.0965404102,0.0,0.0,108.539520105,65.0965404102,163.209951203,543.503623711,64.5909788829,65.0475153772,64.6687993394,0.0,130.329653274,64.9752827261,64.9638399351,0.0,0.0,0.0,65.3610425983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6858483582,0.0,65.1852445386,0.0,411.51883351,64.7077799297,0.0,86.8734292436,65.6968352015,64.6882837622,0.0,0.0,0.0,0.0,227.985873648,7107.31928335,0.0,0.0,65.5977150519,65.1205682835,0.0,0.0,0.0,65.6968352015,64.7077799297,162.806150548,97.9082675851,0.0,0.0,65.1064708292,64.7272878525,303.965343992,64.6493266506,0.0,64.7858822591,86.8475030867,0.0,0.0,0.0,130.231881233,0.0,0.0,0.0,86.8210089938,65.420050461,65.6373271986,0.0,64.9655225455,195.132047173,0.0,0.0,129.415559859,0.0,0.0,108.637708679,97.4285886388,0.0,0.0,0.0,0.0,0.0,65.617515147,0.0,0.0,0.0,0.0,0.0,456.985242216,64.8090258285,1019.13348519,0.0,0.0,0.0,0.0,64.7077799297,0.0,542.325244964,97.6858483582,86.8734292436,1216.72771789,0.0,0.0,260.32603398,0.0,108.657405014,64.857745382,0.0,0.0,97.0184452202,65.2328755589,0.0,65.0475153772,130.644643449,64.7272878525,0.0,0.0,64.7858822591,0.0,0.0,0.0,64.7272878525,65.5383863979,0.0,130.27745118,0.0,303.664075731,0.0,65.5977150519,0.0,65.4988935468,97.8922244049,0.0,65.0868071413,0.0,0.0,65.5186340211,0.0,0.0
2010-02-14,0.572706935,0.00203334688898,0.00366002440016,0.00813338755592,67.6547388333,0.0,0.0,0.0,66.5681273752,955.148894807,0.0,66.5359471097,66.5359471097,66.7494021547,66.501790523,0.0,333.97244139,66.7494021547,67.3289862539,780.452464321,0.0,67.3087308429,0.0,0.0,134.8608929,66.3751837219,0.0,0.0,66.3150975568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5934203389,67.5934203389,0.0,511.300165117,66.8576933191,0.0,66.3751837219,67.5934203389,66.5359471097,0.0,0.0,0.0,0.0,133.454935007,7266.17454356,0.0,0.0,99.6921576328,0.0,0.0,66.4078188204,0.0,99.8126497542,0.0,0.0,66.5681273752,0.0,0.0,0.0,132.590186005,378.468193265,0.0,66.2151953309,0.0,178.098859831,67.268256561,132.27098002,0.0,132.722595153,0.0,0.0,66.3551429056,66.9081397987,66.3878345234,66.3952366475,0.0,89.1668743575,222.62166337,135.186840678,67.6342869776,0.0,0.0,0.0,67.5934203389,111.371101258,67.0367150492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5681273752,0.0,0.0,580.245136336,0.0,1045.34575688,0.0,0.0,0.0,0.0,66.2151953309,0.0,711.884811994,0.0,66.3751837219,1559.56046835,0.0,0.0,355.761279272,0.0,66.3551429056,269.721785801,0.0,67.0467773281,0.0,0.0,0.0,0.0,66.2151953309,0.0,0.0,0.0,66.1553983454,0.0,0.0,0.0,0.0,132.430390662,0.0,234.289504349,66.2551200794,234.395919451,0.0,201.069548098,0.0,67.4304464502,67.5730055336,0.0,67.4711162008,0.0,0.0,66.6938048147,0.0,0.0
2010-02-21,0.948640036,0.00284784377543,0.00366151342555,0.00691619202604,0.0,0.0,0.0,0.0,65.3536759531,783.651994831,65.2806237791,0.0,65.3142587782,65.3650465598,65.5316436032,0.0,392.568224187,65.3650465598,98.0745670684,568.164653869,65.4076813442,0.0,0.0,0.0,65.5841102421,130.966994527,152.328476891,0.0,0.0,0.0,65.1178839773,0.0,130.854729334,0.0,0.0,0.0,0.0,65.4439660244,131.244466973,65.5514776358,0.0,0.0,414.099598028,65.4651370434,0.0,0.0,65.6843301475,65.3142587782,0.0,0.0,0.0,0.0,108.930579296,6246.32868947,0.0,0.0,0.0,0.0,65.2806237791,0.0,0.0,130.961519001,0.0,65.2945680159,0.0,0.0,0.0,0.0,65.4044824854,196.283779293,65.4355817009,0.0,98.0640006384,0.0,130.736700414,65.0592015946,0.0,65.4544026806,0.0,0.0,0.0,98.1594426725,65.5654803342,65.4481810602,0.0,87.3733951564,261.935809034,0.0,0.0,65.525959249,65.5654803342,0.0,98.3311779161,0.0,0.0,65.3339614204,0.0,130.854729334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,743.512519199,109.095017593,1111.43395609,0.0,0.0,0.0,0.0,0.0,87.2087146405,741.055928935,131.244466973,0.0,1266.8298821,0.0,0.0,391.129030858,0.0,130.927451352,65.432653205,0.0,130.728567082,65.3142587782,65.2159235497,65.4439660244,0.0,130.651316324,0.0,0.0,0.0,65.266664491,0.0,65.2159235497,0.0,0.0,65.3256581618,0.0,109.094882845,0.0,174.391139818,98.0708777618,65.4242182978,65.5654803342,0.0,65.5428837482,0.0,0.0,0.0,0.0,65.5457138342,0.0,0.0
2010-02-28,0.778720123,0.0,0.000373134328358,0.00485074626866,0.0,67.0838327417,0.0,0.0,0.0,756.587496718,100.511237129,66.5277522132,0.0,66.8332492472,66.9178410684,0.0,223.156387941,66.8332492472,100.490993548,513.879848252,66.9986353227,0.0,0.0,0.0,133.868253095,67.0391056551,134.075568329,0.0,67.2390766494,0.0,67.2593599305,66.8976729427,66.9468879166,66.5879946692,0.0,0.0,0.0,0.0,111.635807479,0.0,67.3609601721,0.0,222.679354121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8816204651,6164.64420147,0.0,0.0,66.5679017317,0.0,100.511237129,132.815187441,0.0,111.65569954,0.0,0.0,66.5679017317,0.0,0.0,0.0,66.6282169553,156.228789942,0.0,0.0,0.0,156.255993988,66.2679562448,66.7970143918,0.0,111.595087384,0.0,0.0,0.0,67.2390766494,0.0,67.2593599305,66.648346326,67.2796554525,133.922170817,0.0,0.0,66.9986353227,0.0,0.0,66.7725534654,202.021846726,66.7624943372,0.0,0.0,66.9468879166,0.0,0.0,67.0391056551,0.0,66.8916230273,0.0,0.0,491.964798415,67.2796554525,757.895198756,0.0,0.0,0.0,0.0,0.0,0.0,512.595184355,111.635807479,0.0,1206.01313698,0.0,0.0,399.440128342,0.0,100.483999252,133.843967322,0.0,89.2543050694,67.0570761412,0.0,67.1378434717,66.7624700288,67.1390135748,66.8171218615,0.0,89.0863883383,0.0,89.0863883383,0.0,0.0,66.8171218615,0.0,67.0188643792,156.087594822,0.0,156.033588048,0.0,66.772529146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.8300594786
2010-03-07,0.504759158,0.00131233595801,0.00306211723535,0.00962379702537,0.0,0.0,0.0,69.3847517527,68.0492674,984.253460773,0.0,0.0,0.0,135.607499798,69.5736966137,0.0,252.228222192,135.607499798,137.517872389,941.853395418,69.3429032896,0.0,0.0,67.9672309113,69.5316199904,69.4056949316,91.5016467716,0.0,0.0,0.0,0.0,0.0,67.8649630345,0.0,67.9672309113,0.0,0.0,68.0287397175,69.2419219472,0.0,68.1315021642,0.0,549.409908137,69.0121599136,0.0,68.5583086998,69.4895942304,0.0,0.0,0.0,0.0,0.0,69.1252132058,6084.22554538,0.0,68.1315021642,138.769503505,67.905833232,0.0,68.1520919201,0.0,138.979188461,69.3219979826,0.0,103.781334454,68.2139359237,0.0,135.893505371,67.9877214844,114.703104989,0.0,0.0,68.9289876811,183.410860956,0.0,68.8460156827,0.0,172.875030713,0.0,0.0,0.0,0.0,0.0,69.1164078893,0.0,160.68550623,389.566903478,69.0329843433,69.3654433783,137.414619876,0.0,0.0,68.1315021642,69.3219979826,0.0,0.0,69.4476192414,67.8649630345,0.0,0.0,0.0,0.0,68.4549772691,0.0,0.0,459.811261255,68.0492674,1191.44397315,0.0,0.0,0.0,0.0,0.0,0.0,504.242441868,69.2419219472,68.5583086998,1446.68391382,0.0,0.0,297.575117684,0.0,103.169655406,0.0,69.4056949316,68.9913480439,69.3429032896,69.2385026523,0.0,0.0,68.8732788378,69.2385026523,0.0,68.4550705396,102.723868661,68.4550705396,0.0,0.0,69.2385026523,0.0,0.0,102.931323288,68.4652898589,206.238668549,67.8241420041,138.416842133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8667399499,0.0,0.0
2010-03-14,0.49988973,0.000395100750691,0.000395100750691,0.00316080600553,0.0,0.0,0.0,0.0,67.9090523179,806.260685044,0.0,67.8067488345,134.695682731,67.664040704,67.2193820346,0.0,200.939024616,67.664040704,134.167623661,494.522951229,0.0,0.0,0.0,0.0,202.043524096,100.671440635,134.84591416,0.0,66.9560149561,0.0,0.0,0.0,67.7251277104,0.0,0.0,0.0,0.0,0.0,67.3686334605,0.0,67.2397268839,0.0,201.725590157,0.0,0.0,0.0,0.0,134.695682731,0.0,0.0,0.0,0.0,101.007472564,6720.75897723,0.0,0.0,0.0,0.0,0.0,68.0116649688,0.0,134.451447585,67.4330026203,0.0,67.0368309066,67.1040482745,0.0,0.0,67.1040482745,179.544207055,0.0,67.0231756643,67.9090523179,135.982235276,0.0,67.1964034397,0.0,101.394140462,0.0,0.0,0.0,67.0805598388,0.0,101.235750561,0.0,89.9145123759,134.65521249,0.0,0.0,267.09955831,67.0368309066,0.0,134.154624169,135.941165437,66.9762006706,0.0,0.0,67.7251277104,0.0,0.0,0.0,0.0,0.0,0.0,100.823634936,247.523123932,0.0,941.988401334,0.0,0.0,0.0,67.8885669326,201.069526993,0.0,583.333692823,67.3686334605,0.0,1258.36998453,0.0,0.0,336.360491755,0.0,167.985332605,203.481554595,0.0,67.4803054474,67.2809224935,0.0,0.0,0.0,0.0,0.0,66.9626490156,67.9090523179,133.71053724,67.9090523179,0.0,0.0,0.0,0.0,0.0,101.154442764,0.0,67.0635875881,67.0433755364,135.736187806,0.0,0.0,67.2460459582,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-03-21,0.674013052,0.00105633802817,0.00176056338028,0.00246478873239,0.0,0.0,0.0,131.305737087,0.0,1198.22030008,0.0,65.7930748633,0.0,0.0,0.0,0.0,196.382462417,0.0,98.4260793142,721.729593207,65.7930748633,0.0,0.0,65.6220810096,65.9721307066,65.4239223419,65.3158550346,0.0,0.0,0.0,0.0,0.0,130.95010915,98.6239804443,65.6220810096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.14626041,65.0398494458,0.0,65.463621296,65.7322073575,0.0,0.0,0.0,0.0,0.0,197.188692345,7345.14361054,0.0,0.0,65.6734154905,0.0,0.0,0.0,0.0,65.5333361289,0.0,130.875358286,65.6925139956,0.0,0.0,0.0,65.892430156,240.261984411,0.0,0.0,65.992085979,98.5847525768,0.0,65.4159970997,0.0,109.129901538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.6537762161,196.4614975,0.0,0.0,65.5737210227,0.0,0.0,65.0202354984,131.546479498,0.0,0.0,65.5737210227,130.95010915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.879872452,0.0,1046.7539139,0.0,65.8725350986,0.0,0.0,65.7930748633,65.7732397488,610.801475077,0.0,65.463621296,1551.59298855,0.0,0.0,293.680206309,0.0,65.8321671139,130.58161019,0.0,65.4339848345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.7732397488,0.0,87.3315013772,0.0,196.336052239,64.981043072,98.1657656828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.1774791151
