Week,GA,athena_flu,athena_ILI,athena_viral,thermoscan,how long is the flu contagious,how contagious is the flu,influenza b symptoms,sinus infection cure,robitussin cough,strep,signs of flu,flu fever,flu how long,how to reduce fever,braun thermoscan,sinus infections,how long flu,upper respiratory,strep throat,generic tamiflu,intestinal flu,ear thermometer,how long does flu last,cold or flu,the flu symptoms,expectorant,how long contagious,how to get rid of the flu,treat flu,can dogs get the flu from humans,rsv symptoms in adults,tylenol sinus,flu in children,how long does it take to get over the flu,over the counter flu,how to treat flu,medicine for the flu,contagious flu,flu care,flu or cold,can adults get rsv,rsv in adults,influenza a symptoms,fever cough,signs of rsv,oscillococcinum,type a influenza,flu symptoms,flu incubation,how to get over the flu,cold and flu,acute bronchitis,fever flu,what is flu a,what to eat when you have the flu,type a flu,tamiflu side effects,flu shot symptoms,symptoms of flu,cold,type b flu,medicine for flu,flu children,treatment for flu,cough and fever,flu shots,influenza type a,high fever,symptoms of rsv,flu cold,flu remedies,dangerous fever,do i have the flu,how to cure the flu,rsv contagious,flu treatment,body temperature,biaxin side effects,flu incubation period,flu test,symptoms of bronchitis,robitussin,rsv treatment,influenza symptoms,tamiflu dosage,walking pneumonia,oscillo,how to treat the flu,break a fever,incubation period for flu,clarithromycin,the flu virus,tessalon,when is the flu contagious,symptoms of pneumonia,stomach flu,tussin,how long does the flu last,treating the flu,type b flu symptoms,flu virus,is tamiflu an antibiotic,rsv baby,flu shot,chest cold,remedies for flu,rsv infection,flu like symptoms,flu contagious,flu while pregnant,is the flu contagious,type a flu symptoms,flu contagious period,incubation period for the flu,flu cough,what is influenza,rsv,tussionex,pneumonia,is rsv contagious,signs of the flu,tamiflu generic,how long are you contagious with the flu,flu a symptoms,fever reducer,bronchitis,tamiflu and alcohol,cough fever,flu and cold,sinus,how to break a fever,the flu,flu a,normal body temperature,gripe,flu duration,when is the flu no longer contagious,rsv symptoms,flu symptoms in toddlers,oseltamivir,how long is flu contagious,home remedies for flu,flu a and b,flu vaccine,cold vs flu,a influenza,human temperature,influenza a,influenza b,flu vs cold,cure flu,how to get rid of flu,normal body,flu medicine,cold symptoms,flu type,what is type a flu,stomach flu symptoms,how long does rsv last,how long is rsv contagious,treat the flu,symptoms of the flu,early flu symptoms,flu headache,flu type b,flu type a,what is rsv,is flu contagious
2009-12-13,3.800114003,0.003335517303,0.00732622550479,0.0122103758413,45.9222337444,46.013556432,0.0,0.0,91.622821715,92.2755315326,771.209501819,46.0339607884,91.8931467618,92.012403149,0.0,0.0,245.397591299,92.012403149,92.0215846229,630.055796165,0.0,0.0,45.8806123845,46.0159414324,45.9865293285,107.346237195,92.0735472432,122.74480166,46.2639324948,46.235978457,0.0,0.0,0.0,76.9058128623,0.0,0.0,0.0,0.0,69.2294261009,46.1523186649,45.9865293285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,939.088127264,69.111307315,0.0,92.0847707428,46.1965614344,91.8931467618,45.968064357,0.0,46.0146656933,45.8390664028,46.2094073256,260.546355814,6735.94484547,0.0,0.0,92.3885355425,45.7975955949,46.3635788393,169.480679703,0.0,161.02789234,46.1244993046,122.74042333,45.9951636652,46.2220141023,46.1954425606,46.3199420983,0.0,69.3671975889,138.361525464,92.3071977253,138.796052754,0.0,114.944795255,200.315602963,0.0,0.0,0.0,184.376939244,0.0,0.0,0.0,0.0,69.4250066315,46.2080581802,46.1118308999,0.0,138.130122749,122.606100691,61.5818244796,0.0,0.0,0.0,0.0,0.0,46.1662409329,337.187769548,45.618752476,46.2793579876,0.0,46.1253742834,69.2294261009,0.0,46.3760874826,46.3635788393,46.0701384669,0.0,0.0,0.0,338.851709861,68.9278679601,843.762944589,0.0,0.0,0.0,0.0,115.375403006,0.0,429.625730425,0.0,0.0,92.0847707428,1382.55751465,45.9778465009,461.738512562,107.193913923,68.8921584811,77.0505344257,0.0,0.0,46.0090867637,0.0,0.0,46.235978457,46.4198965785,0.0,398.722141289,0.0,45.7424177689,0.0,45.7424177689,45.8806123845,0.0,46.0550974098,46.194110683,69.0655996424,46.057626773,229.841574035,0.0,0.0,76.7155405018,0.0,0.0,46.2080581802,46.2619324681,46.194110683,0.0,0.0,46.0146656933,46.0562577382,0.0
2009-12-20,4.758330832,0.00297294618967,0.00802695471212,0.0109008026955,59.3779431535,0.0,0.0,0.0,0.0,0.0,601.081553215,59.8052158793,89.3111410402,238.858726888,59.6843866974,59.3420977306,219.095670835,238.858726888,59.2705365636,498.616146057,0.0,0.0,0.0,60.0668148269,59.655380386,79.6962082371,0.0,79.7141873884,0.0,59.3958821092,0.0,0.0,59.8379537986,118.755886307,0.0,0.0,119.115643612,0.0,59.3420977306,0.0,59.655380386,0.0,0.0,0.0,59.5796398472,0.0,120.182548875,0.0,919.986238451,118.61259112,0.0,59.6718977687,0.0,89.3111410402,0.0,0.0,0.0,0.0,0.0,278.798786613,7132.89837862,0.0,0.0,79.961464654,120.776511906,60.0549545377,150.740223524,0.0,60.2787246544,0.0,179.373772677,60.0578424378,0.0,0.0,0.0,59.9344818626,60.0610615544,139.784389185,59.7799773126,59.4138319073,0.0,60.0549545377,100.063729766,59.2526732313,0.0,60.0186785156,159.765731154,0.0,0.0,60.1151706834,0.0,0.0,59.8614214233,179.141610511,0.0,90.2004557578,299.881518282,0.0,60.0186785156,0.0,0.0,99.7255995361,0.0,0.0,238.998478618,0.0,0.0,0.0,59.8054224455,59.3420977306,0.0,0.0,0.0,59.30629556,60.0246902941,79.7021795254,0.0,340.568464512,59.1457189475,1016.63795918,0.0,0.0,0.0,60.1695899689,60.151439263,0.0,538.018926161,0.0,59.5796398472,59.6718977687,1117.88969409,0.0,320.015893002,99.5032647267,60.1695899689,119.368773395,0.0,0.0,89.7152015467,0.0,0.0,0.0,0.0,0.0,278.732757371,119.658709983,59.30629556,59.2884106699,59.30629556,0.0,119.658709983,0.0,0.0,59.4497640706,59.4317925578,218.993541581,59.3241912436,0.0,120.061161748,0.0,0.0,0.0,59.9592077854,0.0,59.4138319073,0.0,0.0,118.184772937,0.0
2009-12-27,4.495760039,0.00288778877888,0.00709570957096,0.0106435643564,56.6266131896,0.0,0.0,0.0,113.04836676,57.0061543627,569.342464627,0.0,113.15072424,113.125202931,0.0,0.0,131.969517327,113.125202931,84.6265599264,453.321274948,0.0,0.0,0.0,56.8166398949,56.2866155121,132.043360496,0.0,113.253143689,0.0,56.8337998586,0.0,0.0,56.5697161647,56.8768218252,0.0,56.7636901885,56.7981570041,57.0251587779,113.390005499,0.0,56.2866155121,0.0,0.0,0.0,141.391575968,56.5753519224,56.9219769465,0.0,984.40141096,0.0,0.0,85.0280958514,56.676913664,113.15072424,56.9391479803,0.0,0.0,0.0,56.3683076536,226.210742655,7584.63709921,0.0,56.9735211454,56.876759435,56.7294149079,56.4364470403,94.7378728508,0.0,132.214204147,56.5071477609,245.348172844,0.0,0.0,56.5924286963,0.0,0.0,75.9259567431,302.504706958,0.0,0.0,57.0423921289,94.4290620381,141.696503113,0.0,0.0,0.0,113.719141862,0.0,0.0,0.0,0.0,56.9456905396,57.1460113699,169.805671647,0.0,94.3266599429,245.023457682,56.8330783271,0.0,0.0,0.0,112.53281305,0.0,56.8705259279,188.459586169,94.2302954648,0.0,0.0,56.4051492992,113.390005499,56.5753519224,56.9391479803,0.0,56.8876659297,0.0,56.266406525,0.0,455.409175047,113.167898592,1358.92981403,0.0,0.0,0.0,0.0,0.0,0.0,509.065451942,0.0,141.391575968,85.0280958514,1379.27663205,0.0,340.765918355,170.76593084,56.3695518642,113.283714441,0.0,0.0,0.0,0.0,0.0,56.3512985083,0.0,0.0,263.950452537,56.6608390059,56.6181119819,0.0,56.6181119819,0.0,56.6608390059,56.9735211454,0.0,84.7714556627,56.7121053282,301.672909676,0.0,0.0,56.6351295573,0.0,0.0,0.0,85.1658424935,0.0,57.2326487431,0.0,0.0,56.8705259279,57.0251587779
2010-01-03,3.080831108,0.00201403326403,0.00448284823285,0.00844594594595,0.0,0.0,0.0,0.0,44.7940998882,0.0,781.776832809,44.6630271252,111.865626488,89.7238436629,0.0,44.5957635301,224.291877493,89.7238436629,89.5923232785,584.285232436,0.0,0.0,0.0,67.2855864968,44.7548795582,134.594773038,89.8909370853,89.6463841187,0.0,0.0,0.0,0.0,44.9803840676,45.1709789153,0.0,0.0,0.0,0.0,0.0,44.6495581785,44.7548795582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,735.208608082,44.9262234606,0.0,59.7918358731,0.0,111.865626488,90.087168525,45.075480017,0.0,0.0,135.349075879,194.29210608,11352.0849714,0.0,0.0,0.0,44.6495581785,45.2026997599,120.163175715,0.0,59.895645354,44.5823351159,149.574489794,45.0388229028,0.0,0.0,0.0,0.0,45.1569024246,269.840322237,44.757537763,90.3419578306,0.0,0.0,89.7048984672,44.8856885222,0.0,0.0,119.890880119,0.0,0.0,44.7034827657,0.0,59.8780861747,45.0980918426,44.6495581785,0.0,149.701260139,164.391458891,44.8842763949,45.1163586264,0.0,0.0,59.8595527999,0.0,0.0,298.999751183,45.0618702706,0.0,0.0,90.2327172528,0.0,45.0482687402,0.0,0.0,44.9708910432,0.0,44.782666789,0.0,480.627660063,89.6158103107,1077.86235286,0.0,45.0346754183,0.0,0.0,45.0210902975,44.8524492336,478.326442358,0.0,0.0,59.7918358731,1753.06634332,0.0,285.274429268,134.53616698,44.8210883736,135.540601932,0.0,0.0,44.8368420189,0.0,0.0,0.0,0.0,0.0,164.490742416,44.5823351159,44.8754630059,89.0306283344,44.8754630059,0.0,44.5823351159,0.0,0.0,67.3432870292,44.7034827657,314.019971207,0.0,0.0,74.8255021471,0.0,0.0,44.7304939336,75.1885406225,0.0,45.05243391,0.0,0.0,44.8350485401,0.0
2010-01-10,2.579484103,0.00252110694184,0.00574577861163,0.00861866791745,43.962304584,0.0,0.0,0.0,0.0,44.6263226346,588.746736219,44.3169780233,44.3437072018,102.430220475,0.0,0.0,160.901390733,102.430220475,117.078757638,468.992277532,0.0,43.6250141898,43.6710693649,87.6859718089,88.5538892389,44.3437072018,44.1718539845,73.2034812333,43.6446660581,44.0175041513,0.0,0.0,0.0,44.2520651766,0.0,0.0,65.8470770437,0.0,43.7500313907,0.0,88.5538892389,0.0,0.0,0.0,44.2902810485,0.0,65.8142313019,0.0,440.5991972,43.8885849181,0.0,73.1593481656,44.0689121731,44.3437072018,43.6446660581,0.0,43.8665263763,43.7239719322,44.4509471225,175.536775949,7366.24147703,0.0,0.0,44.0568301967,0.0,0.0,117.606389022,0.0,73.2565454463,0.0,102.456774048,87.6067136241,0.0,43.5787972593,0.0,0.0,44.612783095,190.715860176,44.3972624037,43.9756023168,44.0042258841,0.0,58.7987110843,87.8714664607,43.9756023168,0.0,102.611469373,0.0,43.9357332303,43.5919551088,0.0,88.2083258892,88.390506286,66.1511882513,0.0,146.389921783,146.234895711,0.0,0.0,44.4106714229,0.0,87.8169149338,0.0,43.882686767,219.359025664,88.7945248075,0.0,0.0,86.8691668593,43.7500313907,0.0,0.0,0.0,44.3169780233,0.0,0.0,0.0,396.784722783,116.955477858,849.624804437,0.0,0.0,0.0,0.0,43.8694451597,43.7372176068,512.050194348,0.0,44.2902810485,73.1593481656,1216.70153848,43.5787972593,396.108513439,219.187473846,87.282597599,102.944805663,0.0,0.0,43.803356812,0.0,0.0,0.0,0.0,0.0,146.204241038,0.0,66.1645772363,43.711166945,66.1645772363,0.0,0.0,43.4476543245,130.736391778,73.2830989151,43.6446660581,131.683424996,43.9282685368,0.0,130.815362718,0.0,0.0,43.9224595949,87.6603250274,0.0,44.585728648,0.0,43.8665263763,43.9224595949,0.0
2010-01-17,2.874437189,0.00327677004096,0.00895260386191,0.0122293739029,0.0,0.0,43.8701689402,0.0,43.7004293924,0.0,616.633191825,43.8578748398,43.768821228,43.7170463813,43.7469169867,0.0,160.564980438,43.7170463813,87.593128529,380.26054138,0.0,43.5759792287,0.0,43.8323751333,0.0,102.223622613,43.8130199135,102.23676848,0.0,0.0,43.7135882088,0.0,0.0,43.9210363044,0.0,0.0,0.0,0.0,43.83844977,43.7663028162,0.0,0.0,0.0,0.0,43.681013225,0.0,131.338504018,43.7927078255,673.705905039,87.3880640368,0.0,87.7932572639,43.971183808,43.768821228,43.7697969759,0.0,43.7004293924,0.0,43.9440036466,248.030535406,6030.91865985,43.6678562933,0.0,43.9808894803,0.0,0.0,73.3474645077,43.7927078255,153.362927624,0.0,102.236991881,0.0,0.0,65.8695650433,0.0,43.634753965,44.0422107641,160.939646278,0.0,43.9385067922,43.9363780693,43.7633375666,190.648252575,0.0,43.8059222817,0.0,153.494852751,0.0,0.0,43.7733342071,43.7997833516,0.0,0.0,0.0,0.0,87.5801795099,218.817860022,44.1120712371,0.0,0.0,0.0,65.823212702,0.0,0.0,233.373598221,65.5924095387,0.0,0.0,43.8853767961,43.83844977,0.0,43.7997833516,0.0,0.0,87.4008587847,65.6316255383,43.8527776448,381.09448464,0.0,935.029803349,0.0,0.0,0.0,0.0,43.7469169867,0.0,569.279360168,0.0,43.681013225,87.7932572639,1301.48998992,0.0,380.960350543,204.130626727,65.7570279375,73.3254881496,0.0,0.0,0.0,43.9252122364,87.6525289563,43.97619956,0.0,0.0,131.290906742,43.7170622604,43.8710710286,58.2973662717,43.8710710286,0.0,43.7170622604,0.0,0.0,117.034983278,43.7733342071,145.912462586,43.7337203299,0.0,87.7951224533,0.0,0.0,0.0,110.166552494,0.0,0.0,43.6678562933,43.7004293924,43.7514940017,87.7055552896
2010-01-24,2.670459493,0.00380403458213,0.00876080691643,0.0133717579251,42.13007232,0.0,0.0,0.0,42.0079229322,0.0,1003.52611001,42.2399322079,42.0625720638,63.3121717171,42.1427697499,0.0,168.636865814,63.3121717171,84.4925853503,633.684492369,0.0,42.0332670787,42.4014091278,0.0,0.0,105.666753781,84.4588459551,210.229753117,0.0,42.4784092654,0.0,0.0,42.2609648338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.1378040324,0.0,0.0,0.0,564.332862115,42.3374552679,0.0,42.3246876396,42.1732083432,42.0625720638,0.0,0.0,42.2864309168,0.0,0.0,224.707830743,6088.6054708,0.0,0.0,84.5403325454,0.0,84.8223900698,0.0,0.0,42.1578619051,41.9952623165,84.5147839408,0.0,42.3164885279,0.0,0.0,84.0575353352,42.4473319213,169.078347718,0.0,42.3869044889,42.2401395842,63.4270062372,84.7334159289,0.0,0.0,42.3886029033,70.4248754081,42.5170143026,0.0,0.0,42.1047004005,84.5331470518,84.4715597971,0.0,0.0,112.532305345,308.998326712,42.4067541332,0.0,0.0,0.0,112.464140837,0.0,63.3503806596,126.38537228,63.192213144,0.0,0.0,0.0,0.0,42.2063718775,42.180908003,0.0,0.0,42.0920258971,84.3872721968,42.4527114982,550.698815466,56.1558346742,857.972448038,42.1173825392,0.0,0.0,0.0,56.2574129515,0.0,520.136878408,0.0,84.1378040324,42.3246876396,1140.43795902,0.0,352.440780523,84.2696308803,63.3440009753,56.5133550636,42.0840472262,0.0,42.1963194512,0.0,0.0,0.0,42.5556895734,0.0,98.3054456166,0.0,42.2463541476,63.1223657851,42.2463541476,42.0666997684,0.0,0.0,0.0,84.507263125,0.0,98.3308344563,0.0,0.0,147.672418659,0.0,42.1681875845,42.4014091278,42.444700938,0.0,0.0,0.0,42.2864309168,42.2654894351,0.0
2010-01-31,3.200773017,0.00339197424399,0.00810624353225,0.0123605841095,0.0,0.0,0.0,0.0,41.5449499902,0.0,920.699664714,0.0,41.5699581836,166.038195281,0.0,0.0,166.41296293,166.038195281,110.941711031,736.336249264,0.0,0.0,0.0,62.3894444058,0.0,55.4792505529,55.5546319168,62.4727779279,0.0,41.7420407102,0.0,0.0,41.7042423033,62.6554794188,0.0,41.9447950063,41.8558481523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.5770323376,41.5220667784,41.6069537022,0.0,528.704134869,41.5553347467,0.0,41.5895681248,62.6811183073,41.5699581836,41.7051538242,0.0,0.0,83.6863444887,0.0,96.9685902168,5992.97206986,0.0,41.6790813728,83.5047781598,41.6643639022,0.0,41.7525369424,0.0,41.711439442,0.0,69.3229962372,41.7059885283,41.6808037526,0.0,0.0,0.0,0.0,125.112306808,41.7168341639,0.0,0.0,104.19279651,146.228667986,41.6413968508,41.6476628666,0.0,152.73655065,0.0,0.0,0.0,0.0,41.8323703117,62.4791793293,41.5220667784,0.0,97.090111037,152.42680923,0.0,41.5847699901,0.0,0.0,41.4845355339,0.0,41.5928960616,124.693557608,97.1025140655,0.0,0.0,41.572214202,0.0,41.6916580419,0.0,0.0,0.0,0.0,0.0,41.6665122892,264.537197313,41.5687330046,999.392155412,41.5596659937,0.0,0.0,0.0,62.3894254696,0.0,512.739774436,0.0,41.5770323376,41.5895681248,1403.1421498,0.0,389.968101261,138.595763039,83.2326233439,69.7055304277,0.0,0.0,62.5356911714,0.0,0.0,0.0,0.0,0.0,83.0523347911,41.7546554098,55.4960103385,41.3972259282,55.4960103385,0.0,41.7546554098,83.1574810418,0.0,138.96424284,41.6695766186,180.281444141,0.0,0.0,41.6988149765,0.0,0.0,0.0,41.8070327161,0.0,0.0,0.0,0.0,41.5973333647,0.0
2010-02-07,2.953524125,0.00575257976515,0.0140552722097,0.0180287035939,42.2144421418,0.0,0.0,0.0,42.1443856183,42.6224493506,1051.42577473,63.2451071142,63.7382617299,42.112490654,42.1506130052,0.0,282.432145601,42.112490654,56.506777115,806.436013596,0.0,0.0,63.8338456249,0.0,84.327162561,42.2015808808,63.763194807,63.789513764,0.0,42.3037019434,0.0,0.0,42.4490314014,0.0,0.0,0.0,42.3613560416,0.0,0.0,42.12519044,84.327162561,0.0,0.0,0.0,42.1762811544,0.0,42.391965377,0.0,439.504465524,42.4745799094,0.0,105.364058645,42.342264777,63.7382617299,42.1952002668,0.0,42.803773298,0.0,0.0,105.281532747,6274.94564758,0.0,0.0,42.6227673442,42.12519044,42.4705045291,42.4447570271,0.0,113.205642936,42.7779723496,42.7779723496,42.5905739484,0.0,0.0,0.0,0.0,85.5235017528,240.765593935,0.0,42.8943222291,63.2072720074,56.5623215998,70.9597939748,0.0,42.2526413496,0.0,106.30197447,0.0,0.0,0.0,42.1635812805,126.995139617,42.6228452685,84.9235418575,0.0,113.120595806,211.763124356,42.5479348017,0.0,0.0,0.0,0.0,0.0,84.3266715962,63.2451071142,0.0,42.9592349443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.128246513,70.5325461234,862.261807409,0.0,42.8296053881,0.0,0.0,42.2398954548,42.6547205089,663.920709007,0.0,42.1762811544,105.364058645,1471.6222405,0.0,283.475237097,141.116043687,63.2705604037,85.1778719506,42.3037019434,0.0,84.1742280802,0.0,42.9072890738,0.0,42.3551035473,0.0,42.3577835919,0.0,56.4983177982,42.803773298,56.4983177982,42.1255275068,0.0,0.0,42.8425331289,169.776361911,42.2461914558,310.666302509,42.1378978881,0.0,105.510305904,0.0,0.0,0.0,64.0532622043,0.0,0.0,0.0,42.803773298,42.1889886811,0.0
2010-02-14,3.220745389,0.00534131595938,0.0103891530199,0.0143804660445,44.4510880283,0.0,0.0,0.0,0.0,134.625588845,789.368714218,89.1282530126,44.3172395248,88.9612714502,0.0,0.0,296.277239661,88.9612714502,88.9611743942,741.778132881,44.6669354967,44.1895641408,0.0,0.0,0.0,74.1016096635,0.0,44.4457402871,0.0,0.0,0.0,0.0,44.4189819008,44.4971791455,0.0,44.6804955864,0.0,0.0,44.4203845578,44.3840628654,0.0,0.0,44.3573093616,0.0,44.537280647,0.0,44.5910047491,44.6044560326,490.634735798,0.0,0.0,44.4364280997,66.8492897548,44.3172395248,44.3629088403,0.0,44.5104671126,0.0,0.0,177.693865216,6252.21311848,0.0,0.0,89.1292391007,44.7800641272,0.0,44.4837155512,44.6044560326,44.5545107807,44.2694007518,207.345355786,89.3436687299,0.0,0.0,0.0,44.2560746227,119.285079578,207.832869134,0.0,0.0,0.0,0.0,148.786765186,0.0,44.5438761881,0.0,89.0526916893,0.0,0.0,44.4376668061,0.0,66.6141447638,44.4376668061,44.3600944758,0.0,132.980102546,192.394328095,44.4406515481,0.0,44.4779548086,0.0,66.8452368904,0.0,0.0,66.6948318791,89.0417227502,0.0,44.4376668061,0.0,44.4203845578,44.3762993953,0.0,44.4837155512,0.0,0.0,44.3840628654,44.4702601018,312.23881433,88.5734298714,1096.72923112,0.0,44.4108486607,44.6669354967,0.0,0.0,44.537618872,710.682127004,0.0,44.537280647,44.4364280997,1647.03111669,44.424253686,282.316854811,88.573329288,88.6333212532,44.6383594872,0.0,0.0,66.6273730151,0.0,0.0,0.0,44.9024511837,0.0,44.4108486607,88.8260125753,44.6448586195,89.1013990647,44.6448586195,0.0,88.8260125753,44.4165196062,0.0,111.040937418,44.685334466,429.252729061,44.4833363162,0.0,103.717194639,0.0,0.0,0.0,59.5860517341,0.0,66.946452605,0.0,44.5104671126,44.4012862767,44.46451736
2010-02-21,3.168422232,0.00540175557056,0.0120414134594,0.0172743641684,0.0,43.2231192596,43.3801514822,0.0,0.0,0.0,789.177324786,0.0,57.0430869895,42.8408139944,0.0,0.0,171.202696589,42.8408139944,128.935360385,600.258757408,0.0,0.0,43.2884109806,85.6018441449,0.0,57.0732035241,42.8619883292,71.3533062043,0.0,85.6535673136,0.0,0.0,42.8150296118,42.9045562664,0.0,0.0,42.9175458383,0.0,129.865232942,42.4523755696,0.0,0.0,42.4267864343,0.0,85.1493076616,0.0,0.0,0.0,730.080796924,84.9303634322,0.0,43.2100845433,42.6065609531,57.0430869895,42.5550415323,42.5550415323,42.8085232048,42.9380618003,0.0,99.8577562379,5922.20612174,0.0,42.4651817161,42.8526765127,0.0,42.9956487425,43.0094984633,0.0,86.1322732553,0.0,57.0560712881,0.0,0.0,0.0,43.4722816583,43.1320410432,43.5251033857,142.974007039,0.0,42.542181139,42.8397261723,42.5164836572,64.2038312094,0.0,0.0,0.0,71.4784089233,0.0,42.7364045535,0.0,42.4779955911,107.668168813,43.2884109806,42.7621882063,0.0,43.0176223019,114.047457658,0.0,64.0679275398,42.542181139,0.0,71.3534049915,0.0,0.0,129.669357779,42.4779955911,0.0,0.0,85.0983534576,129.865232942,0.0,43.2884109806,0.0,0.0,42.6720812475,42.7750917031,0.0,315.081368183,42.763028256,1013.8333278,43.2492122987,42.7750917031,0.0,0.0,42.6260298573,0.0,556.41802215,0.0,85.1493076616,43.2100845433,1486.63230823,0.0,386.680098924,71.2759563049,42.7750917031,100.368116944,0.0,0.0,57.129283518,0.0,43.314582934,0.0,0.0,0.0,42.7759061044,42.7492924922,106.590816941,71.2245017256,106.590816941,0.0,42.7492924922,0.0,0.0,185.823089193,42.5550415323,142.61634848,0.0,0.0,64.4741821709,43.0609519757,43.1840386816,42.9956487425,0.0,42.4908172016,0.0,0.0,42.8085232048,0.0,43.3407865534
2010-02-28,2.402100622,0.00437662644902,0.0106458481192,0.0157913413769,0.0,42.9436045294,43.0996212579,42.7828640885,42.6798349155,42.9131722363,973.538200926,0.0,85.8354229816,128.453592238,0.0,42.4974146551,156.63799822,128.453592238,85.8613082117,613.423658583,0.0,0.0,42.9538105459,0.0,42.2677678632,64.3172655365,128.764042459,128.830813588,0.0,0.0,0.0,0.0,85.3099284453,0.0,0.0,0.0,0.0,0.0,86.0169480453,0.0,42.2677678632,0.0,42.891849658,43.0605108938,56.9100005975,0.0,0.0,0.0,500.126710503,85.359669831,42.6460782233,64.2139030669,0.0,85.8354229816,42.7699582472,0.0,42.891849658,0.0,42.8604629956,113.802955324,5938.62156988,42.344040527,0.0,43.1518790588,0.0,43.0214714461,43.0735397927,0.0,85.3437392164,42.8660189747,85.3908337104,42.7129077699,42.6653925721,0.0,0.0,0.0,42.703650213,171.215833027,0.0,42.7299334796,42.8374412073,42.5230850959,128.726340608,42.6413267938,43.0605108938,0.0,156.908823208,42.6260777331,0.0,0.0,42.4845910538,85.6804387692,43.0084740227,85.2214109577,0.0,113.957693718,170.729970772,42.6131763778,0.0,0.0,0.0,42.6806521908,0.0,42.7184126512,128.080581555,85.5717983325,0.0,0.0,42.9213592392,86.0169480453,42.9695288304,86.0169480453,0.0,0.0,42.3822801783,127.376901163,0.0,214.502384019,128.576321439,1111.07592003,0.0,0.0,0.0,0.0,0.0,0.0,655.019414613,0.0,56.9100005975,64.2139030669,1668.8543663,0.0,385.721642347,56.9057571387,85.2905636008,128.713881019,0.0,0.0,85.7836993161,0.0,42.7967569069,85.9131255371,0.0,0.0,128.054048571,42.8660189747,56.9615261823,0.0,56.9615261823,42.6541551111,42.8660189747,0.0,0.0,99.8741583513,42.7040796459,184.989804203,42.6332058786,0.0,64.2720035496,0.0,0.0,0.0,85.8870079426,42.821628387,0.0,42.344040527,42.891849658,42.3185857386,172.242043575
2010-03-07,3.237451295,0.0049784469674,0.0112318620606,0.0152389047417,43.9533192014,87.9861679309,44.1662326459,0.0,87.5677582455,44.2734647737,1013.55202775,0.0,43.9930839654,43.8882958896,0.0,0.0,233.71430207,43.8882958896,87.6465234083,731.334799352,0.0,0.0,0.0,43.6873182751,0.0,73.064521397,0.0,87.9596421039,0.0,0.0,0.0,43.966566133,43.6215439326,43.8459889226,0.0,0.0,0.0,0.0,43.9147385792,0.0,0.0,0.0,43.9930839654,0.0,174.591319554,0.0,0.0,44.0063548807,527.838475973,43.8102947361,43.8499779741,65.7894116097,44.0409635508,43.9930839654,0.0,0.0,0.0,0.0,0.0,102.140679129,5800.23186426,0.0,43.8102947361,0.0,0.0,0.0,44.0255781358,44.0063548807,58.5001413461,0.0,102.268399315,0.0,0.0,0.0,0.0,0.0,88.0116326855,234.283396312,0.0,43.8897331672,43.9611671154,131.638480825,176.134058842,0.0,43.8194638234,43.7443153766,146.32334119,0.0,0.0,0.0,43.8235144991,87.7794811171,0.0,58.4383584736,0.0,116.996406214,204.364760798,44.3272763383,0.0,0.0,0.0,87.6554567184,0.0,0.0,131.10149086,43.8235144991,0.0,0.0,0.0,43.9147385792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234.888342314,65.7661461697,935.229941009,0.0,0.0,0.0,0.0,44.0063548807,0.0,481.975261941,0.0,174.591319554,65.7894116097,1741.54932897,43.8367422427,263.713815022,102.175893408,73.0116664723,146.833798074,0.0,0.0,43.6478298886,44.1395057275,0.0,43.9930839654,0.0,0.0,153.234313749,0.0,0.0,65.6078799332,0.0,0.0,0.0,43.735705126,0.0,117.093072965,0.0,160.618711821,0.0,0.0,73.0821485607,0.0,0.0,0.0,88.0711012661,0.0,88.466383523,0.0,0.0,43.7665097886,65.9616485845
