Week,ID,athena_flu,athena_ILI,athena_viral,strep,flu fever,flu how long,how long flu,upper respiratory,strep throat,expectorant,how long contagious,rsv in adults,influenza a symptoms,fever cough,oscillococcinum,flu symptoms,cold and flu,fever flu,symptoms of flu,cold,flu shots,high fever,body temperature,symptoms of bronchitis,robitussin,influenza symptoms,walking pneumonia,clarithromycin,tessalon,symptoms of pneumonia,stomach flu,how long does the flu last,flu shot,rsv infection,symptoms of influenza,what is influenza,rsv,pneumonia,bronchitis,cough fever,sinus,the flu,normal body temperature,gripe,rsv symptoms,oseltamivir,flu vaccine,a influenza,human temperature,influenza a,influenza b,flu medicine,cold symptoms,symptoms of the flu,what is rsv
2015-09-20,0.063011972,0.0,0.0,0.0,1062.19393157,126.892697305,190.935771707,190.935771707,253.18930266,718.526709066,0.0,125.957536073,0.0,127.74075542,128.206954979,126.854488122,465.534416183,0.0,126.892697305,126.824366109,6470.70245171,211.50888926,0.0,593.147552977,0.0,128.206954979,127.160807442,256.027161979,0.0,127.207323491,255.788755683,252.845278752,0.0,677.451723503,0.0,127.936394628,0.0,127.855984582,887.602833879,295.737894761,128.206954979,1225.08615756,592.052233546,127.468609699,126.17554287,127.276058929,126.33899439,771.339026321,128.245699904,0.0,128.245699904,0.0,0.0,253.438179282,126.5562901,0.0
2015-09-27,0.131061599,0.00225733634312,0.00225733634312,0.00225733634312,1057.81698228,251.010330511,211.27928408,211.27928408,126.780750367,547.746428484,0.0,126.474978283,0.0,0.0,127.767036711,0.0,253.050707306,126.703816599,251.010330511,0.0,7789.41227155,125.391551648,126.972609856,126.216223919,253.178939628,189.596634663,0.0,191.062480954,0.0,127.396751583,254.814440335,505.731901925,0.0,1096.1535294,0.0,0.0,0.0,126.665912731,1010.51805528,841.452072591,127.767036711,925.354788139,420.905972045,0.0,0.0,0.0,0.0,380.43093579,0.0,191.255492968,0.0,0.0,127.88311821,168.374555295,126.551282945,0.0
2015-10-04,0.36,0.0,0.0,0.0,1219.88340181,126.107836906,188.855465771,188.855465771,125.392081918,1046.15599229,0.0,125.524451783,0.0,0.0,0.0,0.0,545.128376088,126.043182514,126.107836906,125.973604928,6866.34779105,251.309448401,125.312281743,461.46367324,249.943929488,504.325048101,0.0,125.891094209,0.0,0.0,189.637160556,377.254894112,0.0,1047.96168334,0.0,0.0,125.802384395,126.412445208,1087.78619661,501.988051412,0.0,669.217192189,920.921839258,0.0,126.183851274,124.971964744,0.0,294.11088548,126.119364552,0.0,126.119364552,0.0,210.23177292,0.0,125.707327222,0.0
2015-10-11,0.28,0.0,0.0,0.0,1142.00225124,0.0,162.915891621,162.915891621,484.387886529,892.932980708,122.975062299,243.582643746,0.0,0.0,121.957108102,0.0,365.815639245,121.757300469,0.0,0.0,7185.27338633,324.776004097,122.714521913,203.294606553,122.344230658,183.508414434,0.0,182.633959587,0.0,0.0,122.523957445,203.184050428,122.265077922,1300.23119084,0.0,0.0,0.0,183.242270802,1378.79689668,365.082411513,121.957108102,1216.53509124,853.131250461,122.407828527,241.611571294,0.0,0.0,551.413905145,121.536392152,183.242708443,121.536392152,0.0,0.0,182.219611719,121.426238322,121.279676779
2015-10-18,0.54,0.0,0.0,0.00301204819277,994.79491932,119.065588661,238.234061823,238.234061823,238.059277812,593.684661029,119.649967739,158.638331533,0.0,0.0,0.0,0.0,475.8198709,0.0,119.065588661,179.192845398,7644.67386908,554.726035058,119.137553356,198.528720171,178.423132864,119.101560138,0.0,178.477764057,0.0,118.773029345,238.40986254,198.253060847,238.059277812,1427.56581511,0.0,0.0,237.915608966,178.964205704,1107.9298434,751.916428101,0.0,1463.73089585,435.406645231,119.272670159,0.0,0.0,0.0,516.729543155,118.874360965,179.609776582,118.874360965,0.0,0.0,237.34250629,0.0,0.0
2015-10-25,0.39,0.0,0.0,0.00161290322581,941.787282192,176.191261912,234.101358029,234.101358029,175.519610884,819.536497812,0.0,350.809239506,0.0,0.0,0.0,0.0,430.497196956,117.061025812,176.191261912,235.295502642,9841.49955987,293.32148755,117.15692774,117.428677203,0.0,117.104784091,0.0,175.873289502,0.0,0.0,117.653720457,234.573738516,175.289990777,1133.98194626,0.0,0.0,0.0,355.268340411,1093.05105769,507.293173013,0.0,1014.4931277,976.374171248,117.272472298,0.0,0.0,118.710388589,352.783275334,118.172263528,118.710388589,118.172263528,0.0,0.0,234.989644399,117.034132637,117.851723934
2015-11-01,0.42,0.0,0.0,0.0,1342.71353441,228.105523944,171.620247079,171.620247079,228.835511052,877.720881721,0.0,114.141800734,0.0,114.121592848,0.0,0.0,382.403776669,171.604329352,228.105523944,191.635649394,9850.93383031,343.659308202,114.590905882,267.924066214,0.0,228.332250799,115.604326487,0.0,0.0,0.0,171.880251555,267.531237268,114.245127651,649.831115494,0.0,114.259504139,0.0,191.636020998,1068.86552726,648.437915681,0.0,1334.82651859,535.11071572,115.954006846,0.0,0.0,0.0,306.438429907,0.0,115.397827203,0.0,115.569474414,0.0,343.303366485,152.889841216,115.534643349
2015-11-08,0.6,0.0,0.0,0.00481540930979,1006.87332885,116.076472869,154.683791936,154.683791936,116.170251209,462.257695772,0.0,115.761965396,0.0,0.0,232.503101011,0.0,308.901021731,231.227570712,116.076472869,116.018407078,10138.4599373,347.428277292,174.088863209,193.185450779,0.0,192.975398849,0.0,174.229535618,0.0,117.028208298,154.789178431,308.539430221,0.0,578.75187776,0.0,0.0,0.0,232.154935816,1155.53448977,731.516798581,232.503101011,1116.66625721,501.307090381,116.089666359,231.006064156,115.761993552,0.0,116.042176424,115.984417341,0.0,115.984417341,0.0,0.0,172.965722068,0.0,115.669812231
2015-11-15,0.53,0.0,0.0,0.00310559006211,1597.38045142,115.104446215,234.706134052,234.706134052,116.832742388,1046.50425049,117.576674343,232.991736982,0.0,0.0,0.0,0.0,233.857030979,117.317806177,115.104446215,175.905452244,10779.3364919,232.149411591,117.327646591,271.974473122,0.0,232.944876274,117.079671493,116.47108561,117.165727714,0.0,116.524059049,348.254038278,234.260703177,426.814045063,0.0,0.0,117.17593549,174.726825271,1432.84913815,852.225489724,0.0,1433.23868938,581.295288044,117.342929359,173.708224119,115.452193786,0.0,311.356849771,115.000530073,117.327646591,115.000530073,0.0,0.0,820.655808771,234.300828993,117.009013876
2015-11-22,1.13,0.00212765957447,0.00425531914894,0.0063829787234,1584.61463843,127.820070075,342.136323491,342.136323491,257.879823957,724.39239965,0.0,385.281519545,0.0,0.0,128.666691238,0.0,469.437909851,128.474004438,127.820070075,128.303572659,10741.5834562,127.882183369,258.270077928,256.369812849,0.0,128.200302806,128.784234451,170.990860801,254.273424516,127.444642533,128.091122458,426.638298939,384.369081468,256.176298478,0.0,0.0,0.0,128.822498179,1320.80709472,510.861255366,128.666691238,1405.44608102,511.338255126,0.0,127.77643646,0.0,0.0,255.891747703,128.39668033,127.792851939,128.39668033,0.0,128.939911979,128.474004438,0.0,126.868491346
2015-11-29,0.98,0.0,0.00138312586445,0.00691562932227,967.859051204,0.0,111.722031976,111.722031976,110.872894911,926.279200359,112.146225009,111.107227721,0.0,0.0,112.002671467,0.0,371.234595155,0.0,0.0,111.338477945,13264.1921451,277.068026227,111.306800588,371.29044815,112.104276551,111.483575973,0.0,111.470293121,111.237414274,111.107227721,167.803019491,482.032009488,111.935037003,296.655941771,0.0,0.0,0.0,371.897549642,1110.54487072,444.157351538,112.002671467,1443.43991735,444.762181745,112.138185891,111.800012833,0.0,0.0,167.718437823,224.073038716,111.391162245,224.073038716,111.766307674,111.102947771,333.638169683,0.0,111.732622831
2015-12-06,0.54,0.00173310225303,0.00173310225303,0.00173310225303,1355.41763911,164.96399051,109.763083409,109.763083409,0.0,692.982650298,164.28887257,146.030562155,0.0,0.0,165.146359426,219.802713385,292.061417335,109.597967975,164.96399051,163.957571155,8057.05054512,0.0,275.93790253,401.746801926,110.770598571,164.256633459,0.0,182.750865452,108.296146625,108.426939073,217.642437703,437.838355002,108.230868659,255.539860467,0.0,0.0,0.0,217.642437703,1311.48892787,400.559091797,165.146359426,1311.25245362,620.502525776,0.0,109.289454253,0.0,0.0,165.529456336,108.590874572,109.919499949,108.590874572,108.871541322,109.819346146,108.03550608,109.035519255,109.750417556
2015-12-13,0.9,0.0,0.0,0.00625,1336.15081265,0.0,228.905732504,228.905732504,0.0,835.456956404,114.765294458,285.38826881,0.0,0.0,229.6047524,0.0,380.538014366,0.0,0.0,0.0,10107.227404,227.940467367,0.0,114.207242747,228.35315379,170.998670292,228.422080187,114.556819809,0.0,228.127355698,0.0,456.362726162,114.176576895,304.218937062,0.0,0.0,114.208500935,229.952638389,1024.56881249,455.480910397,229.6047524,1062.75155316,494.025050036,0.0,170.984394334,0.0,0.0,171.682381423,114.299549533,229.602202445,114.299549533,0.0,114.349101188,190.0342507,0.0,0.0
2015-12-20,0.49,0.0,0.0,0.0,2006.50442247,409.181197903,272.869663613,272.869663613,0.0,953.320664626,137.40979222,340.366772742,0.0,0.0,205.293690564,0.0,454.345688687,204.61264,409.181197903,137.056698838,11164.7706336,136.643130042,272.459766868,272.953728221,136.476046293,136.352950832,273.121431218,318.459441812,0.0,0.0,205.500848994,545.260939983,0.0,363.224200513,0.0,0.0,0.0,273.421757946,861.246346753,544.097722102,205.293690564,1042.29528116,635.782958624,410.921354773,135.9427765,0.0,0.0,0.0,0.0,136.952998971,0.0,136.519545662,0.0,272.254921712,273.281944058,0.0
2015-12-27,0.88,0.0,0.0,0.0054844606947,1508.76508939,166.893839366,126.306318332,126.306318332,125.29949786,792.598212216,125.458756802,334.077023276,0.0,0.0,124.777532783,0.0,751.494697811,124.801112247,166.893839366,209.384164522,14891.0080792,125.925648295,125.159468891,378.118824474,124.815184422,187.483972872,125.500043621,126.344511958,252.003197252,0.0,125.178337923,668.103644773,0.0,292.256115747,0.0,125.079383482,0.0,586.687123519,1167.85818183,541.810669206,124.777532783,1875.11456167,708.73351005,125.155074486,166.743087532,167.09528053,0.0,251.731527614,0.0,125.69574101,0.0,124.439687477,0.0,250.133584795,187.182441797,0.0
2016-01-03,0.63,0.00209205020921,0.00313807531381,0.00418410041841,1363.69861709,109.787850056,330.667475369,330.667475369,110.193022123,1356.92568969,222.366859854,219.752515719,0.0,0.0,0.0,0.0,513.931126492,110.271171877,109.787850056,110.813826503,10675.0232689,109.688464555,221.895886172,440.971493674,110.050582623,0.0,221.42690332,110.880844239,110.481143595,0.0,110.549149596,440.472347189,0.0,165.181795617,0.0,110.780348006,0.0,441.794823884,1577.02163285,769.525302618,0.0,1795.63013281,477.086772379,0.0,109.960763114,109.950944028,111.048743761,331.142847264,109.854207173,0.0,109.854207173,109.849632847,110.54908878,293.601592721,110.780348006,110.646636059
2016-01-10,0.77,0.0,0.0,0.00327510917031,1352.2568973,208.391078798,104.41629266,104.41629266,104.164079393,1207.70009627,104.892499529,361.909580001,103.298883332,0.0,103.532336464,205.664624086,380.098474253,102.832312043,208.391078798,103.673161681,9074.70305233,138.079209311,155.672287317,276.575577255,208.643139371,155.110733608,104.038429116,155.688354395,103.330138667,0.0,104.295942017,311.037696398,104.164079393,103.407287562,0.0,0.0,208.202432679,242.448556332,724.114101979,344.750911902,103.532336464,1447.39050334,587.15663196,104.049818311,103.699562112,309.522152534,0.0,0.0,103.986891297,103.518068595,103.986891297,103.861265333,104.144351762,257.786676621,0.0,103.767244876
2016-01-17,0.83,0.0,0.00261780104712,0.00392670157068,1146.08922316,107.00015027,107.226845503,107.226845503,0.0,926.650850547,107.735376442,214.160518687,0.0,0.0,0.0,107.090836239,321.23099418,142.983290257,107.00015027,107.239738323,9126.11265004,106.961733362,375.459336572,321.185302938,107.129572889,160.661221551,106.838811081,107.539671852,0.0,107.562379578,107.545160999,249.868684171,0.0,267.736412171,0.0,106.806601611,106.903288335,322.222555418,926.269295416,641.063461494,0.0,1353.15714716,463.246682869,0.0,106.838811081,0.0,0.0,178.906631131,142.6812519,107.552367196,142.6812519,106.951521098,0.0,213.773626973,0.0,106.774411556
2016-01-24,1.8,0.00610500610501,0.00854700854701,0.013431013431,1332.77226838,216.361845345,287.743096706,287.743096706,108.000890396,788.184946086,0.0,162.234015093,0.0,0.0,143.741288877,0.0,467.040068781,216.868969183,216.361845345,215.533396997,9393.70510791,0.0,215.272766237,251.569003078,0.0,0.0,0.0,107.211038387,0.0,108.295170751,107.652610371,323.049009681,108.11571416,107.935711826,0.0,0.0,0.0,395.941725041,1110.16943114,358.141091268,143.741288877,1468.15523196,573.311259094,161.495187106,107.271255906,108.246209892,0.0,107.741261774,215.028759965,108.540980206,215.028759965,0.0,108.295170751,269.658143445,107.838091345,107.392883469
2016-01-31,1.65,0.00453514739229,0.00566893424036,0.00680272108844,1624.19290322,105.547132793,211.614890098,211.614890098,211.554407012,1721.71400669,106.123193555,175.90237113,105.61083052,0.0,211.391263086,105.394991389,351.66695917,158.718213982,105.547132793,0.0,8716.03569435,105.426736868,105.726642588,281.699097724,105.618330698,105.598310664,0.0,105.722381451,0.0,0.0,105.841175205,175.8492766,105.550559811,158.485300883,0.0,105.519320737,158.510225531,493.677034781,1405.05517413,701.978179742,211.391263086,1333.74519981,456.76490785,105.89842431,105.340269829,105.300630429,0.0,0.0,176.062244432,106.035880732,176.062244432,263.306122271,105.746954627,175.722763799,211.171503108,0.0
2016-02-07,1.38,0.00629590766002,0.00629590766002,0.00839454354669,1309.26915526,105.722980875,106.104872554,106.104872554,159.045325276,950.561955429,213.680971308,176.240282927,105.886577179,0.0,141.15204475,0.0,388.091054048,0.0,105.722980875,0.0,10284.4503957,105.376975832,212.562698757,493.877414851,212.649319063,105.880732846,105.487924587,211.13557766,105.918615477,106.015906026,106.775733845,423.061742333,0.0,316.638952495,0.0,0.0,0.0,459.858111922,1407.27704311,985.246958116,141.15204475,1794.75319978,669.185569067,105.918615477,105.70575026,0.0,0.0,105.791971496,141.120385967,106.314155169,141.120385967,316.946179292,0.0,176.145211632,106.453148546,212.649319063
2016-02-14,1.73,0.00734394124847,0.00734394124847,0.0110159118727,1804.43660409,158.515371694,176.728007206,176.728007206,105.678303872,1443.28371601,105.731500346,158.118078325,0.0,0.0,246.954210544,106.470009689,564.529355706,210.517295572,158.515371694,141.348283214,9507.22730238,0.0,176.717328121,317.70284439,212.940019379,158.245374854,246.762225597,106.695377112,106.405793761,158.789194179,105.411780055,281.95020293,105.189123911,176.173789702,0.0,106.598674354,210.802792429,813.309963139,1583.27992768,879.457172134,246.954210544,2110.64799849,1126.82877544,0.0,158.404205987,105.417418676,0.0,105.379914342,246.90159095,105.960997407,246.90159095,281.801960432,105.966255653,457.689912877,141.049629482,0.0
2016-02-21,1.52,0.00779727095517,0.00877192982456,0.0107212475634,1550.46883197,210.009037513,158.957986623,158.957986623,317.228954384,1016.98061082,0.0,315.980652119,106.031849955,210.658035132,140.562043975,105.487932801,632.195281207,104.988731042,210.009037513,211.273505787,9996.27528039,105.77485429,105.647328287,210.954402911,0.0,157.837951528,210.119589034,175.71595663,104.90425754,210.573076933,176.024012142,526.669725867,105.551633243,105.631112181,0.0,104.84081378,105.38438634,739.293775877,1261.84615772,805.89998477,140.562043975,1716.60742989,982.602323207,0.0,104.95685024,105.647025266,0.0,104.809120668,456.417070374,0.0,456.417070374,701.687025792,0.0,140.244592971,262.42376294,105.052005973
2016-02-28,1.53,0.00199203187251,0.00298804780876,0.00597609561753,1573.43307697,208.597465361,105.012083703,105.012083703,208.95044453,1043.29349777,104.746451259,348.422007684,0.0,104.996604771,279.085295864,104.267326859,592.449962261,104.05046155,208.597465361,174.701359461,10230.0676679,104.968021275,209.538025116,383.638068359,260.884012669,156.783705135,209.10794327,314.506623524,104.772100605,104.869997102,244.639082498,209.000647577,0.0,0.0,0.0,0.0,156.331860938,733.411180629,1774.21798317,1216.55525033,279.085295864,1702.96346033,696.509893378,157.613432248,139.106580135,105.09471774,0.0,104.677083585,487.824480344,105.380906079,487.824480344,347.813858408,105.476648877,278.423441213,0.0,209.10586332
2016-03-06,1.98,0.00813008130081,0.010162601626,0.0142276422764,1661.7614028,103.178975758,345.735247055,345.735247055,103.905722547,860.891792335,0.0,275.912389954,0.0,0.0,103.009089742,103.665094728,586.548952842,137.998616242,103.178975758,260.53937809,8406.75779042,0.0,207.497650646,172.617192653,205.458685333,103.915417927,103.847887582,155.127809162,102.66738287,103.664057559,242.284947548,623.622627137,258.071882715,103.303625808,0.0,104.103955123,172.721575142,518.541558146,1583.71177645,757.273716391,103.009089742,1789.23754399,585.853862799,103.548769169,137.75895322,208.019202171,0.0,104.16224513,241.429629563,0.0,241.429629563,206.6955106,206.205355298,137.779865399,0.0,103.863685682
2016-03-13,1.74,0.00137362637363,0.00274725274725,0.00549450549451,1324.10804608,0.0,213.791286408,213.791286408,213.291384362,889.956987923,0.0,249.690639206,0.0,0.0,215.209615104,0.0,321.079125619,142.64738674,0.0,107.810220227,8263.09067633,0.0,321.531562659,356.961362375,0.0,107.669766687,142.646521626,106.734334907,0.0,0.0,214.606759624,285.346959864,0.0,142.582089273,0.0,212.285039807,0.0,536.485282059,1317.2820155,782.805472094,215.209615104,1636.34615027,534.030004346,160.665845494,0.0,106.014405818,0.0,160.473005826,214.003017511,108.022851381,214.003017511,391.692963805,215.250629406,107.420299042,107.387562471,212.028811636
2016-03-20,1.33,0.00236686390533,0.00355029585799,0.00591715976331,1035.17598978,114.778087074,306.345206173,306.345206173,172.533217693,876.980448679,115.223157702,534.769898765,115.814550332,114.946952711,191.191276429,0.0,687.75782776,230.599295207,114.778087074,172.328621539,8205.65173502,0.0,153.195788189,382.602186995,114.308348734,114.579307358,172.585175009,115.185693046,0.0,172.485638098,229.343600986,228.933983232,115.290027912,229.124056054,0.0,114.98614403,114.446652846,536.331358171,1486.54378015,609.900328422,191.191276429,1372.27107999,573.159401493,0.0,113.637217345,113.91186923,115.264729479,171.773519213,229.476129973,115.100717941,229.476129973,458.432258702,0.0,172.291240588,115.116241316,0.0
2016-03-27,1.38,0.00780379041249,0.00780379041249,0.0100334448161,1434.91301662,221.450506306,183.760030903,183.760030903,219.763380759,622.174022314,110.203821985,256.60098484,111.195424079,0.0,0.0,0.0,476.454992776,110.337507526,221.450506306,183.760131787,8386.79591229,109.984427118,275.231507391,256.988921478,109.131746579,276.243065329,165.555841497,221.100997899,110.725253153,0.0,110.671015298,183.238990936,164.71068105,219.547932776,0.0,110.416781987,110.183554023,220.44144146,1171.19040298,695.028018477,0.0,1353.50842664,952.713617224,110.483600009,164.529034625,0.0,0.0,110.189304175,275.960831114,0.0,275.960831114,329.620198148,110.993434208,273.461234834,109.704845775,110.316706354
2016-04-03,1.35,0.00313479623824,0.00313479623824,0.00522466039707,1049.61955107,216.917887309,323.94616735,323.94616735,108.590061397,792.258117678,0.0,0.0,107.923931184,217.607276887,108.311141952,0.0,324.399706138,0.0,216.917887309,108.474922487,9003.65305794,108.426235903,216.884142469,288.698817709,109.1767311,108.041775546,217.277978864,162.611816901,0.0,108.478953495,108.23779933,360.709860556,0.0,0.0,107.402716907,163.180188957,108.721199346,325.567427225,972.086385312,863.617945194,108.311141952,1367.2878545,324.195080719,162.824795101,0.0,108.139698606,108.434535712,108.205079318,162.705544325,218.948070721,162.705544325,215.368473156,0.0,216.002465829,108.180331175,109.1767311
2016-04-10,1.35,0.0046403712297,0.00696055684455,0.00696055684455,811.780522868,220.833350765,110.667144437,110.667144437,147.137900788,623.88703579,0.0,220.382199204,0.0,0.0,165.595388124,0.0,441.480628519,0.0,220.833350765,0.0,7234.76744931,0.0,221.441360032,368.105825761,110.085644286,110.180209577,0.0,184.169786131,110.38542365,110.313277463,220.637330005,257.310715619,110.620389545,110.553630106,0.0,0.0,110.085644286,257.866960638,1174.4361955,770.371397401,165.595388124,1577.61935728,404.206185901,0.0,109.81592274,110.453641897,110.51918363,110.28531595,110.720680016,0.0,110.720680016,220.907283794,0.0,0.0,0.0,0.0
2016-04-17,0.7,0.00102774922919,0.00308324768756,0.00513874614594,1017.42139146,144.707536713,145.19989278,145.19989278,163.566184876,867.624097768,109.950812992,272.281465598,0.0,0.0,216.541525078,0.0,434.811201836,109.220242806,144.707536713,108.916453586,8100.1870791,0.0,145.145037431,434.821701454,107.976726069,107.911601385,144.849320397,108.667052748,107.911601385,108.750174024,109.20903183,362.014145662,162.492526921,107.846555211,0.0,109.011427853,0.0,254.083978979,867.835909339,289.066137096,216.541525078,1083.91707624,760.215817166,108.667012955,108.09484925,109.022678303,0.0,219.10222595,108.880167401,109.023350933,108.880167401,162.49302886,218.96955733,218.022894486,108.107211538,0.0
2016-04-24,0.8,0.0,0.0,0.0,1353.03200729,159.516917325,212.766613109,212.766613109,106.370321284,637.873717786,0.0,212.938071126,0.0,0.0,0.0,0.0,319.316443699,106.402447627,159.516917325,106.826513253,9390.83412314,106.306126763,107.155726171,266.396736513,106.864717862,106.434593381,106.158530477,212.5481171,106.402447627,106.866048134,106.595613946,461.032171298,0.0,106.520444101,106.80026387,0.0,106.306126763,213.593851342,991.774364344,265.804056705,0.0,1097.52853446,318.954492023,106.710588647,177.00168229,106.20998013,0.0,107.058547459,0.0,107.053385549,0.0,105.807223667,0.0,318.938006699,106.993859515,0.0
2016-05-01,1.37,0.0,0.0,0.00112359550562,1165.95478786,108.302084956,108.733580961,108.733580961,0.0,688.686479465,110.549089108,163.816043642,0.0,0.0,108.583160586,0.0,163.997500247,216.604169911,108.302084956,164.190183579,7868.60976364,0.0,271.531727876,181.602428628,109.981999635,110.015196737,0.0,108.468475571,109.370390061,0.0,164.344883177,217.782488912,0.0,108.40587276,0.0,0.0,109.981999635,181.855257837,905.656084451,470.936525644,108.583160586,905.464186754,217.630302406,110.281496759,108.138782656,0.0,0.0,110.18148331,109.222258094,109.651718893,109.222258094,219.302254386,0.0,108.367544058,219.897645122,110.114908396
2016-05-08,0.85,0.00120048019208,0.00240096038415,0.00600240096038,859.433048933,0.0,112.470276796,112.470276796,111.745216049,483.213275199,0.0,223.463847146,0.0,0.0,0.0,0.0,186.150679934,167.105000483,0.0,112.225483721,7437.84453988,0.0,111.667094226,446.60071026,111.914168598,112.005328725,0.0,112.504286556,0.0,112.334443128,223.963785509,297.847548476,0.0,111.903945953,0.0,0.0,222.304180052,335.902720611,520.593481604,334.317616636,0.0,1188.92432264,223.271780529,111.948020433,111.484160054,111.576772853,0.0,112.117587262,111.846526308,112.572367819,111.846526308,0.0,112.049698926,111.562754297,0.0,0.0
2016-05-15,0.93,0.00106157112527,0.00106157112527,0.00212314225053,1084.3422974,213.665331355,108.320645017,108.320645017,107.961643181,683.210748833,0.0,216.16587646,0.0,0.0,0.0,108.124530391,269.272812444,107.670954766,213.665331355,0.0,8417.16526921,0.0,0.0,252.485815299,107.026086315,109.133833828,0.0,107.38251591,0.0,107.708609186,108.58324052,216.068085212,107.994181349,107.155422976,0.0,0.0,0.0,108.58324052,612.126845711,214.788554644,0.0,1078.30199396,323.539774028,109.265877184,108.316709609,0.0,0.0,0.0,109.166814738,0.0,109.166814738,0.0,0.0,215.862463061,108.90352426,0.0
2016-05-22,,0.0,0.0,0.00118063754427,942.129951486,111.776831647,113.003689892,113.003689892,112.73073412,637.344627363,0.0,111.91182782,0.0,0.0,224.29771482,0.0,225.182655178,225.954785812,111.776831647,0.0,8026.35320669,0.0,169.424906956,150.303072251,113.430542154,0.0,223.82365564,225.670628251,0.0,0.0,112.642952983,300.367814922,0.0,0.0,0.0,0.0,0.0,112.904754044,787.391271455,449.573748305,224.29771482,824.031381637,112.716925911,112.540658769,113.293796473,0.0,0.0,0.0,0.0,113.946291815,0.0,0.0,112.250749164,149.941168172,0.0,111.844288998
2016-05-29,,0.0,0.0,0.00242130750605,1075.97326806,0.0,119.418584785,119.418584785,119.258406666,713.865406509,0.0,198.581655214,0.0,119.547430372,119.357318106,0.0,356.952805677,118.924444405,0.0,119.392248621,8646.92513819,0.0,119.672793758,238.534065794,0.0,119.057230605,119.114418249,118.877657105,0.0,0.0,179.272506621,178.711620072,0.0,0.0,0.0,119.330531496,0.0,479.416464691,752.963615729,356.585877102,119.357318106,832.284641717,178.028949569,0.0,237.640890188,119.347792206,0.0,0.0,0.0,0.0,0.0,118.805979289,0.0,178.427007303,0.0,119.222376936
2016-06-05,,0.0,0.0,0.00118203309693,962.366450276,0.0,230.439401797,230.439401797,172.246206903,536.122977797,0.0,191.827317908,0.0,114.698973115,172.558509671,115.259440831,345.83558191,115.120404394,0.0,115.452901506,7739.28404709,114.872025277,173.128260848,114.77783776,0.0,0.0,0.0,173.240359156,114.976107451,115.745682873,115.522798985,268.430949399,0.0,0.0,0.0,115.747385244,0.0,230.871382383,689.540757549,497.457312194,172.558509671,1415.93083401,306.405384888,0.0,287.688726959,115.642478248,0.0,115.020717103,115.045600414,0.0,115.045600414,0.0,115.254584247,114.862066471,229.90243636,0.0
2016-06-12,,0.0,0.0,0.0,1321.54210921,113.68933641,113.558670077,113.558670077,113.58657413,494.222251438,114.088786783,0.0,0.0,0.0,114.067727545,0.0,172.068663272,170.608553147,113.68933641,0.0,7076.33458192,0.0,170.779277756,190.599532886,0.0,113.318733255,0.0,113.661811467,115.881828434,116.162498924,172.693768241,304.689935619,113.284539311,114.263085553,0.0,0.0,0.0,116.19767836,760.702555473,532.103416821,114.067727545,1140.15373971,266.339788286,116.057088308,379.720004625,113.757947959,0.0,113.964280392,0.0,228.13545509,0.0,0.0,114.17136267,114.125661259,0.0,0.0
2016-06-19,,0.0,0.0,0.00134228187919,1119.50070351,116.524368962,116.771242625,116.771242625,0.0,499.281719512,0.0,153.888032708,0.0,0.0,115.021224713,0.0,192.386519013,115.546345265,116.524368962,230.177372787,7377.16870128,0.0,231.994493668,154.02757518,0.0,115.424747707,0.0,0.0,0.0,0.0,116.155329235,307.636789803,0.0,173.37803394,0.0,0.0,0.0,0.0,729.823293086,422.204417683,115.021224713,844.294060714,230.024649378,0.0,114.533707797,0.0,0.0,114.879940288,114.361372998,172.897213627,114.361372998,0.0,0.0,115.665525927,0.0,0.0
2016-06-26,,0.0,0.0,0.0,857.902328624,116.117733805,116.906546688,116.906546688,116.610829835,814.668480666,0.0,272.012539719,0.0,0.0,116.697678902,0.0,291.771086628,0.0,116.117733805,117.000824597,8072.10125873,0.0,233.648065559,174.889931571,233.789370709,0.0,0.0,116.828456999,0.0,0.0,0.0,271.977386488,116.440907552,116.554206282,0.0,0.0,0.0,234.379912996,271.498925254,310.13930693,116.697678902,1162.69078948,194.074868639,0.0,116.408199567,0.0,0.0,0.0,0.0,117.012664582,0.0,116.542274485,0.0,193.922232767,0.0,0.0
2016-07-03,,0.0,0.0,0.0,1253.49046685,0.0,120.91748984,120.91748984,242.068731602,643.770322966,121.880759967,241.03299452,0.0,0.0,121.107498348,0.0,161.136875973,0.0,0.0,121.181268991,6359.22542588,0.0,181.747739123,483.085463942,121.217363028,120.898098539,0.0,120.976144923,120.925458109,0.0,242.134447221,201.436029166,0.0,120.961321525,0.0,0.0,0.0,0.0,684.485244387,281.343305814,121.107498348,723.689780507,201.4002503,121.103844065,120.683986669,0.0,0.0,121.217901781,0.0,0.0,0.0,120.851920269,0.0,120.50267827,121.144658335,0.0
2016-07-10,,0.0,0.000922509225092,0.00184501845018,778.698080662,115.806517181,116.296925905,116.296925905,116.164472629,309.94250729,117.608823105,116.384709512,0.0,0.0,234.719454523,0.0,175.036168353,0.0,115.806517181,116.437806494,7129.7161615,233.799818324,116.654598305,271.619107146,0.0,116.508788571,117.11168436,116.402554357,116.970415742,234.223368719,116.896847012,155.128884349,0.0,116.899909162,0.0,0.0,0.0,116.489162846,387.491088822,270.917985565,234.719454523,735.743852749,348.048554956,116.84366131,231.994701881,0.0,0.0,0.0,117.28875071,233.544150406,117.28875071,0.0,0.0,173.905725436,117.182446707,117.041007423
